CHILDCODE	GFMRIDR4	OFNTYUR4	VLNTYUR4	OFNTSPR4	VLNTSPR4	OFSPYUR4	VLSPYUR4	OFSPNTR4	VLSPNTR4
131007	2	 	 	 	 	 	 	 	 
131007	3	 	 	 	 	 	 	 	 
131007	4	 	 	 	 	 	 	 	 
131007	5	 	 	 	 	 	 	 	 
131007	6	 	 	 	 	 	 	 	 
131007	7	 	 	 	 	 	 	 	 
131007	8	 	 	 	 	 	 	 	 
131007	9	 	 	 	 	 	 	 	 
131007	10	 	 	 	 	 	 	 	 
131007	11	 	 	 	 	 	 	 	 
131007	12	 	 	 	 	 	 	 	 
131007	13	 	 	 	 	 	 	 	 
131008	1	 	 	 	 	 	 	 	 
131008	2	 	 	 	 	 	 	 	 
131008	3	 	 	 	 	 	 	 	 
131008	4	 	 	 	 	 	 	 	 
131008	5	 	 	 	 	 	 	 	 
131008	6	 	 	 	 	 	 	 	 
131008	7	 	 	 	 	 	 	 	 
131008	8	 	 	 	 	 	 	 	 
131008	9	 	 	 	 	 	 	 	 
131008	10	 	 	 	 	 	 	 	 
131008	11	 	 	 	 	 	 	 	 
131008	12	 	 	 	 	 	 	 	 
131008	13	 	 	 	 	 	 	 	 
131009	1	 	 	 	 	 	 	 	 
131009	2	 	 	 	 	 	 	 	 
131009	3	 	 	 	 	 	 	 	 
131009	4	 	 	 	 	 	 	 	 
131009	5	 	 	 	 	 	 	 	 
131009	6	 	 	 	 	 	 	 	 
131009	7	 	 	 	 	 	 	 	 
131009	8	 	 	 	 	 	 	 	 
131009	9	 	 	 	 	 	 	 	 
131009	10	 	 	 	 	 	 	 	 
131009	11	 	 	 	 	 	 	 	 
131009	12	 	 	 	 	 	 	 	 
131009	13	 	 	 	 	 	 	 	 
131010	1	 	 	 	 	 	 	 	 
131010	2	 	 	 	 	 	 	 	 
131010	3	 	 	 	 	 	 	 	 
131010	4	 	 	 	 	 	 	 	 
131010	5	 	 	 	 	 	 	 	 
131010	6	 	 	 	 	 	 	 	 
131010	7	 	 	 	 	 	 	 	 
131010	8	 	 	 	 	 	 	 	 
131010	9	 	 	 	 	 	 	 	 
131010	10	 	 	 	 	 	 	 	 
131010	11	 	 	 	 	 	 	 	 
131010	12	 	 	 	 	 	 	 	 
131010	13	 	 	 	 	 	 	 	 
131011	1	 	 	 	 	 	 	 	 
131011	2	 	 	 	 	 	 	 	 
131011	3	 	 	 	 	 	 	 	 
131011	4	 	 	 	 	 	 	 	 
131011	5	 	 	 	 	 	 	 	 
131011	6	 	 	 	 	 	 	 	 
131011	7	 	 	 	 	 	 	 	 
131011	8	 	 	 	 	 	 	 	 
131011	9	 	 	 	 	 	 	 	 
131011	10	 	 	 	 	 	 	 	 
131011	11	 	 	 	 	 	 	 	 
131011	12	 	 	 	 	 	 	 	 
131011	13	 	 	 	 	 	 	 	 
131012	1	 	 	 	 	 	 	 	 
131012	2	 	 	 	 	 	 	 	 
131012	3	 	 	 	 	 	 	 	 
131012	4	 	 	 	 	 	 	 	 
131012	5	 	 	 	 	 	 	 	 
131012	6	 	 	 	 	 	 	 	 
131012	7	 	 	 	 	 	 	 	 
131012	8	 	 	 	 	 	 	 	 
131012	9	 	 	 	 	 	 	 	 
131012	10	 	 	 	 	 	 	 	 
131012	11	 	 	 	 	 	 	 	 
131012	12	 	 	 	 	 	 	 	 
131012	13	 	 	 	 	 	 	 	 
131013	1	 	 	 	 	 	 	 	 
131013	2	 	 	 	 	 	 	 	 
131013	3	 	 	 	 	 	 	 	 
131013	4	 	 	 	 	 	 	 	 
131013	5	 	 	 	 	 	 	 	 
131013	6	 	 	 	 	 	 	 	 
131013	7	 	 	 	 	 	 	 	 
131013	8	 	 	 	 	 	 	 	 
131013	9	 	 	 	 	 	 	 	 
131013	10	 	 	 	 	 	 	 	 
131013	11	 	 	 	 	 	 	 	 
131013	12	 	 	 	 	 	 	 	 
131013	13	 	 	 	 	 	 	 	 
131015	1	 	 	 	 	 	 	 	 
131015	2	 	 	 	 	 	 	 	 
131015	3	 	 	 	 	 	 	 	 
131015	4	 	 	 	 	 	 	 	 
131015	5	 	 	 	 	 	 	 	 
131015	6	 	 	 	 	 	 	 	 
131015	7	 	 	 	 	 	 	 	 
131015	8	 	 	 	 	 	 	 	 
131015	9	 	 	 	 	 	 	 	 
131015	10	 	 	 	 	 	 	 	 
131015	11	 	 	 	 	 	 	 	 
131015	12	 	 	 	 	 	 	 	 
131015	13	 	 	 	 	 	 	 	 
131016	1	 	 	 	 	 	 	 	 
131016	2	 	 	 	 	 	 	 	 
131016	3	 	 	 	 	 	 	 	 
131016	4	 	 	 	 	 	 	 	 
131016	5	 	 	 	 	 	 	 	 
131016	6	 	 	 	 	 	 	 	 
131016	7	 	 	 	 	 	 	 	 
131016	8	 	 	 	 	 	 	 	 
131016	9	 	 	 	 	 	 	 	 
131016	10	 	 	 	 	 	 	 	 
131016	11	 	 	 	 	 	 	 	 
131016	12	 	 	 	 	 	 	 	 
131016	13	 	 	 	 	 	 	 	 
131017	1	 	 	 	 	 	 	 	 
131017	2	 	 	 	 	 	 	 	 
131017	3	 	 	 	 	 	 	 	 
131017	4	 	 	 	 	 	 	 	 
131017	5	 	 	 	 	 	 	 	 
131017	6	 	 	 	 	 	 	 	 
131017	7	 	 	 	 	 	 	 	 
131017	8	 	 	 	 	 	 	 	 
131017	9	 	 	 	 	 	 	 	 
131017	10	 	 	 	 	 	 	 	 
131017	11	 	 	 	 	 	 	 	 
131017	12	 	 	 	 	 	 	 	 
131017	13	 	 	 	 	 	 	 	 
131018	1	 	 	 	 	 	 	 	 
131018	2	 	 	 	 	 	 	 	 
131018	3	 	 	 	 	 	 	 	 
131018	4	 	 	 	 	 	 	 	 
131018	5	 	 	 	 	 	 	 	 
131018	6	 	 	 	 	 	 	 	 
131018	7	 	 	 	 	 	 	 	 
131018	8	 	 	 	 	 	 	 	 
131018	9	 	 	 	 	 	 	 	 
131018	10	 	 	 	 	 	 	 	 
131018	11	 	 	 	 	 	 	 	 
131018	12	 	 	 	 	 	 	 	 
131018	13	 	 	 	 	 	 	 	 
131020	1	 	 	 	 	 	 	 	 
131020	2	 	 	 	 	 	 	 	 
131020	3	 	 	 	 	 	 	 	 
131020	4	 	 	 	 	 	 	 	 
131020	5	 	 	 	 	 	 	 	 
131020	6	 	 	 	 	 	 	 	 
131020	7	 	 	 	 	 	 	 	 
131020	8	 	 	 	 	 	 	 	 
131020	9	 	 	 	 	 	 	 	 
131020	10	 	 	 	 	 	 	 	 
131020	11	 	 	 	 	 	 	 	 
131020	12	 	 	 	 	 	 	 	 
131020	13	 	 	 	 	 	 	 	 
131021	1	 	 	 	 	 	 	 	 
131021	2	 	 	 	 	 	 	 	 
131021	3	 	 	 	 	 	 	 	 
131021	4	 	 	 	 	 	 	 	 
131021	5	 	 	 	 	 	 	 	 
131021	6	 	 	 	 	 	 	 	 
131021	7	 	 	 	 	 	 	 	 
131021	8	 	 	 	 	 	 	 	 
131021	9	 	 	 	 	 	 	 	 
131021	10	 	 	 	 	 	 	 	 
131021	11	 	 	 	 	 	 	 	 
131021	12	 	 	 	 	 	 	 	 
131021	13	 	 	 	 	 	 	 	 
131022	1	 	 	 	 	 	 	 	 
131022	2	 	 	 	 	 	 	 	 
131022	3	 	 	 	 	 	 	 	 
131022	4	 	 	 	 	 	 	 	 
131022	5	 	 	 	 	 	 	 	 
131022	6	 	 	 	 	 	 	 	 
131022	7	 	 	 	 	 	 	 	 
131022	8	 	 	 	 	 	 	 	 
131022	9	 	 	 	 	 	 	 	 
131022	10	 	 	 	 	 	 	 	 
131022	11	 	 	 	 	 	 	 	 
131022	12	 	 	 	 	 	 	 	 
131022	13	 	 	 	 	 	 	 	 
131023	1	 	 	 	 	 	 	 	 
131023	2	 	 	 	 	 	 	 	 
131023	3	 	 	 	 	 	 	 	 
131023	4	 	 	 	 	 	 	 	 
131023	5	 	 	 	 	 	 	 	 
131023	6	 	 	 	 	 	 	 	 
131023	7	 	 	 	 	 	 	 	 
131023	8	 	 	 	 	 	 	 	 
131023	9	 	 	 	 	 	 	 	 
131023	10	 	 	 	 	 	 	 	 
131023	11	 	 	 	 	 	 	 	 
131023	12	 	 	 	 	 	 	 	 
131023	13	 	 	 	 	 	 	 	 
131024	1	 	 	 	 	 	 	 	 
131024	2	 	 	 	 	 	 	 	 
131024	3	 	 	 	 	 	 	 	 
131024	4	 	 	 	 	 	 	 	 
131024	5	 	 	 	 	 	 	 	 
131024	6	 	 	 	 	 	 	 	 
131024	7	 	 	 	 	 	 	 	 
131024	8	 	 	 	 	 	 	 	 
131024	9	 	 	 	 	 	 	 	 
131024	10	 	 	 	 	 	 	 	 
131024	11	 	 	 	 	 	 	 	 
131024	12	 	 	 	 	 	 	 	 
131024	13	 	 	 	 	 	 	 	 
131025	1	 	 	 	 	 	 	 	 
131025	2	 	 	 	 	 	 	 	 
131025	3	 	 	 	 	 	 	 	 
131025	4	 	 	 	 	 	 	 	 
131025	5	 	 	 	 	 	 	 	 
131025	6	 	 	 	 	 	 	 	 
131025	7	 	 	 	 	 	 	 	 
131025	8	 	 	 	 	 	 	 	 
131025	9	 	 	 	 	 	 	 	 
131025	10	 	 	 	 	 	 	 	 
131025	11	 	 	 	 	 	 	 	 
131025	12	 	 	 	 	 	 	 	 
131025	13	 	 	 	 	 	 	 	 
131026	1	 	 	 	 	 	 	 	 
131026	2	 	 	 	 	 	 	 	 
131026	3	 	 	 	 	 	 	 	 
131026	4	 	 	 	 	 	 	 	 
131026	5	 	 	 	 	 	 	 	 
131026	6	 	 	 	 	 	 	 	 
131026	7	 	 	 	 	 	 	 	 
131026	8	 	 	 	 	 	 	 	 
131026	9	 	 	 	 	 	 	 	 
131026	10	 	 	 	 	 	 	 	 
131026	11	 	 	 	 	 	 	 	 
131026	12	 	 	 	 	 	 	 	 
131026	13	 	 	 	 	 	 	 	 
131027	1	 	 	 	 	 	 	 	 
131027	2	 	 	 	 	 	 	 	 
131027	3	 	 	 	 	 	 	 	 
131027	4	 	 	 	 	 	 	 	 
131027	5	 	 	 	 	 	 	 	 
131027	6	 	 	 	 	 	 	 	 
131027	7	 	 	 	 	 	 	 	 
131027	8	 	 	 	 	 	 	 	 
131027	9	 	 	 	 	 	 	 	 
131027	10	 	 	 	 	 	 	 	 
131027	11	 	 	 	 	 	 	 	 
131027	12	 	 	 	 	 	 	 	 
131027	13	 	 	 	 	 	 	 	 
131028	1	 	 	 	 	 	 	 	 
131028	2	 	 	 	 	 	 	 	 
131028	3	 	 	 	 	 	 	 	 
131028	4	 	 	 	 	 	 	 	 
131028	5	 	 	 	 	 	 	 	 
131028	6	 	 	 	 	 	 	 	 
131028	7	 	 	 	 	 	 	 	 
131028	8	 	 	 	 	 	 	 	 
131028	9	 	 	 	 	 	 	 	 
131028	10	 	 	 	 	 	 	 	 
131028	11	 	 	 	 	 	 	 	 
131028	12	 	 	 	 	 	 	 	 
131028	13	 	 	 	 	 	 	 	 
131029	1	 	 	 	 	 	 	 	 
131029	2	 	 	 	 	 	 	 	 
131029	3	 	 	 	 	 	 	 	 
131029	4	 	 	 	 	 	 	 	 
131029	5	 	 	 	 	 	 	 	 
131029	6	 	 	 	 	 	 	 	 
131029	7	 	 	 	 	 	 	 	 
131029	8	 	 	 	 	 	 	 	 
131029	9	 	 	 	 	 	 	 	 
131029	10	 	 	 	 	 	 	 	 
131029	11	 	 	 	 	 	 	 	 
131029	12	 	 	 	 	 	 	 	 
131029	13	 	 	 	 	 	 	 	 
131030	1	 	 	 	 	 	 	 	 
131030	2	 	 	 	 	 	 	 	 
131030	3	 	 	 	 	 	 	 	 
131030	4	 	 	 	 	 	 	 	 
131030	5	 	 	 	 	 	 	 	 
131030	6	 	 	 	 	 	 	 	 
131030	7	 	 	 	 	 	 	 	 
131030	8	 	 	 	 	 	 	 	 
131030	9	 	 	 	 	 	 	 	 
131030	10	 	 	 	 	 	 	 	 
131030	11	 	 	 	 	 	 	 	 
131030	12	 	 	 	 	 	 	 	 
131030	13	 	 	 	 	 	 	 	 
131031	1	 	 	 	 	 	 	 	 
131031	2	 	 	 	 	 	 	 	 
131031	3	 	 	 	 	 	 	 	 
131031	4	 	 	 	 	 	 	 	 
131031	5	 	 	 	 	 	 	 	 
131031	6	 	 	 	 	 	 	 	 
131031	7	 	 	 	 	 	 	 	 
131031	8	 	 	 	 	 	 	 	 
131031	9	 	 	 	 	 	 	 	 
131031	10	 	 	 	 	 	 	 	 
131031	11	 	 	 	 	 	 	 	 
131031	12	 	 	 	 	 	 	 	 
131031	13	 	 	 	 	 	 	 	 
131032	1	 	 	 	 	 	 	 	 
131032	2	 	 	 	 	 	 	 	 
131032	3	 	 	 	 	 	 	 	 
131032	4	 	 	 	 	 	 	 	 
131032	5	 	 	 	 	 	 	 	 
131032	6	 	 	 	 	 	 	 	 
131032	7	 	 	 	 	 	 	 	 
131032	8	 	 	 	 	 	 	 	 
131032	9	 	 	 	 	 	 	 	 
131032	10	 	 	 	 	 	 	 	 
131032	11	 	 	 	 	 	 	 	 
131032	12	 	 	 	 	 	 	 	 
131032	13	 	 	 	 	 	 	 	 
131033	1	 	 	 	 	 	 	 	 
131033	2	 	 	 	 	 	 	 	 
131033	3	 	 	 	 	 	 	 	 
131033	4	 	 	 	 	 	 	 	 
131033	5	 	 	 	 	 	 	 	 
131033	6	 	 	 	 	 	 	 	 
131033	7	 	 	 	 	 	 	 	 
131033	8	 	 	 	 	 	 	 	 
131033	9	 	 	 	 	 	 	 	 
131033	10	 	 	 	 	 	 	 	 
131033	11	 	 	 	 	 	 	 	 
131033	12	 	 	 	 	 	 	 	 
131033	13	 	 	 	 	 	 	 	 
131034	1	 	 	 	 	 	 	 	 
131034	2	 	 	 	 	 	 	 	 
131034	3	 	 	 	 	 	 	 	 
131034	4	 	 	 	 	 	 	 	 
131034	5	 	 	 	 	 	 	 	 
131034	6	 	 	 	 	 	 	 	 
131034	7	 	 	 	 	 	 	 	 
131034	8	 	 	 	 	 	 	 	 
131034	9	 	 	 	 	 	 	 	 
131034	10	 	 	 	 	 	 	 	 
131034	11	 	 	 	 	 	 	 	 
131034	12	 	 	 	 	 	 	 	 
131034	13	 	 	 	 	 	 	 	 
131035	1	 	 	 	 	 	 	 	 
131035	2	 	 	 	 	 	 	 	 
131035	3	 	 	 	 	 	 	 	 
131035	4	 	 	 	 	 	 	 	 
131035	5	 	 	 	 	 	 	 	 
131035	6	 	 	 	 	 	 	 	 
131035	7	 	 	 	 	 	 	 	 
131035	8	 	 	 	 	 	 	 	 
131035	9	 	 	 	 	 	 	 	 
131035	10	 	 	 	 	 	 	 	 
131035	11	 	 	 	 	 	 	 	 
131035	12	 	 	 	 	 	 	 	 
131035	13	 	 	 	 	 	 	 	 
131036	1	 	 	 	 	 	 	 	 
131036	2	 	 	 	 	 	 	 	 
131036	3	 	 	 	 	 	 	 	 
131036	4	 	 	 	 	 	 	 	 
131036	5	 	 	 	 	 	 	 	 
131036	6	 	 	 	 	 	 	 	 
131036	7	 	 	 	 	 	 	 	 
131036	8	 	 	 	 	 	 	 	 
131036	9	 	 	 	 	 	 	 	 
131036	10	 	 	 	 	 	 	 	 
131036	11	 	 	 	 	 	 	 	 
131036	12	 	 	 	 	 	 	 	 
131036	13	 	 	 	 	 	 	 	 
131037	1	 	 	 	 	 	 	 	 
131037	2	 	 	 	 	 	 	 	 
131037	3	 	 	 	 	 	 	 	 
131037	4	 	 	 	 	 	 	 	 
131037	5	 	 	 	 	 	 	 	 
131037	6	 	 	 	 	 	 	 	 
131037	7	 	 	 	 	 	 	 	 
131037	8	 	 	 	 	 	 	 	 
131037	9	 	 	 	 	 	 	 	 
131037	10	 	 	 	 	 	 	 	 
131037	11	 	 	 	 	 	 	 	 
131037	12	 	 	 	 	 	 	 	 
131037	13	 	 	 	 	 	 	 	 
131038	1	 	 	 	 	 	 	 	 
131038	2	 	 	 	 	 	 	 	 
131038	3	 	 	 	 	 	 	 	 
131038	4	 	 	 	 	 	 	 	 
131038	5	 	 	 	 	 	 	 	 
131038	6	 	 	 	 	 	 	 	 
131038	7	 	 	 	 	 	 	 	 
131038	8	 	 	 	 	 	 	 	 
131038	9	 	 	 	 	 	 	 	 
131038	10	 	 	 	 	 	 	 	 
131038	11	 	 	 	 	 	 	 	 
131038	12	 	 	 	 	 	 	 	 
131038	13	 	 	 	 	 	 	 	 
131039	1	 	 	 	 	 	 	 	 
131039	2	 	 	 	 	 	 	 	 
131039	3	 	 	 	 	 	 	 	 
131039	4	 	 	 	 	 	 	 	 
131039	5	 	 	 	 	 	 	 	 
131039	6	 	 	 	 	 	 	 	 
131039	7	 	 	 	 	 	 	 	 
131039	8	 	 	 	 	 	 	 	 
131039	9	 	 	 	 	 	 	 	 
131039	10	 	 	 	 	 	 	 	 
131039	11	 	 	 	 	 	 	 	 
131039	12	 	 	 	 	 	 	 	 
131039	13	 	 	 	 	 	 	 	 
131040	1	 	 	 	 	 	 	 	 
131040	2	 	 	 	 	 	 	 	 
131040	3	 	 	 	 	 	 	 	 
131040	4	 	 	 	 	 	 	 	 
131040	5	 	 	 	 	 	 	 	 
131040	6	 	 	 	 	 	 	 	 
131040	7	 	 	 	 	 	 	 	 
131040	8	 	 	 	 	 	 	 	 
131040	9	 	 	 	 	 	 	 	 
131040	10	 	 	 	 	 	 	 	 
131040	11	 	 	 	 	 	 	 	 
131040	12	 	 	 	 	 	 	 	 
131040	13	 	 	 	 	 	 	 	 
131041	1	 	 	 	 	 	 	 	 
131041	2	 	 	 	 	 	 	 	 
131041	3	 	 	 	 	 	 	 	 
131041	4	 	 	 	 	 	 	 	 
131041	5	 	 	 	 	 	 	 	 
131041	6	 	 	 	 	 	 	 	 
131041	7	 	 	 	 	 	 	 	 
131041	8	 	 	 	 	 	 	 	 
131041	9	 	 	 	 	 	 	 	 
131041	10	 	 	 	 	 	 	 	 
131041	11	 	 	 	 	 	 	 	 
131041	12	 	 	 	 	 	 	 	 
131041	13	 	 	 	 	 	 	 	 
131042	1	 	 	 	 	 	 	 	 
131042	2	 	 	 	 	 	 	 	 
131042	3	 	 	 	 	 	 	 	 
131042	4	 	 	 	 	 	 	 	 
131042	5	 	 	 	 	 	 	 	 
131042	6	 	 	 	 	 	 	 	 
131042	7	 	 	 	 	 	 	 	 
131042	8	 	 	 	 	 	 	 	 
131042	9	 	 	 	 	 	 	 	 
131042	10	 	 	 	 	 	 	 	 
131042	11	 	 	 	 	 	 	 	 
131042	12	 	 	 	 	 	 	 	 
131042	13	 	 	 	 	 	 	 	 
131043	1	 	 	 	 	 	 	 	 
131043	2	 	 	 	 	 	 	 	 
131043	3	 	 	 	 	 	 	 	 
131043	4	 	 	 	 	 	 	 	 
131043	5	 	 	 	 	 	 	 	 
131043	6	 	 	 	 	 	 	 	 
131043	7	 	 	 	 	 	 	 	 
131043	8	 	 	 	 	 	 	 	 
131043	9	 	 	 	 	 	 	 	 
131043	10	 	 	 	 	 	 	 	 
131043	11	 	 	 	 	 	 	 	 
131043	12	 	 	 	 	 	 	 	 
131043	13	 	 	 	 	 	 	 	 
131044	1	 	 	 	 	 	 	 	 
131044	2	 	 	 	 	 	 	 	 
131044	3	 	 	 	 	 	 	 	 
131044	4	 	 	 	 	 	 	 	 
131044	5	 	 	 	 	 	 	 	 
131044	6	 	 	 	 	 	 	 	 
131044	7	 	 	 	 	 	 	 	 
131044	8	 	 	 	 	 	 	 	 
131044	9	 	 	 	 	 	 	 	 
131044	10	 	 	 	 	 	 	 	 
131044	11	 	 	 	 	 	 	 	 
131044	12	 	 	 	 	 	 	 	 
131044	13	 	 	 	 	 	 	 	 
131045	1	 	 	 	 	 	 	 	 
131045	2	 	 	 	 	 	 	 	 
131045	3	 	 	 	 	 	 	 	 
131045	4	 	 	 	 	 	 	 	 
131045	5	 	 	 	 	 	 	 	 
131045	6	 	 	 	 	 	 	 	 
131045	7	 	 	 	 	 	 	 	 
131045	8	 	 	 	 	 	 	 	 
131045	9	 	 	 	 	 	 	 	 
131045	10	 	 	 	 	 	 	 	 
131045	11	 	 	 	 	 	 	 	 
131045	12	 	 	 	 	 	 	 	 
131045	13	 	 	 	 	 	 	 	 
131046	1	 	 	 	 	 	 	 	 
131046	2	 	 	 	 	 	 	 	 
131046	3	 	 	 	 	 	 	 	 
131046	4	 	 	 	 	 	 	 	 
131046	5	 	 	 	 	 	 	 	 
131046	6	 	 	 	 	 	 	 	 
131046	7	 	 	 	 	 	 	 	 
131046	8	 	 	 	 	 	 	 	 
131046	9	 	 	 	 	 	 	 	 
131046	10	 	 	 	 	 	 	 	 
131046	11	 	 	 	 	 	 	 	 
131046	12	 	 	 	 	 	 	 	 
131046	13	 	 	 	 	 	 	 	 
131047	1	 	 	 	 	 	 	 	 
131047	2	 	 	 	 	 	 	 	 
131047	3	 	 	 	 	 	 	 	 
131047	4	 	 	 	 	 	 	 	 
131047	5	 	 	 	 	 	 	 	 
131047	6	 	 	 	 	 	 	 	 
131047	7	 	 	 	 	 	 	 	 
131047	8	 	 	 	 	 	 	 	 
131047	9	 	 	 	 	 	 	 	 
131047	10	 	 	 	 	 	 	 	 
131047	11	 	 	 	 	 	 	 	 
131047	12	 	 	 	 	 	 	 	 
131047	13	 	 	 	 	 	 	 	 
131048	1	 	 	 	 	 	 	 	 
131048	2	 	 	 	 	 	 	 	 
131048	3	 	 	 	 	 	 	 	 
131048	4	 	 	 	 	 	 	 	 
131048	5	 	 	 	 	 	 	 	 
131048	6	 	 	 	 	 	 	 	 
131048	7	 	 	 	 	 	 	 	 
131048	8	 	 	 	 	 	 	 	 
131048	9	 	 	 	 	 	 	 	 
131048	10	 	 	 	 	 	 	 	 
131048	11	 	 	 	 	 	 	 	 
131048	12	 	 	 	 	 	 	 	 
131048	13	 	 	 	 	 	 	 	 
131049	1	 	 	 	 	 	 	 	 
131049	2	 	 	 	 	 	 	 	 
131049	3	 	 	 	 	 	 	 	 
131049	4	 	 	 	 	 	 	 	 
131049	5	 	 	 	 	 	 	 	 
131049	6	 	 	 	 	 	 	 	 
131049	7	 	 	 	 	 	 	 	 
131049	8	 	 	 	 	 	 	 	 
131049	9	 	 	 	 	 	 	 	 
131049	10	 	 	 	 	 	 	 	 
131049	11	 	 	 	 	 	 	 	 
131049	12	 	 	 	 	 	 	 	 
131049	13	 	 	 	 	 	 	 	 
131050	1	 	 	 	 	 	 	 	 
131050	2	 	 	 	 	 	 	 	 
131050	3	 	 	 	 	 	 	 	 
131050	4	 	 	 	 	 	 	 	 
131050	5	 	 	 	 	 	 	 	 
131050	6	 	 	 	 	 	 	 	 
131050	7	 	 	 	 	 	 	 	 
131050	8	 	 	 	 	 	 	 	 
131050	9	 	 	 	 	 	 	 	 
131050	10	 	 	 	 	 	 	 	 
131050	11	 	 	 	 	 	 	 	 
131050	12	 	 	 	 	 	 	 	 
131050	13	 	 	 	 	 	 	 	 
141001	1	 	 	 	 	 	 	 	 
141001	2	 	 	 	 	 	 	 	 
141001	3	 	 	 	 	 	 	 	 
141001	4	 	 	 	 	 	 	 	 
141001	5	 	 	 	 	 	 	 	 
141001	6	 	 	 	 	 	 	 	 
141001	7	 	 	 	 	 	 	 	 
141001	8	 	 	 	 	 	 	 	 
141001	9	 	 	 	 	 	 	 	 
141001	10	 	 	 	 	 	 	 	 
141001	11	 	 	 	 	 	 	 	 
141001	12	 	 	 	 	 	 	 	 
141001	13	 	 	 	 	 	 	 	 
141002	1	 	 	 	 	 	 	 	 
141002	2	 	 	 	 	 	 	 	 
141002	3	 	 	 	 	 	 	 	 
141002	4	 	 	 	 	 	 	 	 
141002	5	 	 	 	 	 	 	 	 
141002	6	 	 	 	 	 	 	 	 
141002	7	 	 	 	 	 	 	 	 
141002	8	 	 	 	 	 	 	 	 
141002	9	 	 	 	 	 	 	 	 
141002	10	 	 	 	 	 	 	 	 
141002	11	 	 	 	 	 	 	 	 
141002	12	 	 	 	 	 	 	 	 
141002	13	 	 	 	 	 	 	 	 
141004	1	 	 	 	 	 	 	 	 
141004	2	 	 	 	 	 	 	 	 
141004	3	 	 	 	 	 	 	 	 
141004	4	 	 	 	 	 	 	 	 
141004	5	 	 	 	 	 	 	 	 
141004	6	 	 	 	 	 	 	 	 
141004	7	 	 	 	 	 	 	 	 
141004	8	 	 	 	 	 	 	 	 
141004	9	 	 	 	 	 	 	 	 
141004	10	 	 	 	 	 	 	 	 
141004	11	 	 	 	 	 	 	 	 
141004	12	 	 	 	 	 	 	 	 
141004	13	 	 	 	 	 	 	 	 
141005	1	 	 	 	 	 	 	 	 
141005	2	 	 	 	 	 	 	 	 
141005	3	 	 	 	 	 	 	 	 
141005	4	 	 	 	 	 	 	 	 
141005	5	 	 	 	 	 	 	 	 
141005	6	 	 	 	 	 	 	 	 
141005	7	 	 	 	 	 	 	 	 
141005	8	 	 	 	 	 	 	 	 
141005	9	 	 	 	 	 	 	 	 
141005	10	 	 	 	 	 	 	 	 
141005	11	 	 	 	 	 	 	 	 
141005	12	 	 	 	 	 	 	 	 
141005	13	 	 	 	 	 	 	 	 
141006	1	 	 	 	 	 	 	 	 
141006	2	 	 	 	 	 	 	 	 
141006	3	 	 	 	 	 	 	 	 
141006	4	 	 	 	 	 	 	 	 
141006	5	 	 	 	 	 	 	 	 
141006	6	 	 	 	 	 	 	 	 
141006	7	 	 	 	 	 	 	 	 
141006	8	 	 	 	 	 	 	 	 
141006	9	 	 	 	 	 	 	 	 
141006	10	 	 	 	 	 	 	 	 
141006	11	 	 	 	 	 	 	 	 
141006	12	 	 	 	 	 	 	 	 
141006	13	 	 	 	 	 	 	 	 
141007	1	 	 	 	 	 	 	 	 
141007	2	 	 	 	 	 	 	 	 
141007	3	 	 	 	 	 	 	 	 
141007	4	 	 	 	 	 	 	 	 
141007	5	 	 	 	 	 	 	 	 
141007	6	 	 	 	 	 	 	 	 
141007	7	 	 	 	 	 	 	 	 
141007	8	 	 	 	 	 	 	 	 
141007	9	 	 	 	 	 	 	 	 
141007	10	 	 	 	 	 	 	 	 
141007	11	 	 	 	 	 	 	 	 
141007	12	 	 	 	 	 	 	 	 
141007	13	 	 	 	 	 	 	 	 
141008	1	 	 	 	 	 	 	 	 
141008	2	 	 	 	 	 	 	 	 
141008	3	 	 	 	 	 	 	 	 
141008	4	 	 	 	 	 	 	 	 
141008	5	 	 	 	 	 	 	 	 
141008	6	 	 	 	 	 	 	 	 
141008	7	 	 	 	 	 	 	 	 
141008	8	 	 	 	 	 	 	 	 
141008	9	 	 	 	 	 	 	 	 
141008	10	 	 	 	 	 	 	 	 
141008	11	 	 	 	 	 	 	 	 
141008	12	 	 	 	 	 	 	 	 
141008	13	 	 	 	 	 	 	 	 
141009	1	 	 	 	 	 	 	 	 
141009	2	 	 	 	 	 	 	 	 
141009	3	 	 	 	 	 	 	 	 
141009	4	 	 	 	 	 	 	 	 
141009	5	 	 	 	 	 	 	 	 
141009	6	 	 	 	 	 	 	 	 
141009	7	 	 	 	 	 	 	 	 
141009	8	 	 	 	 	 	 	 	 
141009	9	 	 	 	 	 	 	 	 
141009	10	 	 	 	 	 	 	 	 
141009	11	 	 	 	 	 	 	 	 
141009	12	 	 	 	 	 	 	 	 
141009	13	 	 	 	 	 	 	 	 
141010	1	 	 	 	 	 	 	 	 
141010	2	 	 	 	 	 	 	 	 
141010	3	 	 	 	 	 	 	 	 
141010	4	 	 	 	 	 	 	 	 
141010	5	 	 	 	 	 	 	 	 
141010	6	 	 	 	 	 	 	 	 
141010	7	 	 	 	 	 	 	 	 
141010	8	 	 	 	 	 	 	 	 
141010	9	 	 	 	 	 	 	 	 
141010	10	 	 	 	 	 	 	 	 
141010	11	 	 	 	 	 	 	 	 
141010	12	 	 	 	 	 	 	 	 
141010	13	 	 	 	 	 	 	 	 
