CHILDCODE	LVSKIDR5	AYANR5	NMAMR5	CHDSANR5
131025	2	 	 	 
131025	3	 	 	 
131025	4	 	 	 
131025	5	 	 	 
131025	6	 	 	 
131025	7	 	 	 
131025	8	 	 	 
131025	9	 	 	 
131025	10	 	 	 
131025	11	 	 	 
131025	12	 	 	 
131025	13	 	 	 
131025	14	 	 	 
131025	15	 	 	 
131025	16	 	 	 
131025	17	 	 	 
131025	31	 	 	 
131025	32	 	 	 
131025	33	 	 	 
131026	1	 	 	 
131026	2	 	 	 
131026	3	 	 	 
131026	4	 	 	 
131026	5	 	 	 
131026	6	 	 	 
131026	7	 	 	 
131026	8	 	 	 
131026	9	 	 	 
131026	10	 	 	 
131026	11	 	 	 
131026	12	 	 	 
131026	13	 	 	 
131026	14	 	 	 
131026	15	 	 	 
131026	16	 	 	 
131026	17	 	 	 
131026	31	 	 	 
131026	32	 	 	 
131026	33	 	 	 
131027	1	0	 	 
131027	2	0	 	 
131027	3	0	 	 
131027	4	0	 	 
131027	5	0	 	 
131027	6	0	 	 
131027	7	0	 	 
131027	8	0	 	 
131027	9	0	 	 
131027	10	0	 	 
131027	11	0	 	 
131027	12	0	 	 
131027	13	1	0	 
131027	14	0	 	 
131027	15	0	 	 
131027	16	1	0	 
131027	17	0	 	 
131027	31	0	 	 
131027	32	0	 	 
131027	33	0	 	 
131028	1	 	 	 
131028	2	 	 	 
131028	3	 	 	 
131028	4	 	 	 
131028	5	 	 	 
131028	6	 	 	 
131028	7	 	 	 
131028	8	 	 	 
131028	9	 	 	 
131028	10	 	 	 
131028	11	 	 	 
131028	12	 	 	 
131028	13	 	 	 
131028	14	 	 	 
131028	15	 	 	 
131028	16	 	 	 
131028	17	 	 	 
131028	31	 	 	 
131028	32	 	 	 
131028	33	 	 	 
131029	1	0	 	 
131029	2	1	1	1
131029	3	0	 	 
131029	4	0	 	 
131029	5	0	 	 
131029	6	1	1	1
131029	7	0	 	 
131029	8	0	 	 
131029	9	0	 	 
131029	10	0	 	 
131029	11	0	 	 
131029	12	0	 	 
131029	13	0	 	 
131029	14	0	 	 
131029	15	0	 	 
131029	16	1	4	1
131029	17	0	 	 
131029	31	0	 	 
131029	32	0	 	 
131029	33	0	 	 
131030	1	 	 	 
131030	2	 	 	 
131030	3	 	 	 
131030	4	 	 	 
131030	5	 	 	 
131030	6	 	 	 
131030	7	 	 	 
131030	8	 	 	 
131030	9	 	 	 
131030	10	 	 	 
131030	11	 	 	 
131030	12	 	 	 
131030	13	 	 	 
131030	14	 	 	 
131030	15	 	 	 
131030	16	 	 	 
131030	17	 	 	 
131030	31	 	 	 
131030	32	 	 	 
131030	33	 	 	 
131031	1	 	 	 
131031	2	 	 	 
131031	3	 	 	 
131031	4	 	 	 
131031	5	 	 	 
131031	6	 	 	 
131031	7	 	 	 
131031	8	 	 	 
131031	9	 	 	 
131031	10	 	 	 
131031	11	 	 	 
131031	12	 	 	 
131031	13	 	 	 
131031	14	 	 	 
131031	15	 	 	 
131031	16	 	 	 
131031	17	 	 	 
131031	31	 	 	 
131031	32	 	 	 
131031	33	 	 	 
131032	1	 	 	 
131032	2	 	 	 
131032	3	 	 	 
131032	4	 	 	 
131032	5	 	 	 
131032	6	 	 	 
131032	7	 	 	 
131032	8	 	 	 
131032	9	 	 	 
131032	10	 	 	 
131032	11	 	 	 
131032	12	 	 	 
131032	13	 	 	 
131032	14	 	 	 
131032	15	 	 	 
131032	16	 	 	 
131032	17	 	 	 
131032	31	 	 	 
131032	32	 	 	 
131032	33	 	 	 
131033	1	 	 	 
131033	2	 	 	 
131033	3	 	 	 
131033	4	 	 	 
131033	5	 	 	 
131033	6	 	 	 
131033	7	 	 	 
131033	8	 	 	 
131033	9	 	 	 
131033	10	 	 	 
131033	11	 	 	 
131033	12	 	 	 
131033	13	 	 	 
131033	14	 	 	 
131033	15	 	 	 
131033	16	 	 	 
131033	17	 	 	 
131033	31	 	 	 
131033	32	 	 	 
131033	33	 	 	 
131034	1	 	 	 
131034	2	 	 	 
131034	3	 	 	 
131034	4	 	 	 
131034	5	 	 	 
131034	6	 	 	 
131034	7	 	 	 
131034	8	 	 	 
131034	9	 	 	 
131034	10	 	 	 
131034	11	 	 	 
131034	12	 	 	 
131034	13	 	 	 
131034	14	 	 	 
131034	15	 	 	 
131034	16	 	 	 
131034	17	 	 	 
131034	31	 	 	 
131034	32	 	 	 
131034	33	 	 	 
131035	1	0	 	 
131035	2	0	 	 
131035	3	0	 	 
131035	4	0	 	 
131035	5	0	 	 
131035	6	1	1	0
131035	7	0	 	 
131035	8	0	 	 
131035	9	0	 	 
131035	10	0	 	 
131035	11	0	 	 
131035	12	0	 	 
131035	13	0	 	 
131035	14	0	 	 
131035	15	0	 	 
131035	16	0	 	 
131035	17	0	 	 
131035	31	0	 	 
131035	32	0	 	 
131035	33	1	1	0
131036	1	0	 	 
131036	2	0	 	 
131036	3	0	 	 
131036	4	0	 	 
131036	5	0	 	 
131036	6	0	 	 
131036	7	0	 	 
131036	8	0	 	 
131036	9	0	 	 
131036	10	0	 	 
131036	11	0	 	 
131036	12	0	 	 
131036	13	1	0	 
131036	14	0	 	 
131036	15	0	 	 
131036	16	0	 	 
131036	17	0	 	 
131036	31	0	 	 
131036	32	0	 	 
131036	33	0	 	 
131037	1	 	 	 
131037	2	 	 	 
131037	3	 	 	 
131037	4	 	 	 
131037	5	 	 	 
131037	6	 	 	 
131037	7	 	 	 
131037	8	 	 	 
131037	9	 	 	 
131037	10	 	 	 
131037	11	 	 	 
131037	12	 	 	 
131037	13	 	 	 
131037	14	 	 	 
131037	15	 	 	 
131037	16	 	 	 
131037	17	 	 	 
131037	31	 	 	 
131037	32	 	 	 
131037	33	 	 	 
131038	1	0	 	 
131038	2	0	 	 
131038	3	0	 	 
131038	4	0	 	 
131038	5	0	 	 
131038	6	0	 	 
131038	7	0	 	 
131038	8	0	 	 
131038	9	0	 	 
131038	10	0	 	 
131038	11	0	 	 
131038	12	0	 	 
131038	13	0	 	 
131038	14	0	 	 
131038	15	0	 	 
131038	16	1	4	0
131038	17	0	 	 
131038	31	0	 	 
131038	32	0	 	 
131038	33	0	 	 
131039	1	0	 	 
131039	2	1	1	1
131039	3	0	 	 
131039	4	0	 	 
131039	5	0	 	 
131039	6	0	 	 
131039	7	0	 	 
131039	8	0	 	 
131039	9	0	 	 
131039	10	0	 	 
131039	11	0	 	 
131039	12	0	 	 
131039	13	1	2	1
131039	14	0	 	 
131039	15	0	 	 
131039	16	0	 	 
131039	17	0	 	 
131039	31	0	 	 
131039	32	0	 	 
131039	33	0	 	 
131041	1	0	 	 
131041	2	1	1	1
131041	3	0	 	 
131041	4	0	 	 
131041	5	0	 	 
131041	6	0	 	 
131041	7	0	 	 
131041	8	0	 	 
131041	9	0	 	 
131041	10	0	 	 
131041	11	0	 	 
131041	12	0	 	 
131041	13	0	 	 
131041	14	0	 	 
131041	15	0	 	 
131041	16	1	5	1
131041	17	0	 	 
131041	31	0	 	 
131041	32	0	 	 
131041	33	1	1	1
131042	1	 	 	 
131042	2	 	 	 
131042	3	 	 	 
131042	4	 	 	 
131042	5	 	 	 
131042	6	 	 	 
131042	7	 	 	 
131042	8	 	 	 
131042	9	 	 	 
131042	10	 	 	 
131042	11	 	 	 
131042	12	 	 	 
131042	13	 	 	 
131042	14	 	 	 
131042	15	 	 	 
131042	16	 	 	 
131042	17	 	 	 
131042	31	 	 	 
131042	32	 	 	 
131042	33	 	 	 
131043	1	 	 	 
131043	2	 	 	 
131043	3	 	 	 
131043	4	 	 	 
131043	5	 	 	 
131043	6	 	 	 
131043	7	 	 	 
131043	8	 	 	 
131043	9	 	 	 
131043	10	 	 	 
131043	11	 	 	 
131043	12	 	 	 
131043	13	 	 	 
131043	14	 	 	 
131043	15	 	 	 
131043	16	 	 	 
131043	17	 	 	 
131043	31	 	 	 
131043	32	 	 	 
131043	33	 	 	 
131044	1	 	 	 
131044	2	 	 	 
131044	3	 	 	 
131044	4	 	 	 
131044	5	 	 	 
131044	6	 	 	 
131044	7	 	 	 
131044	8	 	 	 
131044	9	 	 	 
131044	10	 	 	 
131044	11	 	 	 
131044	12	 	 	 
131044	13	 	 	 
131044	14	 	 	 
131044	15	 	 	 
131044	16	 	 	 
131044	17	 	 	 
131044	31	 	 	 
131044	32	 	 	 
131044	33	 	 	 
131045	1	 	 	 
131045	2	 	 	 
131045	3	 	 	 
131045	4	 	 	 
131045	5	 	 	 
131045	6	 	 	 
131045	7	 	 	 
131045	8	 	 	 
131045	9	 	 	 
131045	10	 	 	 
131045	11	 	 	 
131045	12	 	 	 
131045	13	 	 	 
131045	14	 	 	 
131045	15	 	 	 
131045	16	 	 	 
131045	17	 	 	 
131045	31	 	 	 
131045	32	 	 	 
131045	33	 	 	 
131046	1	 	 	 
131046	2	 	 	 
131046	3	 	 	 
131046	4	 	 	 
131046	5	 	 	 
131046	6	 	 	 
131046	7	 	 	 
131046	8	 	 	 
131046	9	 	 	 
131046	10	 	 	 
131046	11	 	 	 
131046	12	 	 	 
131046	13	 	 	 
131046	14	 	 	 
131046	15	 	 	 
131046	16	 	 	 
131046	17	 	 	 
131046	31	 	 	 
131046	32	 	 	 
131046	33	 	 	 
131047	1	 	 	 
131047	2	 	 	 
131047	3	 	 	 
131047	4	 	 	 
131047	5	 	 	 
131047	6	 	 	 
131047	7	 	 	 
131047	8	 	 	 
131047	9	 	 	 
131047	10	 	 	 
131047	11	 	 	 
131047	12	 	 	 
131047	13	 	 	 
131047	14	 	 	 
131047	15	 	 	 
131047	16	 	 	 
131047	17	 	 	 
131047	31	 	 	 
131047	32	 	 	 
131047	33	 	 	 
131048	1	0	 	 
131048	2	0	 	 
131048	3	0	 	 
131048	4	0	 	 
131048	5	0	 	 
131048	6	0	 	 
131048	7	0	 	 
131048	8	0	 	 
131048	9	0	 	 
131048	10	0	 	 
131048	11	0	 	 
131048	12	0	 	 
131048	13	0	 	 
131048	14	0	 	 
131048	15	0	 	 
131048	16	1	3	1
131048	17	0	 	 
131048	31	0	 	 
131048	32	0	 	 
131048	33	0	 	 
131049	1	0	 	 
131049	2	0	 	 
131049	3	0	 	 
131049	4	0	 	 
131049	5	0	 	 
131049	6	0	 	 
131049	7	0	 	 
131049	8	0	 	 
131049	9	1	1	0
131049	10	0	 	 
131049	11	0	 	 
131049	12	0	 	 
131049	13	0	 	 
131049	14	0	 	 
131049	15	0	 	 
131049	16	0	 	 
131049	17	0	 	 
131049	31	0	 	 
131049	32	0	 	 
131049	33	0	 	 
131050	1	 	 	 
131050	2	 	 	 
131050	3	 	 	 
131050	4	 	 	 
131050	5	 	 	 
131050	6	 	 	 
131050	7	 	 	 
131050	8	 	 	 
131050	9	 	 	 
131050	10	 	 	 
131050	11	 	 	 
131050	12	 	 	 
131050	13	 	 	 
131050	14	 	 	 
131050	15	 	 	 
131050	16	 	 	 
131050	17	 	 	 
131050	31	 	 	 
131050	32	 	 	 
131050	33	 	 	 
141001	1	 	 	 
141001	2	 	 	 
141001	3	 	 	 
141001	4	 	 	 
141001	5	 	 	 
141001	6	 	 	 
141001	7	 	 	 
141001	8	 	 	 
141001	9	 	 	 
141001	10	 	 	 
141001	11	 	 	 
141001	12	 	 	 
141001	13	 	 	 
141001	14	 	 	 
141001	15	 	 	 
141001	16	 	 	 
141001	17	 	 	 
141001	31	 	 	 
141001	32	 	 	 
141001	33	 	 	 
141004	1	 	 	 
141004	2	 	 	 
141004	3	 	 	 
141004	4	 	 	 
141004	5	 	 	 
141004	6	 	 	 
141004	7	 	 	 
141004	8	 	 	 
141004	9	 	 	 
141004	10	 	 	 
141004	11	 	 	 
141004	12	 	 	 
141004	13	 	 	 
141004	14	 	 	 
141004	15	 	 	 
141004	16	 	 	 
141004	17	 	 	 
141004	31	 	 	 
141004	32	 	 	 
141004	33	 	 	 
141005	1	 	 	 
141005	2	 	 	 
141005	3	 	 	 
141005	4	 	 	 
141005	5	 	 	 
141005	6	 	 	 
141005	7	 	 	 
141005	8	 	 	 
141005	9	 	 	 
141005	10	 	 	 
141005	11	 	 	 
141005	12	 	 	 
141005	13	 	 	 
141005	14	 	 	 
141005	15	 	 	 
141005	16	 	 	 
141005	17	 	 	 
141005	31	 	 	 
141005	32	 	 	 
141005	33	 	 	 
141006	1	0	 	 
141006	2	0	 	 
141006	3	0	 	 
141006	4	0	 	 
141006	5	0	 	 
141006	6	0	 	 
141006	7	0	 	 
141006	8	0	 	 
141006	9	0	 	 
141006	10	0	 	 
141006	11	0	 	 
141006	12	0	 	 
141006	13	1	5	0
141006	14	1	2	0
141006	15	0	 	 
141006	16	1	8	1
141006	17	0	 	 
141006	31	0	 	 
141006	32	0	 	 
141006	33	0	 	 
141007	1	0	 	 
141007	2	1	0	 
141007	3	0	 	 
141007	4	0	 	 
141007	5	0	 	 
141007	6	1	0	 
141007	7	1	0	 
141007	8	0	 	 
141007	9	0	 	 
141007	10	0	 	 
141007	11	1	0	 
141007	12	0	 	 
141007	13	1	0	 
141007	14	1	0	 
141007	15	0	 	 
141007	16	0	 	 
141007	17	0	 	 
141007	31	0	 	 
141007	32	0	 	 
141007	33	1	0	 
141008	1	0	 	 
141008	2	0	 	 
141008	3	0	 	 
141008	4	0	 	 
141008	5	0	 	 
141008	6	0	 	 
141008	7	0	 	 
141008	8	0	 	 
141008	9	0	 	 
141008	10	0	 	 
141008	11	0	 	 
141008	12	0	 	 
141008	13	0	 	 
141008	14	0	 	 
141008	15	0	 	 
141008	16	1	3	0
141008	17	0	 	 
141008	31	0	 	 
141008	32	0	 	 
141008	33	0	 	 
141009	1	 	 	 
141009	2	 	 	 
141009	3	 	 	 
141009	4	 	 	 
141009	5	 	 	 
141009	6	 	 	 
141009	7	 	 	 
141009	8	 	 	 
141009	9	 	 	 
141009	10	 	 	 
141009	11	 	 	 
141009	12	 	 	 
141009	13	 	 	 
141009	14	 	 	 
141009	15	 	 	 
141009	16	 	 	 
141009	17	 	 	 
141009	31	 	 	 
141009	32	 	 	 
141009	33	 	 	 
141010	1	0	 	 
141010	2	0	 	 
141010	3	0	 	 
141010	4	0	 	 
141010	5	0	 	 
141010	6	0	 	 
141010	7	0	 	 
141010	8	0	 	 
141010	9	0	 	 
141010	10	0	 	 
141010	11	0	 	 
141010	12	0	 	 
141010	13	1	13	1
141010	14	0	 	 
141010	15	0	 	 
141010	16	1	10	0
141010	17	0	 	 
141010	31	0	 	 
141010	32	0	 	 
141010	33	0	 	 
141011	1	 	 	 
141011	2	 	 	 
141011	3	 	 	 
141011	4	 	 	 
141011	5	 	 	 
141011	6	 	 	 
141011	7	 	 	 
141011	8	 	 	 
141011	9	 	 	 
141011	10	 	 	 
141011	11	 	 	 
141011	12	 	 	 
141011	13	 	 	 
141011	14	 	 	 
141011	15	 	 	 
141011	16	 	 	 
141011	17	 	 	 
141011	31	 	 	 
141011	32	 	 	 
141011	33	 	 	 
141012	1	 	 	 
141012	2	 	 	 
141012	3	 	 	 
141012	4	 	 	 
141012	5	 	 	 
141012	6	 	 	 
141012	7	 	 	 
141012	8	 	 	 
141012	9	 	 	 
141012	10	 	 	 
141012	11	 	 	 
141012	12	 	 	 
141012	13	 	 	 
141012	14	 	 	 
141012	15	 	 	 
141012	16	 	 	 
141012	17	 	 	 
141012	31	 	 	 
141012	32	 	 	 
141012	33	 	 	 
141013	1	 	 	 
141013	2	 	 	 
141013	3	 	 	 
141013	4	 	 	 
141013	5	 	 	 
141013	6	 	 	 
141013	7	 	 	 
141013	8	 	 	 
141013	9	 	 	 
141013	10	 	 	 
141013	11	 	 	 
141013	12	 	 	 
141013	13	 	 	 
141013	14	 	 	 
141013	15	 	 	 
141013	16	 	 	 
141013	17	 	 	 
141013	31	 	 	 
141013	32	 	 	 
141013	33	 	 	 
141014	1	 	 	 
141014	2	 	 	 
141014	3	 	 	 
141014	4	 	 	 
141014	5	 	 	 
141014	6	 	 	 
141014	7	 	 	 
141014	8	 	 	 
141014	9	 	 	 
141014	10	 	 	 
141014	11	 	 	 
141014	12	 	 	 
141014	13	 	 	 
141014	14	 	 	 
141014	15	 	 	 
141014	16	 	 	 
141014	17	 	 	 
141014	31	 	 	 
141014	32	 	 	 
141014	33	 	 	 
141015	1	 	 	 
141015	2	 	 	 
141015	3	 	 	 
141015	4	 	 	 
141015	5	 	 	 
141015	6	 	 	 
141015	7	 	 	 
141015	8	 	 	 
141015	9	 	 	 
141015	10	 	 	 
141015	11	 	 	 
141015	12	 	 	 
141015	13	 	 	 
141015	14	 	 	 
141015	15	 	 	 
141015	16	 	 	 
141015	17	 	 	 
141015	31	 	 	 
141015	32	 	 	 
141015	33	 	 	 
141016	1	 	 	 
141016	2	 	 	 
141016	3	 	 	 
141016	4	 	 	 
141016	5	 	 	 
141016	6	 	 	 
141016	7	 	 	 
141016	8	 	 	 
141016	9	 	 	 
141016	10	 	 	 
141016	11	 	 	 
141016	12	 	 	 
141016	13	 	 	 
141016	14	 	 	 
141016	15	 	 	 
141016	16	 	 	 
141016	17	 	 	 
141016	31	 	 	 
141016	32	 	 	 
141016	33	 	 	 
141017	1	0	 	 
141017	2	0	 	 
141017	3	0	 	 
141017	4	0	 	 
141017	5	0	 	 
141017	6	0	 	 
141017	7	0	 	 
141017	8	0	 	 
141017	9	0	 	 
141017	10	1	1	0
141017	11	0	 	 
141017	12	0	 	 
141017	13	0	 	 
141017	14	0	 	 
141017	15	0	 	 
141017	16	0	 	 
141017	17	0	 	 
141017	31	0	 	 
141017	32	0	 	 
141017	33	0	 	 
141018	1	 	 	 
141018	2	 	 	 
141018	3	 	 	 
141018	4	 	 	 
141018	5	 	 	 
141018	6	 	 	 
141018	7	 	 	 
141018	8	 	 	 
141018	9	 	 	 
141018	10	 	 	 
141018	11	 	 	 
141018	12	 	 	 
141018	13	 	 	 
141018	14	 	 	 
141018	15	 	 	 
141018	16	 	 	 
141018	17	 	 	 
141018	31	 	 	 
141018	32	 	 	 
141018	33	 	 	 
141019	1	0	 	 
141019	2	0	 	 
141019	3	0	 	 
141019	4	0	 	 
141019	5	0	 	 
141019	6	0	 	 
141019	7	0	 	 
141019	8	0	 	 
141019	9	0	 	 
141019	10	0	 	 
141019	11	0	 	 
141019	12	0	 	 
141019	13	0	 	 
141019	14	0	 	 
141019	15	0	 	 
141019	16	1	5	0
141019	17	0	 	 
141019	31	0	 	 
141019	32	0	 	 
141019	33	0	 	 
141020	1	 	 	 
141020	2	 	 	 
141020	3	 	 	 
141020	4	 	 	 
141020	5	 	 	 
141020	6	 	 	 
141020	7	 	 	 
141020	8	 	 	 
141020	9	 	 	 
141020	10	 	 	 
141020	11	 	 	 
141020	12	 	 	 
141020	13	 	 	 
141020	14	 	 	 
141020	15	 	 	 
141020	16	 	 	 
141020	17	 	 	 
141020	31	 	 	 
141020	32	 	 	 
141020	33	 	 	 
141022	1	0	 	 
141022	2	0	 	 
141022	3	0	 	 
141022	4	0	 	 
141022	5	0	 	 
141022	6	0	 	 
141022	7	0	 	 
141022	8	0	 	 
141022	9	0	 	 
141022	10	0	 	 
141022	11	0	 	 
141022	12	0	 	 
141022	13	0	 	 
141022	14	0	 	 
141022	15	0	 	 
141022	16	1	6	2
141022	17	0	 	 
141022	31	0	 	 
141022	32	0	 	 
141022	33	0	 	 
141023	1	 	 	 
141023	2	 	 	 
141023	3	 	 	 
141023	4	 	 	 
141023	5	 	 	 
141023	6	 	 	 
141023	7	 	 	 
141023	8	 	 	 
141023	9	 	 	 
141023	10	 	 	 
141023	11	 	 	 
141023	12	 	 	 
141023	13	 	 	 
141023	14	 	 	 
141023	15	 	 	 
141023	16	 	 	 
141023	17	 	 	 
141023	31	 	 	 
141023	32	 	 	 
141023	33	 	 	 
141024	1	0	 	 
141024	2	0	 	 
141024	3	0	 	 
141024	4	0	 	 
141024	5	0	 	 
141024	6	0	 	 
141024	7	0	 	 
141024	8	0	 	 
141024	9	0	 	 
141024	10	0	 	 
141024	11	0	 	 
141024	12	0	 	 
141024	13	1	4	1
141024	14	0	 	 
141024	15	0	 	 
141024	16	0	 	 
141024	17	0	 	 
141024	31	0	 	 
141024	32	0	 	 
141024	33	0	 	 
141025	1	0	 	 
141025	2	0	 	 
141025	3	0	 	 
141025	4	0	 	 
141025	5	0	 	 
141025	6	0	 	 
141025	7	0	 	 
141025	8	0	 	 
141025	9	0	 	 
141025	10	0	 	 
141025	11	0	 	 
141025	12	0	 	 
141025	13	1	0	 
141025	14	0	 	 
141025	15	0	 	 
141025	16	1	5	0
141025	17	0	 	 
141025	31	0	 	 
141025	32	0	 	 
141025	33	0	 	 
141026	1	 	 	 
141026	2	 	 	 
141026	3	 	 	 
141026	4	 	 	 
141026	5	 	 	 
141026	6	 	 	 
141026	7	 	 	 
141026	8	 	 	 
141026	9	 	 	 
141026	10	 	 	 
141026	11	 	 	 
141026	12	 	 	 
141026	13	 	 	 
141026	14	 	 	 
141026	15	 	 	 
141026	16	 	 	 
141026	17	 	 	 
141026	31	 	 	 
141026	32	 	 	 
141026	33	 	 	 
141028	1	0	 	 
141028	2	1	1	0
141028	3	0	 	 
141028	4	0	 	 
141028	5	0	 	 
141028	6	0	 	 
141028	7	0	 	 
141028	8	0	 	 
141028	9	0	 	 
141028	10	0	 	 
141028	11	0	 	 
141028	12	0	 	 
141028	13	0	 	 
141028	14	1	1	0
141028	15	0	 	 
141028	16	1	1	0
141028	17	0	 	 
141028	31	0	 	 
141028	32	0	 	 
141028	33	1	1	0
141029	1	0	 	 
141029	2	0	 	 
141029	3	0	 	 
141029	4	0	 	 
141029	5	0	 	 
141029	6	0	 	 
141029	7	0	 	 
141029	8	0	 	 
141029	9	0	 	 
141029	10	0	 	 
141029	11	0	 	 
141029	12	0	 	 
141029	13	0	 	 
141029	14	0	 	 
141029	15	0	 	 
141029	16	1	2	1
141029	17	0	 	 
141029	31	0	 	 
141029	32	0	 	 
141029	33	0	 	 
141030	1	 	 	 
141030	2	 	 	 
141030	3	 	 	 
141030	4	 	 	 
141030	5	 	 	 
141030	6	 	 	 
141030	7	 	 	 
141030	8	 	 	 
141030	9	 	 	 
141030	10	 	 	 
141030	11	 	 	 
141030	12	 	 	 
141030	13	 	 	 
141030	14	 	 	 
141030	15	 	 	 
141030	16	 	 	 
141030	17	 	 	 
141030	31	 	 	 
141030	32	 	 	 
141030	33	 	 	 
141031	1	 	 	 
141031	2	 	 	 
141031	3	 	 	 
141031	4	 	 	 
141031	5	 	 	 
141031	6	 	 	 
141031	7	 	 	 
141031	8	 	 	 
141031	9	 	 	 
141031	10	 	 	 
141031	11	 	 	 
141031	12	 	 	 
141031	13	 	 	 
141031	14	 	 	 
141031	15	 	 	 
141031	16	 	 	 
141031	17	 	 	 
141031	31	 	 	 
141031	32	 	 	 
141031	33	 	 	 
141032	1	 	 	 
141032	2	 	 	 
141032	3	 	 	 
141032	4	 	 	 
141032	5	 	 	 
141032	6	 	 	 
141032	7	 	 	 
141032	8	 	 	 
141032	9	 	 	 
141032	10	 	 	 
141032	11	 	 	 
141032	12	 	 	 
141032	13	 	 	 
141032	14	 	 	 
141032	15	 	 	 
141032	16	 	 	 
141032	17	 	 	 
141032	31	 	 	 
141032	32	 	 	 
141032	33	 	 	 
141033	1	0	 	 
141033	2	0	 	 
141033	3	0	 	 
141033	4	0	 	 
141033	5	0	 	 
141033	6	0	 	 
141033	7	0	 	 
141033	8	0	 	 
141033	9	0	 	 
141033	10	0	 	 
141033	11	0	 	 
141033	12	0	 	 
141033	13	1	6	1
141033	14	0	 	 
141033	15	0	 	 
141033	16	0	 	 
141033	17	0	 	 
141033	31	0	 	 
141033	32	0	 	 
141033	33	0	 	 
141034	1	0	 	 
141034	2	0	 	 
141034	3	0	 	 
141034	4	0	 	 
141034	5	0	 	 
141034	6	0	 	 
141034	7	0	 	 
141034	8	0	 	 
141034	9	0	 	 
141034	10	0	 	 
141034	11	0	 	 
141034	12	0	 	 
141034	13	0	 	 
141034	14	0	 	 
141034	15	0	 	 
141034	16	1	2	1
141034	17	0	 	 
141034	31	0	 	 
141034	32	0	 	 
141034	33	0	 	 
141035	1	0	 	 
141035	2	0	 	 
141035	3	0	 	 
141035	4	0	 	 
141035	5	0	 	 
141035	6	0	 	 
141035	7	0	 	 
141035	8	0	 	 
141035	9	0	 	 
141035	10	0	 	 
141035	11	0	 	 
141035	12	0	 	 
141035	13	0	 	 
141035	14	0	 	 
141035	15	0	 	 
141035	16	0	 	 
141035	17	0	 	 
141035	31	0	 	 
141035	32	1	2	1
141035	33	0	 	 
141036	1	 	 	 
141036	2	 	 	 
141036	3	 	 	 
141036	4	 	 	 
141036	5	 	 	 
141036	6	 	 	 
141036	7	 	 	 
141036	8	 	 	 
141036	9	 	 	 
141036	10	 	 	 
141036	11	 	 	 
141036	12	 	 	 
141036	13	 	 	 
141036	14	 	 	 
141036	15	 	 	 
141036	16	 	 	 
141036	17	 	 	 
141036	31	 	 	 
141036	32	 	 	 
141036	33	 	 	 
141038	1	 	 	 
141038	2	 	 	 
141038	3	 	 	 
141038	4	 	 	 
141038	5	 	 	 
141038	6	 	 	 
141038	7	 	 	 
141038	8	 	 	 
141038	9	 	 	 
141038	10	 	 	 
141038	11	 	 	 
141038	12	 	 	 
141038	13	 	 	 
141038	14	 	 	 
141038	15	 	 	 
141038	16	 	 	 
141038	17	 	 	 
141038	31	 	 	 
141038	32	 	 	 
141038	33	 	 	 
141039	1	 	 	 
141039	2	 	 	 
141039	3	 	 	 
141039	4	 	 	 
141039	5	 	 	 
141039	6	 	 	 
141039	7	 	 	 
141039	8	 	 	 
141039	9	 	 	 
141039	10	 	 	 
141039	11	 	 	 
141039	12	 	 	 
141039	13	 	 	 
141039	14	 	 	 
141039	15	 	 	 
141039	16	 	 	 
141039	17	 	 	 
141039	31	 	 	 
141039	32	 	 	 
141039	33	 	 	 
141040	1	 	 	 
141040	2	 	 	 
141040	3	 	 	 
141040	4	 	 	 
141040	5	 	 	 
141040	6	 	 	 
141040	7	 	 	 
141040	8	 	 	 
141040	9	 	 	 
141040	10	 	 	 
141040	11	 	 	 
141040	12	 	 	 
141040	13	 	 	 
141040	14	 	 	 
141040	15	 	 	 
141040	16	 	 	 
141040	17	 	 	 
141040	31	 	 	 
141040	32	 	 	 
141040	33	 	 	 
141041	1	0	 	 
141041	2	0	 	 
141041	3	0	 	 
141041	4	0	 	 
141041	5	0	 	 
141041	6	0	 	 
141041	7	0	 	 
141041	8	0	 	 
141041	9	0	 	 
141041	10	0	 	 
141041	11	0	 	 
141041	12	0	 	 
141041	13	0	 	 
141041	14	0	 	 
141041	15	0	 	 
141041	16	1	0	 
141041	17	0	 	 
141041	31	0	 	 
141041	32	0	 	 
141041	33	0	 	 
141042	1	1	1	0
141042	2	0	 	 
141042	3	1	2	0
141042	4	0	 	 
141042	5	0	 	 
141042	6	0	 	 
141042	7	0	 	 
141042	8	0	 	 
141042	9	0	 	 
141042	10	0	 	 
141042	11	0	 	 
141042	12	0	 	 
141042	13	0	 	 
141042	14	0	 	 
141042	15	0	 	 
141042	16	0	 	 
141042	17	0	 	 
141042	31	0	 	 
141042	32	0	 	 
141042	33	0	 	 
141044	1	0	 	 
141044	2	1	1	1
141044	3	0	 	 
141044	4	0	 	 
141044	5	0	 	 
141044	6	0	 	 
141044	7	0	 	 
141044	8	0	 	 
141044	9	1	1	1
141044	10	0	 	 
141044	11	1	1	1
141044	12	0	 	 
141044	13	1	2	1
141044	14	0	 	 
141044	15	0	 	 
141044	16	1	3	1
141044	17	0	 	 
141044	31	1	1	1
141044	32	0	 	 
141044	33	1	1	1
141045	1	0	 	 
141045	2	0	 	 
141045	3	0	 	 
141045	4	0	 	 
141045	5	0	 	 
141045	6	0	 	 
141045	7	1	1	0
141045	8	0	 	 
141045	9	0	 	 
141045	10	0	 	 
