CHILDCODE	EDCHSTR4	SCHAGER4	ATSCR4	GRDER4	SMESCHR4	TYSCR4	LOCSCRR4	LOCSCZR4	NMSCWDR4
130080	4	3	0	 	 	 	 	 	 
130080	3	2	0	 	 	 	 	 	 
130080	2	1	0	 	 	 	 	 	 
130080	1	0	0	 	 	 	 	 	 
130081	13	12	1	3	 	4	7	706	276
130081	12	11	1	2	Y	 	 	 	276
130081	11	10	1	1	Y	 	 	 	276
130081	10	9	0	 	 	 	 	 	 
130081	9	8	0	 	 	 	 	 	 
130081	8	7	0	 	 	 	 	 	 
130081	7	6	0	 	 	 	 	 	 
130081	6	5	0	 	 	 	 	 	 
130081	5	4	0	 	 	 	 	 	 
130081	4	3	0	 	 	 	 	 	 
130081	3	2	0	 	 	 	 	 	 
130081	2	1	0	 	 	 	 	 	 
130081	1	0	0	 	 	 	 	 	 
130082	13	11	1	2	 	4	7	706	276
130082	12	10	1	1	Y	 	 	 	276
130082	11	9	1	1	Y	 	 	 	276
130082	10	8	0	 	 	 	 	 	 
130082	9	7	0	 	 	 	 	 	 
130082	8	6	0	 	 	 	 	 	 
130082	7	5	0	 	 	 	 	 	 
130082	6	4	0	 	 	 	 	 	 
130082	5	3	0	 	 	 	 	 	 
130082	4	2	0	 	 	 	 	 	 
130082	3	1	0	 	 	 	 	 	 
130082	2	0	0	 	 	 	 	 	 
130082	1	0	0	 	 	 	 	 	 
130083	13	12	0	 	 	 	 	 	 
130083	12	11	1	1	N	4	7	706	276
130083	11	10	1	1	Y	 	 	 	276
130083	10	9	0	 	 	 	 	 	 
130083	9	8	0	 	 	 	 	 	 
130083	8	7	0	 	 	 	 	 	 
130083	7	6	0	 	 	 	 	 	 
130083	6	5	0	 	 	 	 	 	 
130083	5	4	0	 	 	 	 	 	 
130083	4	3	0	 	 	 	 	 	 
130083	3	2	0	 	 	 	 	 	 
130083	2	1	0	 	 	 	 	 	 
130083	1	0	0	 	 	 	 	 	 
130084	13	12	1	3	 	3	7	706	504
130084	12	11	1	2	Y	 	 	 	504
130084	11	10	1	1	Y	 	 	 	504
130084	10	9	0	 	 	 	 	 	 
130084	9	8	0	 	 	 	 	 	 
130084	8	7	0	 	 	 	 	 	 
130084	7	6	0	 	 	 	 	 	 
130084	6	5	0	 	 	 	 	 	 
130084	5	4	0	 	 	 	 	 	 
130084	4	3	0	 	 	 	 	 	 
130084	3	2	0	 	 	 	 	 	 
130084	2	1	0	 	 	 	 	 	 
130084	1	0	0	 	 	 	 	 	 
130085	13	11	1	3	 	4	7	706	276
130085	12	10	1	2	Y	 	 	 	276
130085	11	9	1	1	Y	 	 	 	276
130085	10	8	0	 	 	 	 	 	 
130085	9	7	0	 	 	 	 	 	 
130085	8	6	0	 	 	 	 	 	 
130085	7	5	0	 	 	 	 	 	 
130085	6	4	0	 	 	 	 	 	 
130085	5	3	0	 	 	 	 	 	 
130085	4	2	0	 	 	 	 	 	 
130085	3	1	0	 	 	 	 	 	 
130085	2	0	0	 	 	 	 	 	 
130085	1	-88	0	 	 	 	 	 	 
130086	13	12	1	4	 	4	7	706	276
130086	12	11	1	3	Y	 	 	 	276
130086	11	10	1	2	Y	 	 	 	276
130086	10	9	1	1	Y	 	 	 	276
130086	9	8	0	 	 	 	 	 	 
130086	8	7	0	 	 	 	 	 	 
130086	7	6	0	 	 	 	 	 	 
130086	6	5	0	 	 	 	 	 	 
130086	5	4	0	 	 	 	 	 	 
130086	4	3	88	 	 	 	 	 	 
130086	3	2	88	 	 	 	 	 	 
130086	2	1	88	 	 	 	 	 	 
130086	1	0	88	 	 	 	 	 	 
130087	13	12	1	3	 	4	7	706	276
130087	12	11	1	2	Y	 	 	 	276
130087	11	10	1	1	Y	 	 	 	276
130087	10	9	0	 	 	 	 	 	 
130087	9	8	0	 	 	 	 	 	 
130087	8	7	88	 	 	 	 	 	 
130087	7	6	88	 	 	 	 	 	 
130087	6	5	88	 	 	 	 	 	 
130087	5	4	88	 	 	 	 	 	 
130087	4	3	88	 	 	 	 	 	 
130087	3	2	88	 	 	 	 	 	 
130087	2	1	88	 	 	 	 	 	 
130087	1	0	88	 	 	 	 	 	 
130088	13	12	1	5	 	4	7	706	276
130088	12	11	1	4	Y	 	 	 	276
130088	11	10	1	3	Y	 	 	 	276
130088	10	9	1	2	Y	 	 	 	276
130088	9	8	1	1	Y	 	 	 	276
130088	8	7	0	 	 	 	 	 	 
130088	7	6	0	 	 	 	 	 	 
130088	6	5	0	 	 	 	 	 	 
130088	5	4	0	 	 	 	 	 	 
130088	4	3	0	 	 	 	 	 	 
130088	3	2	0	 	 	 	 	 	 
130088	2	1	0	 	 	 	 	 	 
130088	1	0	0	 	 	 	 	 	 
130089	13	12	1	2	 	4	7	706	276
130089	12	11	1	1	Y	 	 	 	276
130089	11	10	0	 	 	 	 	 	 
130089	10	9	0	 	 	 	 	 	 
130089	9	8	0	 	 	 	 	 	 
130089	8	7	0	 	 	 	 	 	 
130089	7	6	0	 	 	 	 	 	 
130089	6	5	0	 	 	 	 	 	 
130089	5	4	0	 	 	 	 	 	 
130089	4	3	0	 	 	 	 	 	 
130089	3	2	0	 	 	 	 	 	 
130089	2	1	0	 	 	 	 	 	 
130089	1	0	0	 	 	 	 	 	 
130090	13	11	0	 	 	 	 	 	 
130090	12	10	1	1	N	4	7	706	276
130090	11	9	1	1	Y	 	 	 	276
130090	10	8	1	1	Y	 	 	 	276
130090	9	7	0	 	 	 	 	 	 
130090	8	6	0	 	 	 	 	 	 
130090	7	5	0	 	 	 	 	 	 
130090	6	4	0	 	 	 	 	 	 
130090	5	3	0	 	 	 	 	 	 
130090	4	2	0	 	 	 	 	 	 
130090	3	1	0	 	 	 	 	 	 
130090	2	0	0	 	 	 	 	 	 
130090	1	0	0	 	 	 	 	 	 
130091	13	11	1	2	 	4	7	706	1101
130091	12	10	1	1	Y	 	 	 	1101
130091	11	9	1	1	Y	 	 	 	1101
130091	10	8	0	 	 	 	 	 	 
130091	9	7	0	 	 	 	 	 	 
130091	8	6	0	 	 	 	 	 	 
130091	7	5	0	 	 	 	 	 	 
130091	6	4	0	 	 	 	 	 	 
130091	5	3	0	 	 	 	 	 	 
130091	4	2	0	 	 	 	 	 	 
130091	3	1	0	 	 	 	 	 	 
130091	2	0	0	 	 	 	 	 	 
130091	1	0	0	 	 	 	 	 	 
130092	13	12	1	3	 	4	7	706	1138
130092	12	11	1	2	Y	 	 	 	1138
130092	11	10	1	1	Y	 	 	 	1138
130092	10	9	0	 	 	 	 	 	 
130092	9	8	0	 	 	 	 	 	 
130092	8	7	0	 	 	 	 	 	 
130092	7	6	0	 	 	 	 	 	 
130092	6	5	0	 	 	 	 	 	 
130092	5	4	0	 	 	 	 	 	 
130092	4	3	0	 	 	 	 	 	 
130092	3	2	0	 	 	 	 	 	 
130092	2	1	0	 	 	 	 	 	 
130092	1	0	0	 	 	 	 	 	 
130093	13	12	1	3	 	4	7	706	276
130093	12	11	1	2	Y	 	 	 	276
130093	11	10	1	2	Y	 	 	 	276
130093	10	9	1	1	Y	 	 	 	276
130093	9	8	0	 	 	 	 	 	 
130093	8	7	0	 	 	 	 	 	 
130093	7	6	0	 	 	 	 	 	 
130093	6	5	0	 	 	 	 	 	 
130093	5	4	0	 	 	 	 	 	 
130093	4	3	88	 	 	 	 	 	 
130093	3	2	88	 	 	 	 	 	 
130093	2	1	88	 	 	 	 	 	 
130093	1	0	88	 	 	 	 	 	 
130094	13	12	0	 	 	 	 	 	 
130094	12	11	1	1	N	4	7	706	276
130094	11	10	1	1	Y	 	 	 	276
130094	10	9	0	 	 	 	 	 	 
130094	9	8	0	 	 	 	 	 	 
130094	8	7	0	 	 	 	 	 	 
130094	7	6	0	 	 	 	 	 	 
130094	6	5	0	 	 	 	 	 	 
130094	5	4	0	 	 	 	 	 	 
130094	4	3	0	 	 	 	 	 	 
130094	3	2	0	 	 	 	 	 	 
130094	2	1	0	 	 	 	 	 	 
130094	1	0	0	 	 	 	 	 	 
130095	13	11	1	2	 	1	7	706	1127
130095	12	10	1	1	Y	 	 	 	1127
130095	11	9	0	 	 	 	 	 	 
130095	10	8	0	 	 	 	 	 	 
130095	9	7	0	 	 	 	 	 	 
130095	8	6	0	 	 	 	 	 	 
130095	7	5	0	 	 	 	 	 	 
130095	6	4	0	 	 	 	 	 	 
130095	5	3	0	 	 	 	 	 	 
130095	4	2	0	 	 	 	 	 	 
130095	3	1	0	 	 	 	 	 	 
130095	2	0	0	 	 	 	 	 	 
130095	1	0	0	 	 	 	 	 	 
130096	13	12	1	2	 	4	7	706	276
130096	12	11	1	1	Y	 	 	 	276
130096	11	10	0	 	 	 	 	 	 
130096	10	9	0	 	 	 	 	 	 
130096	9	8	0	 	 	 	 	 	 
130096	8	7	0	 	 	 	 	 	 
130096	7	6	0	 	 	 	 	 	 
130096	6	5	0	 	 	 	 	 	 
130096	5	4	0	 	 	 	 	 	 
130096	4	3	0	 	 	 	 	 	 
130096	3	2	0	 	 	 	 	 	 
130096	2	1	0	 	 	 	 	 	 
130096	1	0	0	 	 	 	 	 	 
130097	13	11	1	3	 	4	7	706	276
130097	12	10	1	2	Y	 	 	 	276
130097	11	9	1	1	Y	 	 	 	276
130097	10	8	0	 	 	 	 	 	 
130097	9	7	0	 	 	 	 	 	 
130097	8	6	0	 	 	 	 	 	 
130097	7	5	0	 	 	 	 	 	 
130097	6	4	0	 	 	 	 	 	 
130097	5	3	0	 	 	 	 	 	 
130097	4	2	0	 	 	 	 	 	 
130097	3	1	0	 	 	 	 	 	 
130097	2	0	0	 	 	 	 	 	 
130097	1	-88	0	 	 	 	 	 	 
130098	13	12	1	5	 	4	7	706	276
130098	12	11	1	5	Y	 	 	 	276
130098	11	10	1	4	Y	 	 	 	276
130098	10	9	1	3	Y	 	 	 	276
130098	9	8	1	2	Y	 	 	 	276
130098	8	7	1	1	Y	 	 	 	276
130098	7	6	0	 	 	 	 	 	 
130098	6	5	0	 	 	 	 	 	 
130098	5	4	0	 	 	 	 	 	 
130098	4	3	0	 	 	 	 	 	 
130098	3	2	0	 	 	 	 	 	 
130098	2	1	0	 	 	 	 	 	 
130098	1	0	0	 	 	 	 	 	 
130099	13	12	1	3	 	4	7	706	1127
130099	12	11	1	2	Y	 	 	 	1127
130099	11	10	1	2	Y	 	 	 	1127
130099	10	9	1	1	Y	 	 	 	1127
130099	9	8	1	1	Y	 	 	 	1127
130099	8	7	0	 	 	 	 	 	 
130099	7	6	0	 	 	 	 	 	 
130099	6	5	0	 	 	 	 	 	 
130099	5	4	0	 	 	 	 	 	 
130099	4	3	0	 	 	 	 	 	 
130099	3	2	0	 	 	 	 	 	 
130099	2	1	0	 	 	 	 	 	 
130099	1	0	0	 	 	 	 	 	 
130100	13	12	1	4	 	4	7	706	276
130100	12	11	1	3	Y	 	 	 	276
130100	11	10	1	2	Y	 	 	 	276
130100	10	9	1	1	N	3	7	706	1003
130100	9	8	1	15	N	4	7	706	1044
130100	8	7	1	15	Y	 	 	 	1044
130100	7	6	0	 	 	 	 	 	 
130100	6	5	0	 	 	 	 	 	 
130100	5	4	0	 	 	 	 	 	 
130100	4	3	0	 	 	 	 	 	 
130100	3	2	0	 	 	 	 	 	 
130100	2	1	0	 	 	 	 	 	 
130100	1	0	0	 	 	 	 	 	 
140001	13	11	1	5	 	1	7	722	1047
140001	12	10	1	4	Y	 	 	 	1047
140001	11	9	1	3	Y	 	 	 	1047
140001	10	8	1	2	Y	 	 	 	1047
140001	9	7	1	1	Y	 	 	 	1047
140001	8	6	1	15	N	1	7	722	1130
140001	7	5	1	14	Y	 	 	 	1130
140001	6	4	1	14	Y	 	 	 	1130
140001	5	3	0	 	 	 	 	 	 
140001	4	2	0	 	 	 	 	 	 
140001	3	1	1	14	Y	 	 	 	 
140001	2	0	0	 	 	 	 	 	 
140001	1	-88	88	 	 	 	 	 	 
140002	13	12	1	6	 	4	7	722	314
140002	12	11	1	5	Y	 	 	 	314
140002	11	10	1	4	N	4	7	722	314
140002	10	9	1	3	N	1	7	722	1150
140002	9	8	1	2	Y	 	 	 	1150
140002	8	7	1	1	N	1	7	722	1150
140002	7	6	88	 	 	 	 	 	 
140002	6	5	88	 	 	 	 	 	 
140002	5	4	88	 	 	 	 	 	 
140002	4	3	88	 	 	 	 	 	 
140002	3	2	88	 	 	 	 	 	 
140002	2	1	88	 	 	 	 	 	 
140002	1	0	88	 	 	 	 	 	 
140003	13	11	1	5	 	3	7	722	1052
140003	12	10	1	4	Y	 	 	 	1052
140003	11	9	1	3	Y	 	 	 	1052
140003	10	8	1	2	Y	 	 	 	1052
140003	9	7	1	1	Y	 	 	 	1052
140003	8	6	1	15	N	1	7	722	269
140003	7	5	1	14	Y	 	 	 	269
140003	6	4	1	14	Y	 	 	 	269
140003	5	3	0	 	 	 	 	 	 
140003	4	2	0	 	 	 	 	 	 
140003	3	1	0	 	 	 	 	 	 
140003	2	0	0	 	 	 	 	 	 
140003	1	-88	0	 	 	 	 	 	 
140004	13	12	1	6	 	4	7	722	301
140004	12	11	1	5	Y	 	 	 	301
140004	11	10	1	4	N	4	7	722	542
140004	10	9	1	3	Y	 	 	 	542
140004	9	8	1	2	Y	 	 	 	542
140004	8	7	1	1	Y	 	 	 	542
140004	7	6	1	15	N	1	7	722	1117
140004	6	5	1	14	Y	 	 	 	1117
140004	5	4	1	14	Y	 	 	 	1117
140004	4	3	0	 	 	 	 	 	 
140004	3	2	0	 	 	 	 	 	 
140004	2	1	0	 	 	 	 	 	 
140004	1	0	0	 	 	 	 	 	 
140005	13	11	1	5	 	4	7	722	301
140005	12	10	1	4	Y	 	 	 	301
140005	11	9	1	3	Y	 	 	 	301
140005	10	8	1	2	Y	 	 	 	301
140005	9	7	1	1	N	4	7	722	542
140005	8	6	0	 	 	 	 	 	 
140005	7	5	0	 	 	 	 	 	 
140005	6	4	88	 	 	 	 	 	 
140005	5	3	88	 	 	 	 	 	 
140005	4	2	88	 	 	 	 	 	 
140005	3	1	88	 	 	 	 	 	 
140005	2	0	88	 	 	 	 	 	 
140005	1	-88	88	 	 	 	 	 	 
140006	13	11	1	3	 	4	7	722	301
140006	12	10	1	2	Y	 	 	 	301
140006	11	9	1	1	Y	 	 	 	301
140006	10	8	1	77	N	1	7	722	1114
140006	9	7	1	14	N	3	7	722	1093
140006	8	6	88	 	 	 	 	 	 
140006	7	5	88	 	 	 	 	 	 
140006	6	4	88	 	 	 	 	 	 
140006	5	3	88	 	 	 	 	 	 
140006	4	2	88	 	 	 	 	 	 
140006	3	1	88	 	 	 	 	 	 
140006	2	0	88	 	 	 	 	 	 
140006	1	-88	88	 	 	 	 	 	 
140008	13	12	1	4	 	4	7	722	301
140008	12	11	1	3	N	4	7	722	301
140008	11	10	1	2	Y	 	 	 	301
140008	10	9	1	2	Y	 	 	 	301
140008	9	8	1	1	N	3	7	722	1052
140008	8	7	1	1	Y	 	 	 	1052
140008	7	6	1	15	Y	 	 	 	1052
140008	6	5	1	14	Y	 	 	 	1052
140008	5	4	1	13	N	3	7	722	515
140008	4	3	88	 	 	 	 	 	 
140008	3	2	88	 	 	 	 	 	 
140008	2	1	88	 	 	 	 	 	 
140008	1	0	88	 	 	 	 	 	 
140009	13	11	1	5	 	1	7	722	1052
140009	12	10	1	4	N	4	7	722	353
140009	11	9	1	3	N	1	7	722	1052
140009	10	8	1	2	Y	 	 	 	1052
140009	9	7	1	1	Y	 	 	 	1052
140009	8	6	1	15	N	1	7	722	514
140009	7	5	1	14	Y	 	 	 	514
140009	6	4	88	 	 	 	 	 	 
140009	5	3	88	 	 	 	 	 	 
140009	4	2	88	 	 	 	 	 	 
140009	3	1	88	 	 	 	 	 	 
140009	2	0	88	 	 	 	 	 	 
140009	1	-88	88	 	 	 	 	 	 
140010	13	11	1	6	 	4	7	722	301
140010	12	10	1	5	Y	 	 	 	301
140010	11	9	1	4	N	4	7	722	542
140010	10	8	1	3	Y	 	 	 	542
140010	9	7	1	2	Y	 	 	 	542
140010	8	6	1	1	N	4	7	722	542
140010	7	5	1	15	N	1	7	722	1061
140010	6	4	1	14	Y	 	 	 	1061
140010	5	3	1	14	N	1	7	722	1061
140010	4	2	88	 	 	 	 	 	 
140010	3	1	88	 	 	 	 	 	 
140010	2	0	88	 	 	 	 	 	 
140010	1	-88	88	 	 	 	 	 	 
140011	13	11	1	5	 	1	7	722	1052
140011	12	10	1	4	Y	 	 	 	1052
140011	11	9	1	3	Y	 	 	 	1052
140011	10	8	1	3	N	4	7	722	301
140011	9	7	1	2	Y	 	 	 	301
140011	8	6	1	1	Y	 	 	 	301
140011	7	5	1	0	 	 	 	 	 
140011	6	4	1	0	 	 	 	 	 
140011	5	3	88	 	 	 	 	 	 
140011	4	2	88	 	 	 	 	 	 
140011	3	1	88	 	 	 	 	 	 
140011	2	0	88	 	 	 	 	 	 
140011	1	-88	88	 	 	 	 	 	 
140012	13	12	1	6	 	1	7	722	544
140012	12	11	1	5	Y	 	 	 	544
140012	11	10	1	4	Y	 	 	 	544
140012	10	9	1	3	N	1	7	722	544
140012	9	8	1	2	Y	 	 	 	544
140012	8	7	1	1	Y	 	 	 	544
140012	7	6	1	15	Y	 	 	 	544
140012	6	5	1	14	N	1	7	722	544
140012	5	4	88	 	 	 	 	 	 
140012	4	3	88	 	 	 	 	 	 
140012	3	2	88	 	 	 	 	 	 
140012	2	1	88	 	 	 	 	 	 
140012	1	1	88	 	 	 	 	 	 
140014	13	12	1	5	 	4	7	722	314
140014	12	11	1	4	N	1	7	722	1109
140014	11	10	1	3	Y	 	 	 	1109
140014	10	9	1	2	Y	 	 	 	1109
140014	9	8	1	1	Y	 	 	 	1109
140014	8	7	1	1	Y	 	 	 	1109
140014	7	6	1	15	N	1	7	722	511
140014	6	5	1	14	Y	 	 	 	511
140014	5	4	1	14	Y	 	 	 	511
140014	4	3	0	 	 	 	 	 	 
140014	3	2	0	 	 	 	 	 	 
140014	2	1	0	 	 	 	 	 	 
140014	1	0	0	 	 	 	 	 	 
140015	13	12	1	6	 	1	7	722	1112
140015	12	11	1	5	N	1	7	722	1015
140015	11	10	1	4	Y	 	 	 	1015
140015	10	9	1	3	Y	 	 	 	1015
140015	9	8	1	2	N	1	7	722	1091
140015	8	7	1	1	Y	 	 	 	1091
140015	7	6	1	15	Y	 	 	 	1091
140015	6	5	1	14	Y	 	 	 	1091
140015	5	4	1	13	Y	 	 	 	1091
140015	4	3	0	 	 	 	 	 	 
140015	3	2	0	 	 	 	 	 	 
140015	2	1	0	 	 	 	 	 	 
140015	1	0	0	 	 	 	 	 	 
140016	13	12	1	4	 	1	7	722	1222
140016	12	11	1	3	N	1	7	722	1222
140016	11	10	1	2	N	1	7	722	1222
140016	10	9	1	1	N	1	7	722	1074
140016	9	8	1	2	N	1	7	722	1161
140016	8	7	1	1	Y	 	 	 	1161
140016	7	6	1	14	Y	 	 	 	1161
140016	6	5	1	14	Y	 	 	 	1161
140016	5	4	1	13	Y	 	 	 	1161
140016	4	3	0	 	 	 	 	 	 
140016	3	2	0	 	 	 	 	 	 
140016	2	1	0	 	 	 	 	 	 
140016	1	-88	0	 	 	 	 	 	 
140017	13	12	1	6	 	4	7	722	301
140017	12	11	1	4	Y	 	 	 	301
140017	11	10	1	4	Y	 	 	 	301
140017	10	9	1	3	Y	 	 	 	301
140017	9	8	1	2	Y	 	 	 	301
140017	8	7	1	1	N	1	7	722	512
140017	7	6	1	13	Y	 	 	 	512
140017	6	5	1	14	Y	 	 	 	512
140017	5	4	1	15	Y	 	 	 	512
140017	4	3	0	 	 	 	 	 	 
140017	3	2	0	 	 	 	 	 	 
140017	2	1	0	 	 	 	 	 	 
140017	1	-88	0	 	 	 	 	 	 
140018	13	11	1	4	 	4	7	722	301
140018	12	10	1	3	Y	 	 	 	301
140018	11	9	1	2	Y	 	 	 	301
140018	10	8	1	2	Y	 	 	 	301
140018	9	7	1	1	N	1	7	722	512
140018	8	6	1	15	Y	 	 	 	512
140018	7	5	1	14	Y	 	 	 	512
140018	6	4	1	14	Y	 	 	 	512
140018	5	3	0	 	 	 	 	 	 
140018	4	2	0	 	 	 	 	 	 
140018	3	1	0	 	 	 	 	 	 
140018	2	0	0	 	 	 	 	 	 
140018	1	-88	0	 	 	 	 	 	 
140020	13	11	1	4	 	3	7	722	1052
140020	12	10	1	3	Y	 	 	 	1052
140020	11	9	1	2	Y	 	 	 	1052
140020	10	8	1	1	N	1	7	722	512
140020	9	7	1	1	Y	 	 	 	512
140020	8	6	1	15	Y	 	 	 	512
140020	7	5	1	14	Y	 	 	 	512
140020	6	4	1	13	N	1	7	722	512
140020	5	3	88	 	 	 	 	 	 
140020	4	2	88	 	 	 	 	 	 
140020	3	1	88	 	 	 	 	 	 
140020	2	0	88	 	 	 	 	 	 
140020	1	-88	88	 	 	 	 	 	 
140021	13	12	1	4	 	1	14	1410	759
140021	12	11	1	3	N	1	14	1410	759
140021	11	10	1	2	N	1	14	1410	759
140021	10	9	1	2	Y	 	 	 	759
140021	9	8	1	1	N	4	7	722	512
140021	8	7	0	 	 	 	 	 	 
140021	7	6	0	 	 	 	 	 	 
140021	6	5	0	 	 	 	 	 	 
140021	5	4	88	 	 	 	 	 	 
140021	4	3	88	 	 	 	 	 	 
140021	3	2	88	 	 	 	 	 	 
140021	2	1	88	 	 	 	 	 	 
140021	1	0	88	 	 	 	 	 	 
140023	13	12	1	4	 	4	7	722	353
140023	12	11	1	3	Y	 	 	 	353
140023	11	10	1	2	Y	 	 	 	353
140023	10	9	1	1	Y	 	 	 	353
140023	9	8	1	15	N	1	7	722	512
140023	8	7	0	 	 	 	 	 	 
140023	7	6	0	 	 	 	 	 	 
140023	6	5	0	 	 	 	 	 	 
140023	5	4	0	 	 	 	 	 	 
140023	4	3	0	 	 	 	 	 	 
140023	3	2	0	 	 	 	 	 	 
140023	2	1	0	 	 	 	 	 	 
140023	1	0	0	 	 	 	 	 	 
140024	13	12	1	6	 	4	7	722	301
140024	12	11	1	5	N	1	7	722	1080
140024	11	10	1	4	Y	 	 	 	1080
140024	10	9	1	3	Y	 	 	 	1080
140024	9	8	1	2	Y	 	 	 	1080
140024	8	7	1	1	Y	 	 	 	1080
140024	7	6	1	15	N	1	7	722	512
140024	6	5	1	14	Y	 	 	 	512
140024	5	4	1	13	N	1	7	722	512
140024	4	3	88	 	 	 	 	 	 
140024	3	2	88	 	 	 	 	 	 
140024	2	1	88	 	 	 	 	 	 
140024	1	0	88	 	 	 	 	 	 
140025	13	11	1	5	 	4	7	722	353
140025	12	10	1	4	N	4	7	722	272
140025	11	9	1	3	Y	 	 	 	272
140025	10	8	1	2	Y	 	 	 	272
140025	9	7	1	1	N	4	7	722	272
140025	8	6	1	15	N	5	7	722	1158
140025	7	5	1	14	Y	 	 	 	1158
140025	6	4	1	14	N	4	7	722	1158
140025	5	3	0	 	 	 	 	 	 
140025	4	2	0	 	 	 	 	 	 
140025	3	1	0	 	 	 	 	 	 
140025	2	0	0	 	 	 	 	 	 
140025	1	-88	88	 	 	 	 	 	 
140026	13	12	1	5	 	4	7	722	353
140026	12	11	1	4	N	4	7	722	272
140026	11	10	1	3	Y	 	 	 	272
140026	10	9	1	2	Y	 	 	 	272
140026	9	8	1	1	Y	 	 	 	272
140026	8	7	1	15	N	3	7	722	1120
140026	7	6	0	 	 	 	 	 	 
140026	6	5	0	 	 	 	 	 	 
140026	5	4	0	 	 	 	 	 	 
140026	4	3	0	 	 	 	 	 	 
140026	3	2	0	 	 	 	 	 	 
140026	2	1	0	 	 	 	 	 	 
140026	1	0	0	 	 	 	 	 	 
140027	13	11	1	4	 	4	4	414	977
140027	12	10	1	3	Y	 	 	 	977
140027	11	9	1	2	Y	 	 	 	977
140027	10	8	1	2	Y	 	 	 	977
140027	9	7	1	2	Y	 	 	 	977
140027	8	6	1	1	Y	 	 	 	977
140027	7	5	1	1	Y	 	 	 	977
140027	6	4	0	 	 	 	 	 	 
140027	5	3	0	 	 	 	 	 	 
140027	4	2	0	 	 	 	 	 	 
140027	3	1	0	 	 	 	 	 	 
140027	2	0	0	 	 	 	 	 	 
140027	1	-88	88	 	 	 	 	 	 
140028	13	12	1	5	 	4	7	722	353
140028	12	11	1	5	Y	 	 	 	353
140028	11	10	1	4	Y	 	 	 	353
140028	10	9	1	3	Y	 	 	 	353
140028	9	8	1	2	Y	 	 	 	353
140028	8	7	1	1	N	4	7	722	353
140028	7	6	0	 	 	 	 	 	 
140028	6	5	88	 	 	 	 	 	 
140028	5	4	88	 	 	 	 	 	 
140028	4	3	88	 	 	 	 	 	 
140028	3	2	88	 	 	 	 	 	 
140028	2	1	88	 	 	 	 	 	 
140028	1	0	88	 	 	 	 	 	 
140029	13	11	1	3	 	1	7	722	512
140029	12	10	1	2	Y	 	 	 	512
140029	11	9	1	1	Y	 	 	 	512
140029	10	8	1	3	N	4	7	722	353
140029	9	7	1	2	Y	 	 	 	353
140029	8	6	1	1	Y	 	 	 	353
140029	7	5	1	15	N	3	7	722	1063
140029	6	4	1	14	Y	 	 	 	1063
140029	5	3	1	13	Y	 	 	 	1063
140029	4	2	0	 	 	 	 	 	 
140029	3	1	0	 	 	 	 	 	 
140029	2	0	0	 	 	 	 	 	 
140029	1	-88	0	 	 	 	 	 	 
140030	13	11	1	5	 	4	7	722	353
140030	12	10	1	4	N	4	7	722	272
140030	11	9	1	3	Y	 	 	 	272
140030	10	8	1	2	Y	 	 	 	272
140030	9	7	1	1	N	4	7	722	272
140030	8	6	0	 	 	 	 	 	 
140030	7	5	0	 	 	 	 	 	 
140030	6	4	0	 	 	 	 	 	 
140030	5	3	0	 	 	 	 	 	 
140030	4	2	0	 	 	 	 	 	 
140030	3	1	0	 	 	 	 	 	 
140030	2	0	0	 	 	 	 	 	 
140030	1	-88	88	 	 	 	 	 	 
140031	13	11	1	3	 	1	7	722	1109
140031	12	10	1	2	Y	 	 	 	1109
140031	11	9	1	1	Y	 	 	 	1109
140031	10	8	1	15	N	1	7	722	512
140031	9	7	0	 	 	 	 	 	 
140031	8	6	1	14	N	1	7	722	512
140031	7	5	0	 	 	 	 	 	 
140031	6	4	0	 	 	 	 	 	 
140031	5	3	0	 	 	 	 	 	 
140031	4	2	0	 	 	 	 	 	 
140031	3	1	0	 	 	 	 	 	 
140031	2	0	0	 	 	 	 	 	 
140031	1	-88	0	 	 	 	 	 	 
140032	13	12	1	7	 	1	7	722	975
140032	12	11	1	6	Y	 	 	 	975
140032	11	10	1	5	N	1	7	722	1119
140032	10	9	1	4	N	1	7	722	1160
140032	9	8	1	3	Y	 	 	 	1160
140032	8	7	1	2	Y	 	 	 	1160
140032	7	6	1	1	N	1	7	722	1160
140032	6	5	1	15	N	1	7	722	1074
140032	5	4	1	14	Y	 	 	 	1074
140032	4	3	1	14	N	1	7	722	1074
140032	3	2	0	 	 	 	 	 	 
140032	2	1	0	 	 	 	 	 	 
140032	1	0	0	 	 	 	 	 	 
140033	13	12	1	6	 	4	7	722	353
140033	12	11	1	5	N	1	7	722	512
140033	11	10	1	4	N	1	7	722	1058
140033	10	9	1	3	Y	 	 	 	1058
140033	9	8	1	3	N	4	3	303	9888
140033	8	7	1	2	N	1	7	722	512
140033	7	6	1	1	Y	 	 	 	512
140033	6	5	1	15	Y	 	 	 	512
140033	5	4	1	14	Y	 	 	 	512
140033	4	3	0	 	 	 	 	 	 
140033	3	2	0	 	 	 	 	 	 
140033	2	1	0	 	 	 	 	 	 
140033	1	0	0	 	 	 	 	 	 
140034	13	12	1	6	 	4	7	722	353
140034	12	11	1	5	Y	 	 	 	353
140034	11	10	1	4	Y	 	 	 	353
140034	10	9	1	3	Y	 	 	 	353
140034	9	8	1	2	Y	 	 	 	353
140034	8	7	1	1	N	4	7	722	353
140034	7	6	0	 	 	 	 	 	 
