CHILDCODE	TDINTEN	MATHTEST	MPROVR4	MTHDIST	MTHCOMM	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27L	MTHITM27W	MATHEND	READTEST	RPROVR4	RDGDIST	RDGCOMM	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	READEND	lang_raw	lang_perco	maths_raw	maths_perco	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct07maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct25maths	correct26maths	correct27maths	correct28maths	correct01lang	correct02lang	correct03lang	correct04lang	correct05lang	correct06lang	correct07lang	correct08lang	correct09lang	correct10lang	correct11lang	correct12lang	correct13lang	correct14lang	correct15lang	correct16lang	correct17lang	correct18lang	correct19lang	correct20lang	correct21lang	correct22lang	correct23lang	correct24lang
171027	19/02/2014 21:57:00	1	5	12	28	1	4	3	.600000023841858	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	2	2	3	1	1	4	2	3	32	.75	3	20	15	 	1	5	12	28	1	1	2	4	2	3	2	2	2	4	2	1	2	4	1	3	2	4	1	1	1	1	2	3	 	19	79.1666641235352	20	71.4285736083984	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0
171030	19/02/2014 20:26:37	1	5	98	98	1	4	3	60	17.4300003051758	0.75	2	4	2	3	3	4	3	3	2	2	1	2	2	1	4	1	3	22	3	4.69999980926514	20	15	 	1	5	98	98	1	1	1	1	2	3	2	2	2	4	2	1	2	4	1	3	2	2	1	3	4	1	2	2	 	21	87.5	15	53.5714302062988	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
171031	20/02/2014 22:37:54	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	3	4	3	2	1	1	1	2	3	1	2	1	2	4	12	15	200	150	-99	 	1	5	12	28	4	3	2	3	1	4	2	3	3	2	4	1	2	1	2	3	3	4	3	4	2	4	2	1	 	6	25	15	53.5714302062988	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0
171033	20/02/2014 21:59:44	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	4	2	3	3	1	2	3	99	1	4	2	99	21	1.5	-99	-99	-99	 	1	5	12	28	1	1	1	3	2	3	2	2	2	1	2	1	2	4	1	4	4	2	1	3	4	1	2	3	 	19	79.1666641235352	17	60.7142868041992	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0
171034	19/02/2014 11:47:11	1	5	12	28	1	4	3	60	17.4300003051758	6/7	2	4	2	3	2	1	2	3	3	1	1	2	2	1	4	3	3	23	1.5	.0599999986588955	150	150	 	1	5	12	28	1	1	2	1	2	3	2	2	2	4	2	1	2	1	1	2	4	2	1	1	4	1	2	3	 	19	79.1666641235352	14	50	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0
171035	19/02/2014 20:02:14	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	2	3	3	3	1	1	1	2	1	4	2	2	32	.5	3	20	15	 	1	5	12	28	1	1	2	1	2	3	2	1	4	4	2	1	4	4	1	2	4	3	1	1	4	1	2	3	 	16	66.6666641235352	21	75	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0
171037	20/02/2014 22:24:40	1	5	12	28	1	3	3	60	17.4300003051758	3/4	2	4	2	3	4	4	4	2	2	3	3	1	3	2	2	1	3	-99	3	3	-99	-99	 	1	5	12	28	1	1	3	1	1	3	2	2	2	2	2	1	2	1	1	1	4	1	2	3	1	1	2	1	 	14	58.3333320617676	11	39.2857131958008	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0
171038	19/02/2014 11:43:51	1	5	12	28	1	4	3	60	17.4300003051758	0.75	2	4	2	4	3	4	2	3	3	1	1	1	2	1	4	2	1	22	1	3	20	15	 	1	5	12	28	1	1	2	1	2	3	2	2	2	1	2	1	2	4	1	3	2	2	1	3	4	1	2	2	 	21	87.5	22	78.5714263916016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
171040	25/08/2014 13:59:08	1	5	12	28	1	4	3	60	17.4300003051758	18/24	2	4	2	99	3	2	3	99	2	3	99	3	2	99	99	99	2	99	99	99	99	99	 	1	5	12	28	1	1	3	4	1	3	2	2	4	4	2	1	2	4	1	3	4	2	1	3	4	2	2	3	 	19	79.1666641235352	10	35.7142868041992	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
171041	20/02/2014 21:53:51	1	5	12	28	1	4	3	215	330	27/16	2	3	2	1	3	1	1	1	2	4	2	4	1	1	1	3	2	30	1	2.75	100	-99	 	1	5	12	28	1	1	1	4	2	3	4	2	1	1	1	3	99	99	99	99	99	99	99	99	99	99	99	99	 	6	25	9	32.1428565979004	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171042	20/02/2014 20:39:54	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	3	3	3	4	2	3	3	1	1	1	2	1	4	2	3	22	.330000013113022	3	20	15	 	1	5	12	28	1	1	2	1	2	3	2	2	2	1	2	1	4	4	1	1	4	2	1	1	4	1	2	3	 	18	75	20	71.4285736083984	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0
171043	20/02/2014 22:33:55	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	4	2	4	2	3	3	3	1	1	1	1	4	2	99	26	.75	3	15	20	 	1	5	12	28	1	1	2	1	2	3	2	2	2	4	2	1	2	4	1	3	4	2	1	3	4	1	2	3	 	22	91.6666641235352	20	71.4285736083984	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
171044	19/02/2014 11:36:02	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	99	2	3	3	1	1	2	99	1	4	2	99	32	.670000016689301	3	20	15	 	1	5	12	28	1	1	2	1	2	3	2	2	2	2	1	4	1	1	1	2	4	3	4	1	4	1	2	3	 	13	54.1666679382324	21	75	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0
171045	27/04/2014 21:35:59	1	98	98	98	1	4	3	6	17.4300003051758	9/12	2	4	2	2	3	4	2	3	2	1	2	1	1	1	4	2	3	11	99	99	99	99	 	1	98	98	98	2	1	2	3	2	2	1	2	3	2	3	1	1	4	1	1	4	2	1	3	99	1	2	2	 	14	58.3333320617676	17	60.7142868041992	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1
171046	20/02/2014 20:36:45	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	2	3	4	99	2	3	1	1	4	1	1	4	1	3	23	.75	20	20	15	 	1	5	12	28	1	1	2	4	2	1	2	2	2	2	1	1	2	2	1	3	2	1	1	1	1	1	3	2	 	15	62.5	17	60.7142868041992	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1
171048	20/02/2014 21:43:18	1	5	12	28	1	4	3	60	15.7299995422363	3/4	2	1	2	4	2	4	4	3	2	1	2	1	99	4	2	3	99	-99	-99	-99	-99	-99	 	1	5	12	28	1	1	2	3	2	3	3	2	2	4	3	2	2	4	1	4	1	2	1	1	3	3	2	2	 	15	62.5	12	42.8571434020996	1	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1
171049	19/02/2014 20:08:52	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	2	2	1	4	2	3	32	.670000016689301	3	20	15	 	1	5	12	28	1	1	2	1	2	3	2	2	2	4	2	1	2	4	1	3	4	2	1	3	4	1	2	3	 	22	91.6666641235352	23	82.1428604125977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
171051	20/02/2014 22:30:48	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	2	2	4	4	3	3	1	1	4	2	1	2	2	3	32	.670000016689301	4.5	20	15	 	1	5	12	28	1	1	2	1	2	3	2	2	2	4	3	1	2	4	1	2	4	2	2	1	4	1	3	3	 	17	70.8333358764648	19	67.8571395874023	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0
171053	20/02/2014 21:34:07	1	5	12	28	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	2	4	3	3	3	1	1	1	99	4	2	3	24	25	50	60	-99	 	1	5	12	28	1	1	2	1	1	3	2	2	2	4	2	1	2	1	1	3	1	4	1	3	1	1	2	3	 	17	70.8333358764648	16	57.1428565979004	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0
171057	27/04/2014 21:23:29	1	98	98	98	1	4	2	60	17.4300003051758	3/4	2	4	2	2	3	4	2	3	3	1	1	1	 	1	4	2	3	21	.5	99	99	99	 	1	98	98	98	1	2	2	3	1	3	2	2	2	1	2	1	2	4	1	3	4	2	2	3	4	2	2	2	 	18	75	18	64.2857131958008	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1
171059	20/02/2014 21:45:58	1	5	12	28	1	4	99	-99	17.4300003051758	-99	2	4	2	3	2	4	2	1	2	3	4	3	1	2	1	2	3	23	3	-99	-99	-99	 	1	5	12	28	1	4	1	3	3	4	4	2	3	4	1	1	1	3	3	4	4	4	3	1	4	4	1	3	 	6	25	11	39.2857131958008	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0
171060	20/02/2014 21:56:49	1	5	12	28	1	4	3	-99	17.4300003051758	3/4	2	2	2	3	3	2	2	3	3	1	3	3	1	1	4	2	99	21	-99	-99	-99	-99	 	1	5	12	28	1	1	1	3	3	3	2	2	2	1	3	1	2	1	1	4	4	2	3	3	4	1	2	2	 	16	66.6666641235352	15	53.5714302062988	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1
171063	20/02/2014 22:28:06	1	5	12	28	1	4	3	9.60000038146973	17.4300003051758	3/4	2	4	2	3	3	4	2	3	3	2	1	2	2	2	2	2	2	22	.330000013113022	3	20	15	 	1	5	12	28	1	1	2	4	3	3	3	2	3	4	2	1	4	3	3	3	4	2	3	1	4	2	2	4	 	14	58.3333320617676	17	60.7142868041992	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	0	1	0
171080	19/02/2014 22:11:19	1	5	12	28	1	4	3	60	17.4300003051758	145/24	3	1	1	3	2	3	2	4	2	2	2	3	2	4	3	4	4	20	2	5.59999990463257	3	5	 	1	5	12	28	1	1	2	1	2	2	3	1	2	4	3	1	2	2	1	4	3	1	2	3	1	4	2	3	 	11	45.8333320617676	8	28.5714282989502	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0
181001	20/02/2014 13:29:37	1	5	13	29	1	4	3	9	17.4300003051758	3/4	2	4	1	3	3	4	3	3	1	4	2	3	99	1	3	2	1	21	1.5	-99	-99	-99	 	1	5	13	29	4	1	4	2	1	3	3	2	2	4	2	1	4	1	4	3	4	4	1	3	4	1	3	3	 	13	54.1666679382324	12	42.8571434020996	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0
181002	15/02/2014 12:47:32	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	3	1	3	3	4	2	3	3	1	1	1	2	1	3	1	2	43	6	28800	-99	-99	 	1	5	13	29	4	1	2	1	1	3	2	2	3	2	2	1	2	4	1	3	4	4	1	1	2	1	2	3	 	15	62.5	16	57.1428565979004	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0
181003	20/02/2014 13:01:39	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	99	1	1	99	1	4	2	3	32	.670000016689301	3	20	15	 	1	5	13	29	3	1	2	1	2	3	2	2	4	4	2	1	2	4	1	2	4	3	1	1	4	2	2	2	 	17	70.8333358764648	23	82.1428604125977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1
181005	20/02/2014 12:58:49	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	2	3	4	3	3	3	1	1	3	1	1	4	2	99	32	1.5	3	20	15	 	1	5	13	29	1	1	2	3	2	3	2	2	4	4	2	1	2	4	1	3	4	4	1	3	4	1	2	3	 	20	83.3333358764648	21	75	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
181006	25/08/2014 14:31:32	1	5	13	29	1	4	3	60	17.4300003051758	1	2	4	2	2	3	1	2	4	4	3	4	3	1	1	3	2	3	46	1.5	5.5	4.19999980926514	99	 	1	5	13	29	1	1	4	1	2	4	2	2	2	4	2	1	2	3	1	4	4	4	2	2	1	3	3	1	 	12	50	13	46.4285697937012	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0
181008	20/02/2014 12:53:10	1	5	13	29	1	3	1	-99	-99	-99	2	99	99	2	99	99	3	1	1	2	2	4	99	4	2	99	99	-99	-99	-99	-99	-99	 	1	5	13	29	1	1	1	3	2	3	3	2	1	1	3	1	2	1	1	4	1	2	2	4	1	3	3	4	 	9	37.5	2	7.14285707473755	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
181009	20/02/2014 12:57:24	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	2	3	2	3	3	3	2	4	2	1	3	1	1	3	22	1.5	2.66000008583069	80	70	 	1	5	13	29	1	1	2	4	2	3	2	2	3	4	3	1	2	4	1	3	1	3	1	1	4	1	2	3	 	18	75	14	50	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0
181011	20/02/2014 12:51:47	1	5	13	29	1	4	3	60	16.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	3	1	1	4	2	99	32	1	3	20	15	 	1	5	13	29	2	1	2	1	2	3	2	2	2	4	2	1	1	4	1	3	4	2	1	3	1	1	2	3	 	19	79.1666641235352	22	78.5714263916016	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0
181013	20/02/2014 10:27:58	1	5	13	29	1	4	3	60	16.4300003051758	3/4	2	4	2	4	3	4	2	3	1	2	2	1	2	1	4	2	3	21	.5	-99	20	15	 	1	5	13	29	1	1	2	3	3	4	2	2	2	1	2	4	2	4	1	4	4	3	1	1	4	1	2	3	 	15	62.5	17	60.7142868041992	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0
181014	25/08/2014 14:28:23	1	5	14	98	1	4	2	60	17.4300003051758	99	3	4	2	1	2	2	3	2	2	4	1	4	2	4	1	1	3	43	3	12	140	99	 	1	5	14	98	1	4	3	4	3	2	1	1	4	1	2	2	2	4	2	3	4	2	1	4	4	1	2	4	 	12	50	8	28.5714282989502	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	0
181016	20/02/2014 10:18:54	1	5	13	29	1	4	3	60	17.4300003051758	0.75	2	4	2	4	3	2	4	1	3	1	2	3	2	1	4	1	3	23	.5	4.80000019073486	5	60	 	1	5	13	29	1	1	2	1	2	3	2	2	2	2	2	1	4	4	1	3	2	2	1	1	4	1	2	1	 	18	75	14	50	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0
181018	20/02/2014 10:01:15	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	3	2	1	3	2	3	32	.75	.200000002980232	20	15	 	1	5	13	29	4	1	2	1	2	3	2	2	2	1	2	1	2	1	1	3	4	2	1	1	4	1	2	3	 	18	75	21	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0
181019	27/04/2014 10:39:00	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	1	2	1	4	2	4	32	.660000026226044	3	20	15	 	1	98	98	98	1	2	2	1	1	3	2	2	4	1	2	1	2	4	1	1	4	2	3	4	1	2	2	1	 	13	54.1666679382324	25	89.2857131958008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0
181020	25/08/2014 11:25:53	1	98	98	98	1	4	3	60	17.4200000762939	18/24	2	4	1	2	2	4	2	3	3	1	1	1	2	1	4	1	3	23	1	99	99	99	 	1	98	98	98	1	1	2	1	1	3	2	2	2	4	2	1	2	4	4	2	2	2	1	1	3	1	2	3	 	16	66.6666641235352	15	53.5714302062988	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0
181021	20/02/2014 09:44:20	1	5	13	98	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	4	2	3	3	3	2	1	99	1	4	2	3	32	.670000016689301	-99	20	15	 	1	5	13	98	1	1	2	1	2	3	3	2	3	2	2	1	2	4	1	3	4	1	1	3	4	1	2	3	 	18	75	20	71.4285736083984	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0
181023	20/02/2014 13:04:50	1	5	13	29	1	4	3	.959999978542328	17.4300003051758	27/16	2	4	2	4	2	4	3	1	2	3	1	3	99	1	4	1	3	20	1.5	1256	5	10	 	1	5	13	29	1	1	2	3	2	3	3	2	2	4	2	1	2	4	1	2	2	2	4	1	4	1	2	3	 	17	70.8333358764648	11	39.2857131958008	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0
181026	20/02/2014 09:32:29	1	5	13	98	1	4	3	120	17.4300003051758	3/4	2	3	1	2	3	1	3	1	3	1	4	2	2	3	2	1	3	22	5	80	8	6	 	1	5	13	98	1	1	2	1	2	3	2	2	2	1	2	1	2	3	3	3	4	3	1	1	4	1	2	3	 	17	70.8333358764648	9	32.1428565979004	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0
181029	20/02/2014 09:25:11	1	5	13	98	1	4	3	60	17.4300003051758	3/4	2	3	1	3	3	2	1	3	3	1	4	2	1	1	4	2	3	22	1.5	-99	33	9.09000015258789	 	1	5	13	98	1	1	2	2	1	3	2	2	2	2	2	1	2	4	1	3	4	2	1	3	4	1	2	3	 	20	83.3333358764648	14	50	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
181030	25/04/2014 13:45:14	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	3	1	1	4	1	4	2	4	32	.660000026226044	3	20	15	 	1	98	98	98	1	1	2	4	2	3	2	2	2	4	2	1	2	4	1	2	4	4	1	2	4	1	2	1	 	20	83.3333358764648	24	85.7142868041992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0
181033	20/02/2014 09:11:00	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	2	3	4	2	3	3	1	1	3	2	1	4	1	3	22	-99	-99	67.8199996948242	2.1800000667572	 	1	5	13	29	4	1	2	1	1	3	2	2	2	4	2	1	2	1	3	3	2	2	4	3	3	1	2	4	 	15	62.5	17	60.7142868041992	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0
181036	20/02/2014 09:07:12	1	5	12	33	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	4	1	3	3	3	1	2	2	1	4	1	2	22	2	28.7999992370605	15	20	 	1	5	12	33	1	1	2	1	2	3	2	2	2	4	2	1	2	4	1	2	4	2	1	1	4	1	2	3	 	20	83.3333358764648	15	53.5714302062988	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0
181037	20/02/2014 13:11:18	1	5	13	29	1	4	3	60	17.4300003051758	22.54	3	4	2	3	3	4	3	1	1	2	2	2	1	3	3	4	1	22	3	28800	2100	-99	 	1	5	13	29	4	1	1	2	1	2	2	2	3	2	4	1	1	1	3	1	2	4	1	1	4	1	4	3	 	7	29.1666660308838	10	35.7142868041992	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
181039	20/02/2014 08:56:46	1	5	13	29	1	4	3	60	17.4300003051758	-99	2	4	2	3	99	4	3	3	2	99	2	99	99	99	99	99	99	-99	-99	-99	-99	-99	 	1	5	13	29	2	1	2	1	2	4	2	2	2	2	2	1	2	4	1	3	2	1	1	3	4	1	2	1	 	17	70.8333358764648	10	35.7142868041992	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0
181042	20/02/2014 08:53:24	1	5	13	29	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	2	1	1	4	2	3	32	.670000016689301	3	20	15	 	1	5	13	29	1	1	2	3	2	3	2	2	2	1	2	1	4	4	1	1	4	1	1	3	4	1	2	3	 	18	75	24	85.7142868041992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0
