CHILDCODE	LANDIDR5	TOTINDR5	USEINDR5	TOTLNDR5	USERANR5	USEDRYR5	PRIRRR5
180019	2	0	 	0	 	 	 
180019	3	0	 	0	 	 	 
180019	4	 	 	0	 	 	 
180019	5	0	 	0	 	 	 
180020	1	.0399999991059303	1	0	 	 	 
180020	2	0	 	0	 	 	 
180020	3	0	 	0	 	 	 
180020	4	 	 	0	 	 	 
180020	5	0	 	0	 	 	 
180021	1	.0599999986588955	1	2	5	11	 
180021	2	0	 	0	 	 	 
180021	3	0	 	0	 	 	 
180021	4	 	 	0	 	 	 
180021	5	0	 	0	 	 	 
180022	1	.0199999995529652	11	3.23000001907349	5	11	 
180022	2	0	 	0	 	 	 
180022	3	0	 	0	 	 	 
180022	4	 	 	0	 	 	 
180022	5	0	 	0	 	 	 
180023	1	.0500000007450581	1	2	5	11	 
180023	2	0	 	0	 	 	 
180023	3	0	 	0	 	 	 
180023	4	 	 	0	 	 	 
180023	5	0	 	0	 	 	 
180024	1	.0199999995529652	1	3	5	11	 
180024	2	0	 	0	 	 	 
180024	3	0	 	0	 	 	 
180024	4	 	 	0	 	 	 
180024	5	0	 	0	 	 	 
180025	1	.0599999986588955	1	7.75	11	11	 
180025	2	0	 	0	 	 	 
180025	3	0	 	0	 	 	 
180025	4	 	 	0	 	 	 
180025	5	0	 	0	 	 	 
180026	1	.00999999977648258	1	 	 	 	 
180026	2	0	 	 	 	 	 
180026	3	0	 	 	 	 	 
180026	4	 	 	 	 	 	 
180026	5	0	 	 	 	 	 
180027	1	.0199999995529652	1	4	5	5	1
180027	2	0	 	0	 	 	 
180027	3	0	 	0	 	 	 
180027	4	 	 	0	 	 	 
180027	5	0	 	0	 	 	 
180028	1	.0500000007450581	1	1	5	11	 
180028	2	0	 	0	 	 	 
180028	3	0	 	0	 	 	 
180028	4	 	 	0	 	 	 
180028	5	0	 	0	 	 	 
180030	1	.0799999982118607	1	1.5	5	11	 
180030	2	0	 	0	 	 	 
180030	3	0	 	7	5	11	 
180030	4	 	 	0	 	 	 
180030	5	0	 	0	 	 	 
180031	1	.0399999991059303	1	8	5	11	 
180031	2	0	 	0	 	 	 
180031	3	0	 	0	 	 	 
180031	4	 	 	0	 	 	 
180031	5	0	 	0	 	 	 
180032	1	.0500000007450581	1	5	5	11	 
180032	2	0	 	0	 	 	 
180032	3	0	 	0	 	 	 
180032	4	 	 	0	 	 	 
180032	5	0	 	0	 	 	 
180033	1	.0500000007450581	1	10	5	11	 
180033	2	0	 	0	 	 	 
180033	3	0	 	0	 	 	 
180033	4	 	 	0	 	 	 
180033	5	0	 	0	 	 	 
180034	1	.0199999995529652	1	3	5	11	 
180034	2	0	 	0	 	 	 
180034	3	0	 	0	 	 	 
180034	4	 	 	0	 	 	 
180034	5	0	 	0	 	 	 
180035	1	.0500000007450581	1	4	5	11	 
180035	2	0	 	0	 	 	 
180035	3	0	 	0	 	 	 
180035	4	 	 	0	 	 	 
180035	5	0	 	0	 	 	 
180036	1	.0199999995529652	1	6.5	5	5	1
180036	2	0	 	0	 	 	 
180036	3	0	 	6	5	5	1
180036	4	 	 	0	 	 	 
180036	5	0	 	0	 	 	 
180038	1	0	 	2	5	11	 
180038	2	0	 	0	 	 	 
180038	3	.0199999995529652	1	0	 	 	 
180038	4	 	 	0	 	 	 
180038	5	0	 	0	 	 	 
180039	1	.5	1	15	5	11	 
180039	2	0	 	0	 	 	 
180039	3	0	 	0	 	 	 
180039	4	 	 	0	 	 	 
180039	5	0	 	0	 	 	 
180040	1	.0299999993294477	1	6.5	5	5	2
180040	2	0	 	0	 	 	 
180040	3	0	 	0	 	 	 
180040	4	 	 	0	 	 	 
180040	5	0	 	0	 	 	 
180041	1	.0199999995529652	1	0	 	 	 
180041	2	0	 	0	 	 	 
180041	3	0	 	0	 	 	 
180041	4	 	 	0	 	 	 
180041	5	0	 	0	 	 	 
180042	1	.0199999995529652	1	2	5	5	1
180042	2	0	 	0	 	 	 
180042	3	0	 	0	 	 	 
180042	4	 	 	0	 	 	 
180042	5	0	 	0	 	 	 
180043	1	.0199999995529652	1	5	5	11	 
180043	2	0	 	0	 	 	 
180043	3	0	 	0	 	 	 
180043	4	 	 	0	 	 	 
180043	5	0	 	0	 	 	 
180044	1	.0199999995529652	1	1	5	11	 
180044	2	0	 	0	 	 	 
180044	3	0	 	0	 	 	 
180044	4	 	 	0	 	 	 
180044	5	0	 	0	 	 	 
180045	1	.0199999995529652	1	4	11	11	 
180045	2	0	 	0	 	 	 
180045	3	0	 	0	 	 	 
180045	4	 	 	0	 	 	 
180045	5	0	 	0	 	 	 
180046	1	.0500000007450581	1	1	5	11	 
180046	2	0	 	0	 	 	 
180046	3	0	 	0	 	 	 
180046	4	 	 	0	 	 	 
180046	5	0	 	0	 	 	 
180047	1	.0500000007450581	1	0	 	 	 
180047	2	0	 	0	 	 	 
180047	3	0	 	0	 	 	 
180047	4	 	 	0	 	 	 
180047	5	0	 	0	 	 	 
180048	1	.0199999995529652	1	2	5	11	 
180048	2	0	 	0	 	 	 
180048	3	0	 	0	 	 	 
180048	4	 	 	0	 	 	 
180048	5	0	 	0	 	 	 
180049	1	.0199999995529652	1	1.75	11	5	2
180049	2	0	 	0	 	 	 
180049	3	0	 	0	 	 	 
180049	4	 	 	0	 	 	 
180049	5	0	 	0	 	 	 
180050	1	.0399999991059303	1	2	5	11	 
180050	2	0	 	0	 	 	 
180050	3	0	 	3	5	11	 
180050	4	 	 	0	 	 	 
180050	5	0	 	0	 	 	 
180051	1	.0399999991059303	1	2.5	5	11	 
180051	2	0	 	0	 	 	 
180051	3	0	 	0	 	 	 
180051	4	 	 	0	 	 	 
180051	5	0	 	0	 	 	 
180052	1	.0199999995529652	1	2	5	5	3
180052	2	0	 	0	 	 	 
180052	3	0	 	0	 	 	 
180052	4	 	 	0	 	 	 
180052	5	0	 	0	 	 	 
180053	1	.0199999995529652	1	1	5	11	 
180053	2	0	 	0	 	 	 
180053	3	0	 	0	 	 	 
180053	4	 	 	0	 	 	 
180053	5	0	 	0	 	 	 
180054	1	.0199999995529652	1	3.5	5	11	 
180054	2	0	 	0	 	 	 
180054	3	0	 	0	 	 	 
180054	4	 	 	0	 	 	 
180054	5	0	 	0	 	 	 
180055	1	.0399999991059303	1	2	11	11	 
180055	2	0	 	0	 	 	 
180055	3	0	 	0	 	 	 
180055	4	 	 	0	 	 	 
180055	5	0	 	0	 	 	 
180056	1	.0799999982118607	1	3	5	11	 
180056	2	0	 	0	 	 	 
180056	3	0	 	4	5	11	 
180056	4	 	 	0	 	 	 
180056	5	0	 	0	 	 	 
180057	1	.0599999986588955	1	2.75	5	11	 
180057	2	0	 	0	 	 	 
180057	3	0	 	1.5	5	11	 
180057	4	 	 	0	 	 	 
180057	5	0	 	0	 	 	 
180058	1	.0500000007450581	1	2	5	11	 
180058	2	0	 	0	 	 	 
180058	3	0	 	0	 	 	 
180058	4	 	 	0	 	 	 
180058	5	0	 	0	 	 	 
180059	1	.0199999995529652	1	1.5	5	11	 
180059	2	0	 	0	 	 	 
180059	3	0	 	0	 	 	 
180059	4	 	 	0	 	 	 
180059	5	0	 	0	 	 	 
180060	1	.0399999991059303	1	2.5	5	11	 
180060	2	0	 	0	 	 	 
180060	3	0	 	2	5	11	 
180060	4	 	 	0	 	 	 
180060	5	0	 	0	 	 	 
180061	1	.0599999986588955	1	2	5	11	 
180061	2	0	 	0	 	 	 
180061	3	0	 	0	 	 	 
180061	4	 	 	0	 	 	 
180061	5	0	 	0	 	 	 
180062	1	.0199999995529652	1	.5	5	11	 
180062	2	0	 	0	 	 	 
180062	3	0	 	0	 	 	 
180062	4	 	 	0	 	 	 
180062	5	0	 	0	 	 	 
180063	1	.0299999993294477	1	1	11	11	 
180063	2	0	 	0	 	 	 
180063	3	0	 	0	 	 	 
180063	4	 	 	0	 	 	 
180063	5	0	 	0	 	 	 
180064	1	.0700000002980232	3	.5	5	11	 
180064	2	0	 	0	 	 	 
180064	3	0	 	0	 	 	 
180064	4	 	 	0	 	 	 
180064	5	0	 	0	 	 	 
180065	1	.0199999995529652	1	3	5	11	 
180065	2	0	 	0	 	 	 
180065	3	0	 	0	 	 	 
180065	4	 	 	0	 	 	 
180065	5	0	 	0	 	 	 
180066	1	.0599999986588955	1	3.25	10	11	 
180066	2	0	 	0	 	 	 
180066	3	0	 	0	 	 	 
180066	4	 	 	0	 	 	 
180066	5	0	 	0	 	 	 
180067	1	.0299999993294477	1	2	5	11	 
180067	2	0	 	0	 	 	 
180067	3	0	 	0	 	 	 
180067	4	 	 	0	 	 	 
180067	5	0	 	0	 	 	 
180068	1	.0199999995529652	1	2	5	5	2
180068	2	0	 	0	 	 	 
180068	3	0	 	0	 	 	 
180068	4	 	 	0	 	 	 
180068	5	0	 	0	 	 	 
180069	1	.0199999995529652	1	2	5	11	 
180069	2	0	 	0	 	 	 
180069	3	0	 	0	 	 	 
180069	4	 	 	0	 	 	 
180069	5	0	 	0	 	 	 
180070	1	.0199999995529652	1	5	5	11	 
180070	2	0	 	0	 	 	 
180070	3	0	 	0	 	 	 
180070	4	 	 	0	 	 	 
180070	5	0	 	0	 	 	 
180071	1	.0399999991059303	1	4.5	5	11	 
180071	2	0	 	0	 	 	 
180071	3	0	 	0	 	 	 
180071	4	 	 	0	 	 	 
180071	5	0	 	0	 	 	 
180072	1	.0399999991059303	1	2	5	11	 
180072	2	0	 	0	 	 	 
180072	3	0	 	0	 	 	 
180072	4	 	 	0	 	 	 
180072	5	0	 	0	 	 	 
180073	1	.0399999991059303	1	1	5	11	 
180073	2	0	 	0	 	 	 
180073	3	0	 	0	 	 	 
180073	4	 	 	0	 	 	 
180073	5	0	 	0	 	 	 
180074	1	.0299999993294477	1	2	5	11	 
180074	2	0	 	0	 	 	 
180074	3	0	 	0	 	 	 
180074	4	 	 	0	 	 	 
180074	5	0	 	0	 	 	 
180075	1	.0599999986588955	1	4	5	11	 
180075	2	0	 	0	 	 	 
180075	3	0	 	0	 	 	 
180075	4	 	 	0	 	 	 
180075	5	0	 	0	 	 	 
180076	1	.0599999986588955	1	4	5	5	3
180076	2	0	 	0	 	 	 
180076	3	0	 	0	 	 	 
180076	4	 	 	0	 	 	 
180076	5	0	 	0	 	 	 
180077	1	.0700000002980232	1	.25	11	11	 
180077	2	0	 	0	 	 	 
180077	3	0	 	3	5	11	 
180077	4	 	 	0	 	 	 
180077	5	0	 	0	 	 	 
180079	1	.0299999993294477	1	1.5	5	11	 
180079	2	0	 	0	 	 	 
180079	3	0	 	10	5	11	 
180079	4	 	 	0	 	 	 
180079	5	0	 	0	 	 	 
180080	1	.0399999991059303	1	1	5	11	 
180080	2	0	 	0	 	 	 
180080	3	0	 	0	 	 	 
180080	4	 	 	0	 	 	 
180080	5	0	 	0	 	 	 
180081	1	.0199999995529652	1	2	5	11	 
180081	2	0	 	0	 	 	 
180081	3	0	 	4	5	11	 
180081	4	 	 	0	 	 	 
180081	5	0	 	0	 	 	 
180082	1	.0500000007450581	1	4	5	11	 
180082	2	0	 	0	 	 	 
180082	3	0	 	7	5	11	 
180082	4	 	 	0	 	 	 
180082	5	0	 	0	 	 	 
180083	1	.0199999995529652	1	0	 	 	 
180083	2	0	 	0	 	 	 
180083	3	0	 	0	 	 	 
180083	4	 	 	0	 	 	 
180083	5	0	 	0	 	 	 
180084	1	.0399999991059303	1	50	5	5	5
180084	2	0	 	0	 	 	 
180084	3	0	 	0	 	 	 
180084	4	 	 	0	 	 	 
180084	5	0	 	0	 	 	 
180085	1	.0700000002980232	1	2	5	11	 
180085	2	0	 	0	 	 	 
180085	3	0	 	2	5	11	 
180085	4	 	 	0	 	 	 
180085	5	0	 	0	 	 	 
180086	1	.0299999993294477	1	3	11	11	 
180086	2	0	 	0	 	 	 
180086	3	0	 	0	 	 	 
180086	4	 	 	0	 	 	 
180086	5	0	 	0	 	 	 
180087	1	.0500000007450581	1	2	5	11	 
180087	2	0	 	0	 	 	 
180087	3	0	 	0	 	 	 
180087	4	 	 	0	 	 	 
180087	5	0	 	0	 	 	 
180088	1	.0199999995529652	1	1	11	11	 
180088	2	0	 	0	 	 	 
180088	3	0	 	0	 	 	 
180088	4	 	 	0	 	 	 
180088	5	0	 	0	 	 	 
180089	1	.0299999993294477	1	0	 	 	 
180089	2	0	 	0	 	 	 
180089	3	0	 	0	 	 	 
180089	4	 	 	0	 	 	 
180089	5	0	 	0	 	 	 
180090	1	.0299999993294477	1	.25	11	11	 
180090	2	0	 	0	 	 	 
180090	3	0	 	0	 	 	 
180090	4	 	 	0	 	 	 
180090	5	0	 	0	 	 	 
180091	1	.0500000007450581	1	2	11	11	 
180091	2	0	 	0	 	 	 
180091	3	0	 	0	 	 	 
180091	4	 	 	0	 	 	 
180091	5	0	 	0	 	 	 
180093	1	.0199999995529652	1	1	5	11	 
180093	2	0	 	0	 	 	 
180093	3	0	 	4	5	11	 
180093	4	 	 	0	 	 	 
180093	5	0	 	0	 	 	 
180094	1	.0199999995529652	1	5	10	11	 
180094	2	0	 	0	 	 	 
180094	3	0	 	0	 	 	 
180094	4	 	 	0	 	 	 
180094	5	0	 	0	 	 	 
180095	1	.0500000007450581	1	2	11	11	 
180095	2	0	 	0	 	 	 
180095	3	0	 	0	 	 	 
180095	4	 	 	0	 	 	 
180095	5	0	 	0	 	 	 
180096	1	.0299999993294477	1	0	 	 	 
180096	2	0	 	0	 	 	 
180096	3	0	 	0	 	 	 
180096	4	 	 	0	 	 	 
180096	5	0	 	0	 	 	 
180097	1	.0299999993294477	1	6	5	11	 
180097	2	0	 	0	 	 	 
180097	3	0	 	.0399999991059303	5	11	 
180097	4	 	 	0	 	 	 
180097	5	0	 	0	 	 	 
180098	1	.0199999995529652	1	5	5	11	 
180098	2	0	 	0	 	 	 
180098	3	0	 	0	 	 	 
180098	4	 	 	0	 	 	 
180098	5	0	 	0	 	 	 
180099	1	.0399999991059303	1	8	5	11	 
180099	2	0	 	0	 	 	 
180099	3	0	 	0	 	 	 
180099	4	 	 	0	 	 	 
180099	5	0	 	0	 	 	 
180100	1	.200000002980232	1	28	5	11	 
180100	2	0	 	0	 	 	 
180100	3	.0799999982118607	8	0	 	 	 
180100	4	 	 	0	 	 	 
180100	5	0	 	0	 	 	 
190001	1	.0500000007450581	1	5	5	11	 
190001	2	0	 	0	 	 	 
190001	3	0	 	0	 	 	 
190001	4	 	 	0	 	 	 
190001	5	0	 	0	 	 	 
190002	1	.0199999995529652	1	2	5	11	 
190002	2	0	 	0	 	 	 
190002	3	0	 	0	 	 	 
190002	4	 	 	0	 	 	 
190002	5	0	 	0	 	 	 
190003	1	.0199999995529652	1	0	 	 	 
190003	2	0	 	0	 	 	 
190003	3	0	 	2	5	11	 
190003	4	 	 	0	 	 	 
190003	5	0	 	0	 	 	 
190004	1	.0399999991059303	1	0	 	 	 
190004	2	0	 	0	 	 	 
190004	3	0	 	0	 	 	 
190004	4	 	 	0	 	 	 
190004	5	0	 	0	 	 	 
190005	1	.0299999993294477	1	5	5	11	 
190005	2	0	 	0	 	 	 
190005	3	0	 	0	 	 	 
190005	4	 	 	0	 	 	 
190005	5	0	 	0	 	 	 
190006	1	.0299999993294477	1	2	5	11	 
190006	2	0	 	0	 	 	 
190006	3	0	 	2	5	11	 
190006	4	 	 	0	 	 	 
190006	5	0	 	0	 	 	 
190007	1	.0199999995529652	1	1	5	5	3
190007	2	0	 	0	 	 	 
190007	3	0	 	0	 	 	 
190007	4	 	 	0	 	 	 
190007	5	0	 	0	 	 	 
190008	1	.0500000007450581	1	3	5	5	3
190008	2	0	 	0	 	 	 
190008	3	0	 	2	5	5	3
190008	4	 	 	0	 	 	 
190008	5	0	 	0	 	 	 
190009	1	.0599999986588955	1	2	5	5	1
190009	2	0	 	0	 	 	 
190009	3	0	 	0	 	 	 
190009	4	 	 	0	 	 	 
190009	5	0	 	0	 	 	 
190010	1	.0399999991059303	1	5	5	5	4
190010	2	0	 	0	 	 	 
190010	3	0	 	4	5	5	4
190010	4	 	 	0	 	 	 
190010	5	0	 	0	 	 	 
190011	1	.0199999995529652	1	0	 	 	 
190011	2	0	 	0	 	 	 
190011	3	0	 	.75	5	11	 
190011	4	 	 	0	 	 	 
190011	5	0	 	0	 	 	 
190012	1	.0299999993294477	1	3	5	5	4
190012	2	0	 	0	 	 	 
190012	3	0	 	0	 	 	 
190012	4	 	 	0	 	 	 
190012	5	0	 	0	 	 	 
190013	1	.0599999986588955	1	2	5	5	1
190013	2	0	 	0	 	 	 
190013	3	0	 	0	 	 	 
190013	4	 	 	0	 	 	 
190013	5	0	 	0	 	 	 
190014	1	.0199999995529652	1	2	5	5	4
190014	2	0	 	0	 	 	 
190014	3	0	 	0	 	 	 
190014	4	 	 	0	 	 	 
190014	5	0	 	0	 	 	 
190015	1	.0199999995529652	1	2	5	11	 
190015	2	0	 	0	 	 	 
190015	3	0	 	0	 	 	 
190015	4	 	 	0	 	 	 
190015	5	0	 	0	 	 	 
190016	1	.0500000007450581	1	2	5	11	 
190016	2	0	 	0	 	 	 
190016	3	0	 	6	5	5	2
190016	4	 	 	0	 	 	 
190016	5	0	 	0	 	 	 
190017	1	.300000011920929	1	5	5	5	1
190017	2	0	 	0	 	 	 
190017	3	0	 	0	 	 	 
190017	4	 	 	0	 	 	 
190017	5	0	 	0	 	 	 
190018	1	.400000005960464	9	0	 	 	 
190018	2	0	 	0	 	 	 
190018	3	.0199999995529652	1	0	 	 	 
190018	4	 	 	0	 	 	 
190018	5	0	 	0	 	 	 
190020	1	.0399999991059303	1	3	5	11	 
190020	2	0	 	0	 	 	 
190020	3	0	 	0	 	 	 
190020	4	 	 	0	 	 	 
190020	5	0	 	0	 	 	 
190021	1	.0199999995529652	1	1	5	11	 
190021	2	0	 	0	 	 	 
190021	3	0	 	0	 	 	 
190021	4	 	 	0	 	 	 
190021	5	0	 	0	 	 	 
190022	1	.0500000007450581	1	9	5	5	4
190022	2	0	 	0	 	 	 
190022	3	0	 	0	 	 	 
190022	4	 	 	0	 	 	 
190022	5	0	 	0	 	 	 
190023	1	.0199999995529652	1	0	 	 	 
190023	2	0	 	0	 	 	 
190023	3	0	 	0	 	 	 
190023	4	 	 	0	 	 	 
190023	5	0	 	0	 	 	 
190024	1	.0199999995529652	1	1	11	11	 
190024	2	0	 	0	 	 	 
190024	3	0	 	1	5	11	 
190024	4	 	 	0	 	 	 
190024	5	0	 	0	 	 	 
190025	1	.0399999991059303	1	1	5	5	4
190025	2	0	 	0	 	 	 
190025	3	0	 	2	5	5	4
190025	4	 	 	0	 	 	 
190025	5	0	 	0	 	 	 
190026	1	.0399999991059303	1	3.70000004768372	5	5	3
190026	2	0	 	0	 	 	 
190026	3	0	 	0	 	 	 
190026	4	 	 	0	 	 	 
190026	5	0	 	0	 	 	 
190027	1	.0199999995529652	1	0	 	 	 
190027	2	0	 	0	 	 	 
190027	3	0	 	0	 	 	 
190027	4	 	 	0	 	 	 
190027	5	0	 	0	 	 	 
190029	1	.0299999993294477	1	1	11	11	 
190029	2	0	 	0	 	 	 
190029	3	0	 	0	 	 	 
190029	4	 	 	0	 	 	 
190029	5	0	 	0	 	 	 
190030	1	.0299999993294477	1	2	5	5	3
190030	2	0	 	0	 	 	 
190030	3	0	 	0	 	 	 
190030	4	 	 	0	 	 	 
190030	5	0	 	0	 	 	 
190031	1	.100000001490116	1	3.35999989509583	5	11	 
190031	2	0	 	0	 	 	 
190031	3	0	 	0	 	 	 
190031	4	 	 	0	 	 	 
190031	5	0	 	0	 	 	 
190032	1	.0399999991059303	1	2	5	11	 
190032	2	0	 	0	 	 	 
190032	3	0	 	5	5	11	 
190032	4	 	 	0	 	 	 
190032	5	0	 	0	 	 	 
190033	1	.0199999995529652	1	2	5	5	1
190033	2	0	 	0	 	 	 
190033	3	0	 	0	 	 	 
190033	4	 	 	0	 	 	 
190033	5	0	 	0	 	 	 
190034	1	.0500000007450581	1	12	5	5	4
190034	2	0	 	0	 	 	 
190034	3	0	 	0	 	 	 
190034	4	 	 	0	 	 	 
190034	5	0	 	0	 	 	 
190035	1	.0199999995529652	1	1.5	5	5	4
190035	2	0	 	0	 	 	 
190035	3	0	 	.5	5	5	4
190035	4	 	 	0	 	 	 
190035	5	0	 	0	 	 	 
190036	1	.0199999995529652	1	3	5	5	4
190036	2	0	 	0	 	 	 
190036	3	0	 	0	 	 	 
190036	4	 	 	0	 	 	 
190036	5	0	 	0	 	 	 
190037	1	.0599999986588955	1	10	5	11	 
190037	2	0	 	0	 	 	 
190037	3	0	 	15	5	11	 
190037	4	 	 	0	 	 	 
190037	5	0	 	0	 	 	 
190038	1	.0599999986588955	1	12	5	11	 
190038	2	0	 	0	 	 	 
190038	3	0	 	0	 	 	 
190038	4	 	 	0	 	 	 
190038	5	0	 	0	 	 	 
190039	1	.0399999991059303	1	0	 	 	 
190039	2	0	 	0	 	 	 
190039	3	0	 	1	5	11	 
190039	4	 	 	0	 	 	 
190039	5	0	 	0	 	 	 
190040	1	.0299999993294477	1	0	 	 	 
190040	2	0	 	0	 	 	 
190040	3	0	 	0	 	 	 
190040	4	 	 	0	 	 	 
190040	5	0	 	0	 	 	 
190041	1	.0299999993294477	1	3	5	11	 
190041	2	0	 	0	 	 	 
190041	3	0	 	0	 	 	 
190041	4	 	 	0	 	 	 
190041	5	0	 	0	 	 	 
190042	1	.0500000007450581	1	5	5	11	 
190042	2	0	 	0	 	 	 
190042	3	0	 	0	 	 	 
190042	4	 	 	0	 	 	 
190042	5	0	 	0	 	 	 
190043	1	.0199999995529652	1	1.5	5	11	 
190043	2	0	 	0	 	 	 
190043	3	0	 	0	 	 	 
190043	4	 	 	0	 	 	 
190043	5	0	 	0	 	 	 
190044	1	.0199999995529652	1	2	5	11	 
190044	2	0	 	0	 	 	 
190044	3	0	 	0	 	 	 
190044	4	 	 	0	 	 	 
190044	5	0	 	0	 	 	 
190045	1	.0199999995529652	1	.259999990463257	5	11	 
190045	2	0	 	0	 	 	 
190045	3	0	 	1.5	5	5	4
190045	4	 	 	0	 	 	 
190045	5	0	 	0	 	 	 
190046	1	.0599999986588955	1	5	5	5	3
190046	2	0	 	0	 	 	 
190046	3	0	 	0	 	 	 
190046	4	 	 	0	 	 	 
190046	5	0	 	0	 	 	 
190047	1	.0199999995529652	1	5	5	5	4
190047	2	0	 	0	 	 	 
190047	3	0	 	1.25	5	11	 
190047	4	 	 	0	 	 	 
190047	5	0	 	0	 	 	 
190049	1	.0299999993294477	1	2.5	5	5	4
190049	2	0	 	0	 	 	 
190049	3	0	 	0	 	 	 
190049	4	 	 	0	 	 	 
190049	5	0	 	0	 	 	 
190050	1	.0199999995529652	1	3	6	5	1
190050	2	0	 	0	 	 	 
190050	3	0	 	0	 	 	 
190050	4	 	 	0	 	 	 
190050	5	0	 	0	 	 	 
190051	1	.00999999977648258	1	4	5	5	3
190051	2	0	 	0	 	 	 
190051	3	0	 	0	 	 	 
190051	4	 	 	0	 	 	 
190051	5	0	 	0	 	 	 
190052	1	.0199999995529652	1	1	5	5	4
190052	2	0	 	0	 	 	 
190052	3	0	 	3	5	5	4
190052	4	 	 	0	 	 	 
190052	5	0	 	0	 	 	 
190053	1	.0399999991059303	1	6	5	5	2
190053	2	0	 	0	 	 	 
190053	3	0	 	0	 	 	 
190053	4	 	 	0	 	 	 
190053	5	0	 	0	 	 	 
190054	1	.0299999993294477	1	10	5	11	 
190054	2	0	 	0	 	 	 
190054	3	0	 	0	 	 	 
190054	4	 	 	0	 	 	 
190054	5	0	 	0	 	 	 
190055	1	.0399999991059303	1	12	5	5	2
190055	2	0	 	0	 	 	 
190055	3	0	 	0	 	 	 
190055	4	 	 	0	 	 	 
190055	5	0	 	0	 	 	 
190056	1	.0399999991059303	1	4	5	11	 
190056	2	0	 	0	 	 	 
190056	3	0	 	0	 	 	 
190056	4	 	 	0	 	 	 
190056	5	0	 	0	 	 	 
190057	1	.0399999991059303	1	6	5	11	 
190057	2	0	 	0	 	 	 
190057	3	0	 	0	 	 	 
190057	4	 	 	0	 	 	 
190057	5	0	 	0	 	 	 
190058	1	.0399999991059303	1	4	5	5	1
190058	2	0	 	0	 	 	 
190058	3	0	 	0	 	 	 
190058	4	 	 	0	 	 	 
190058	5	0	 	0	 	 	 
190059	1	.0199999995529652	1	5	5	11	 
190059	2	0	 	0	 	 	 
190059	3	0	 	0	 	 	 
190059	4	 	 	0	 	 	 
190059	5	0	 	0	 	 	 
190060	1	.0199999995529652	1	10	5	11	 
190060	2	0	 	0	 	 	 
190060	3	0	 	0	 	 	 
190060	4	 	 	0	 	 	 
190060	5	0	 	0	 	 	 
190061	1	.0199999995529652	1	7	11	11	 
190061	2	0	 	0	 	 	 
190061	3	0	 	0	 	 	 
190061	4	 	 	0	 	 	 
190061	5	0	 	0	 	 	 
190062	1	.0199999995529652	1	0	 	 	 
190062	2	0	 	0	 	 	 
190062	3	0	 	4	5	11	 
190062	4	 	 	0	 	 	 
190062	5	0	 	0	 	 	 
190063	1	.0199999995529652	1	13	5	5	1
190063	2	0	 	0	 	 	 
190063	3	0	 	0	 	 	 
190063	4	 	 	0	 	 	 
190063	5	0	 	0	 	 	 
190064	1	.0199999995529652	1	2	11	11	 
190064	2	0	 	0	 	 	 
190064	3	0	 	.0500000007450581	5	11	 
190064	4	 	 	0	 	 	 
190064	5	0	 	0	 	 	 
190065	1	.0199999995529652	1	5	5	5	1
190065	2	0	 	0	 	 	 
190065	3	0	 	0	 	 	 
190065	4	 	 	0	 	 	 
190065	5	0	 	0	 	 	 
190066	1	.0199999995529652	1	7	5	11	 
190066	2	0	 	0	 	 	 
190066	3	0	 	0	 	 	 
190066	4	 	 	0	 	 	 
190066	5	0	 	0	 	 	 
190067	1	.0199999995529652	1	4	5	11	 
190067	2	0	 	0	 	 	 
190067	3	0	 	0	 	 	 
190067	4	 	 	0	 	 	 
190067	5	0	 	0	 	 	 
190068	1	.0500000007450581	1	10	5	11	 
190068	2	0	 	0	 	 	 
190068	3	0	 	0	 	 	 
190068	4	 	 	0	 	 	 
190068	5	0	 	0	 	 	 
190069	1	.0299999993294477	1	10	5	5	4
190069	2	0	 	0	 	 	 
190069	3	0	 	0	 	 	 
190069	4	 	 	0	 	 	 
190069	5	0	 	0	 	 	 
190070	1	.0199999995529652	2	2	5	11	 
190070	2	0	 	0	 	 	 
190070	3	0	 	0	 	 	 
190070	4	 	 	0	 	 	 
190070	5	0	 	0	 	 	 
190071	1	.0199999995529652	1	.5	5	11	 
190071	2	0	 	0	 	 	 
190071	3	0	 	0	 	 	 
190071	4	 	 	0	 	 	 
190071	5	0	 	0	 	 	 
190072	1	.0199999995529652	1	4.5	5	5	1
190072	2	0	 	0	 	 	 
190072	3	0	 	0	 	 	 
190072	4	 	 	0	 	 	 
190072	5	0	 	0	 	 	 
190073	1	.0199999995529652	1	1	5	5	1
190073	2	0	 	0	 	 	 
190073	3	0	 	0	 	 	 
190073	4	 	 	0	 	 	 
190073	5	0	 	0	 	 	 
190074	1	.0199999995529652	1	3	5	11	 
190074	2	0	 	0	 	 	 
190074	3	0	 	0	 	 	 
190074	4	 	 	0	 	 	 
190074	5	0	 	0	 	 	 
190075	1	.0399999991059303	1	9	5	5	1
190075	2	0	 	0	 	 	 
190075	3	0	 	0	 	 	 
190075	4	 	 	0	 	 	 
190075	5	0	 	0	 	 	 
190076	1	.0199999995529652	1	5	5	5	3
190076	2	0	 	0	 	 	 
190076	3	0	 	0	 	 	 
190076	4	 	 	0	 	 	 
190076	5	0	 	0	 	 	 
190077	1	.0299999993294477	1	4	5	11	 
190077	2	0	 	0	 	 	 
190077	3	0	 	0	 	 	 
190077	4	 	 	0	 	 	 
190077	5	0	 	0	 	 	 
190078	1	.0399999991059303	1	6	11	11	 
190078	2	0	 	0	 	 	 
