CHILDCODE	EDCHSTR4	EDGRADER4	TYSCR4	SMESCHR4	PROVR4	SITER4	SCHNMER4
121042	7	8	3	1	3	12	124
121042	8	9	3	1	3	12	124
121042	9	0	 	 	 	 	 
121042	10	0	 	 	 	 	 
121042	11	0	 	 	 	 	 
121042	12	0	 	 	 	 	 
121043	0	1	3	0	3	12	52
121043	1	2	3	1	3	12	52
121043	2	3	3	1	3	12	52
121043	3	4	3	1	3	12	52
121043	4	5	3	1	3	12	52
121043	5	6	3	0	3	12	123
121043	6	7	3	1	3	12	123
121043	7	8	3	1	3	12	123
121043	8	0	 	 	 	 	 
121043	9	0	 	 	 	 	 
121043	10	0	 	 	 	 	 
121043	11	0	 	 	 	 	 
121043	12	0	 	 	 	 	 
121044	0	1	3	0	3	12	57
121044	1	2	3	1	3	12	57
121044	2	3	3	1	3	12	57
121044	3	4	3	1	3	12	57
121044	4	5	3	1	3	12	57
121044	5	6	3	0	3	12	123
121044	6	7	3	1	3	12	123
121044	7	8	3	1	3	12	123
121044	8	9	3	1	3	12	123
121044	9	10	3	0	3	12	178
121044	10	11	3	1	3	12	178
121044	11	12	3	1	3	12	178
121044	12	21	3	0	3	98	209
121045	0	1	3	0	3	12	52
121045	1	2	3	1	3	12	52
121045	2	3	3	1	3	12	52
121045	3	4	3	0	98	98	723
121045	4	5	3	1	98	98	723
121045	5	6	3	0	98	98	559
121045	6	7	3	1	98	98	559
121045	7	8	3	1	98	98	559
121045	8	9	3	1	98	98	559
121045	9	0	 	 	 	 	 
121045	10	10	3	0	98	98	354
121045	11	11	3	1	98	98	354
121045	12	12	3	1	98	98	354
121047	0	0	 	 	 	 	 
121047	1	1	3	0	3	12	56
121047	2	2	3	1	3	12	56
121047	3	3	3	1	3	12	56
121047	4	4	3	1	3	12	56
121047	5	5	3	1	3	12	56
121047	6	6	3	0	3	12	123
121047	7	7	3	1	3	12	123
121047	8	8	3	1	3	12	123
121047	9	9	3	1	3	12	123
121047	10	10	3	0	3	11	172
121047	11	11	3	1	3	11	172
121047	12	12	3	1	3	11	172
121048	0	1	3	0	3	12	52
121048	1	2	3	1	3	12	52
121048	2	3	3	1	3	12	52
121048	3	4	3	1	3	12	52
121048	4	5	3	1	3	12	52
121048	5	6	3	0	3	12	123
121048	6	7	3	1	3	12	123
121048	7	8	3	1	3	12	123
121048	8	9	3	1	3	12	123
121048	9	37	3	0	3	98	380
121048	10	37	3	1	3	98	380
121048	11	37	3	1	3	98	380
121048	12	0	 	 	 	 	 
121049	0	1	3	0	3	12	52
121049	1	2	3	1	3	12	52
121049	2	3	3	1	3	12	52
121049	3	4	3	1	3	12	52
121049	4	5	3	1	3	12	52
121049	5	6	3	0	3	12	123
121049	6	7	3	1	3	12	123
121049	7	8	3	1	3	12	123
121049	8	9	3	1	3	12	123
121049	9	10	3	0	3	12	167
121049	10	11	3	1	3	12	167
121049	11	12	3	1	3	12	167
121049	12	24	3	0	98	98	251
121050	0	1	3	0	3	12	57
121050	1	2	3	1	3	12	57
121050	2	3	3	1	3	12	57
121050	3	4	3	1	3	12	57
121050	4	5	3	1	3	12	57
121050	5	6	3	0	3	12	125
121050	6	7	3	1	3	12	125
121050	7	8	3	1	3	12	125
121050	8	9	3	1	3	12	125
121050	9	0	 	 	 	 	 
121050	10	0	 	 	 	 	 
121050	11	0	 	 	 	 	 
121050	12	0	 	 	 	 	 
121052	0	0	 	 	 	 	 
121052	1	1	3	0	3	12	57
121052	2	2	3	1	3	12	57
121052	3	3	3	1	3	12	57
121052	4	4	3	1	3	12	57
121052	5	5	3	1	3	12	57
121052	6	6	3	0	98	98	526
121052	7	7	3	1	98	98	526
121052	8	8	3	1	98	98	526
121052	9	9	3	1	98	98	526
121052	10	21	8	0	98	98	328
121052	11	25	8	1	98	98	328
121052	12	0	 	 	 	 	 
121057	0	1	3	0	3	11	64
121057	1	2	3	1	3	11	64
121057	2	3	3	1	3	11	64
121057	3	4	3	1	3	11	64
121057	4	5	3	1	3	11	64
121057	5	6	3	0	3	12	122
121057	6	7	3	1	3	12	122
121057	7	8	3	1	3	12	122
121057	8	9	3	1	3	12	122
121057	9	10	3	0	3	11	171
121057	10	11	3	1	3	11	171
121057	11	0	 	 	 	 	 
121057	12	0	 	 	 	 	 
121061	0	1	3	0	3	12	47
121061	1	2	3	1	3	12	47
121061	2	3	3	0	98	98	685
121061	3	4	3	1	98	98	685
121061	4	5	3	1	98	98	685
121061	5	6	3	0	3	12	122
121061	6	7	3	1	3	12	122
121061	7	8	3	1	3	12	122
121061	8	9	3	1	3	12	122
121061	9	10	3	0	3	11	171
121061	10	11	3	1	3	11	171
121061	11	12	3	1	3	11	171
121061	12	29	3	0	98	98	270
121063	0	2	3	1	 	 	 
121063	1	3	3	1	 	 	 
121063	2	4	3	1	 	 	 
121063	3	5	3	1	 	 	 
121063	4	6	3	0	3	12	122
121063	5	7	3	1	3	12	122
121063	6	8	3	1	3	12	122
121063	7	9	3	1	3	12	122
121063	8	10	3	0	3	12	178
121063	9	11	3	1	3	12	178
121063	10	12	3	1	3	12	178
121063	11	24	3	0	3	98	209
121063	12	25	3	1	3	98	209
121074	0	1	3	0	3	12	50
121074	1	2	3	1	3	12	50
121074	2	3	3	1	3	12	50
121074	3	0	 	 	 	 	 
121074	4	0	 	 	 	 	 
121074	5	0	 	 	 	 	 
121074	6	0	 	 	 	 	 
121074	7	0	 	 	 	 	 
121074	8	0	 	 	 	 	 
121074	9	0	 	 	 	 	 
121074	10	0	 	 	 	 	 
121074	11	0	 	 	 	 	 
121074	12	0	 	 	 	 	 
121088	0	1	3	0	3	12	55
121088	1	2	3	1	3	12	55
121088	2	3	3	1	3	12	55
121088	3	4	3	1	3	12	55
121088	4	5	3	1	3	12	55
121088	5	6	3	0	3	12	124
121088	6	7	3	1	3	12	124
121088	7	8	3	1	3	12	124
121088	8	9	3	1	3	12	124
121088	9	10	3	0	3	98	383
121088	10	11	3	1	3	98	383
121088	11	12	3	1	3	98	383
121088	12	0	 	 	 	 	 
121094	0	1	3	0	3	12	57
121094	1	2	3	1	3	12	57
121094	2	3	3	1	3	12	57
121094	3	4	3	1	3	12	57
121094	4	6	3	0	3	12	125
121094	5	7	3	1	3	12	125
121094	6	8	3	1	3	12	125
121094	7	9	3	1	3	12	125
121094	8	10	3	0	3	12	178
121094	9	11	3	1	3	12	178
121094	10	12	3	1	3	12	178
121094	11	24	3	0	3	98	208
121094	12	22	3	1	3	98	208
121109	0	50	3	1	 	 	 
121109	1	1	3	0	3	12	54
121109	2	2	3	1	3	12	54
121109	3	3	3	1	3	12	54
121109	4	4	3	1	3	12	54
121109	5	5	3	1	3	12	54
121109	6	6	3	0	3	12	123
121109	7	0	 	 	 	 	 
121109	8	0	 	 	 	 	 
121109	9	0	 	 	 	 	 
121109	10	0	 	 	 	 	 
121109	11	0	 	 	 	 	 
121109	12	0	 	 	 	 	 
121124	0	0	 	 	 	 	 
121124	1	1	3	0	3	11	59
121124	2	2	3	1	3	11	59
121124	3	3	3	1	3	11	59
121124	4	4	3	1	3	11	59
121124	5	5	3	1	3	11	59
121124	6	6	3	0	3	12	124
121124	7	7	3	1	3	12	124
121124	8	8	3	1	3	12	124
121124	9	9	3	1	3	12	124
121124	10	0	 	 	 	 	 
121124	11	0	 	 	 	 	 
121124	12	0	 	 	 	 	 
131001	0	1	3	0	4	13	36
131001	1	2	3	1	4	13	36
131001	2	3	3	1	4	13	36
131001	3	4	3	1	4	13	36
131001	4	5	3	1	4	13	36
131001	5	6	3	0	4	13	118
131001	6	7	3	1	4	13	118
131001	7	8	3	1	4	13	118
131001	8	9	3	1	4	13	118
131001	9	10	3	0	4	98	163
131001	10	11	3	1	4	98	163
131001	11	12	3	1	4	98	163
131001	12	29	3	0	98	98	265
131002	0	1	3	0	4	13	36
131002	1	2	3	1	4	13	36
131002	2	3	3	1	4	13	36
131002	3	4	3	1	4	13	36
131002	4	5	3	1	4	13	36
131002	5	6	3	0	4	13	118
131002	6	7	3	1	4	13	118
131002	7	8	3	1	4	13	118
131002	8	9	3	1	4	13	118
131002	9	10	3	0	4	13	163
131002	10	11	3	1	4	13	163
131002	11	12	3	1	4	13	163
131002	12	29	3	0	98	98	270
131004	0	1	3	0	4	13	36
131004	1	2	3	1	4	13	36
131004	2	3	3	1	4	13	36
131004	3	4	3	1	4	13	36
131004	4	5	3	1	4	13	36
131004	5	6	3	0	4	13	118
131004	6	7	3	1	4	13	118
131004	7	8	3	1	4	13	118
131004	8	9	3	1	4	13	118
131004	9	10	3	0	4	13	163
131004	10	11	3	1	4	13	163
131004	11	12	3	1	4	13	163
131004	12	0	 	 	 	 	 
131005	0	1	3	0	4	13	36
131005	1	2	3	1	4	13	36
131005	2	3	3	1	4	13	36
131005	3	4	3	1	4	13	36
131005	4	5	3	1	4	13	36
131005	5	6	3	0	4	13	118
131005	6	7	3	1	4	13	118
131005	7	8	3	1	4	13	118
131005	8	9	3	1	4	13	118
131005	9	10	3	0	4	13	390
131005	10	11	3	1	4	13	390
131005	11	12	3	1	4	13	390
131005	12	24	3	0	4	98	216
131006	0	1	3	0	4	13	36
131006	1	2	3	1	4	13	36
131006	2	3	3	1	4	13	36
131006	3	4	3	1	4	13	36
131006	4	5	3	1	4	13	36
131006	5	6	3	0	4	13	118
131006	6	7	3	1	4	13	118
131006	7	8	3	1	4	13	118
131006	8	9	3	1	4	13	118
131006	9	10	1	0	4	13	390
131006	10	11	1	1	4	13	390
131006	11	12	1	1	4	13	390
131006	12	0	 	 	 	 	 
131007	0	1	3	0	4	13	36
131007	1	2	3	1	4	13	36
131007	2	3	3	1	4	13	36
131007	3	4	3	1	4	13	36
131007	4	5	3	1	4	13	36
131007	5	6	3	0	4	98	464
131007	6	7	3	1	4	98	464
131007	7	8	3	1	4	98	464
131007	8	9	3	1	4	98	464
131007	9	10	3	0	4	13	163
131007	10	11	3	1	4	13	163
131007	11	12	3	1	4	13	163
131007	12	29	6	0	98	98	274
131008	0	50	3	0	4	13	912
131008	1	1	3	0	4	13	36
131008	2	2	3	1	4	13	36
131008	3	3	3	1	4	13	36
131008	4	4	3	1	4	13	36
131008	5	5	3	1	4	13	36
131008	6	6	3	0	4	13	118
131008	7	7	3	1	4	13	118
131008	8	8	3	1	4	13	118
131008	9	9	3	1	4	13	118
131008	10	10	8	0	4	98	389
131008	11	11	8	1	4	98	389
131008	12	12	8	1	4	98	389
131009	0	1	3	0	4	13	36
131009	1	2	3	1	4	13	36
131009	2	3	3	1	4	13	36
131009	3	4	3	1	4	13	36
131009	4	5	3	1	4	13	36
131009	5	6	3	0	4	13	118
131009	6	7	3	1	4	13	118
131009	7	8	3	1	4	13	118
131009	8	9	3	1	4	13	118
131009	9	10	3	0	4	13	163
131009	10	11	3	1	4	13	163
131009	11	12	3	1	4	13	163
131009	12	17	3	0	98	98	248
131010	0	1	3	0	4	13	621
131010	1	2	3	1	4	13	621
131010	2	3	3	1	4	13	621
131010	3	4	3	1	4	13	621
131010	4	5	3	1	4	13	621
131010	5	6	3	0	4	13	465
131010	6	7	3	1	4	13	465
131010	7	8	3	1	4	13	465
131010	8	9	3	1	4	13	465
131010	9	10	3	0	4	13	163
131010	10	11	3	1	4	13	163
131010	11	12	3	1	4	13	163
131010	12	29	3	0	98	98	279
131011	0	1	3	0	4	13	36
131011	1	2	3	1	4	13	36
131011	2	3	3	1	4	13	36
131011	3	4	3	1	4	13	36
131011	4	5	3	1	4	13	36
131011	5	6	3	0	4	13	118
131011	6	7	3	1	4	13	118
131011	7	8	3	1	4	13	118
131011	8	9	3	1	4	13	118
131011	9	0	 	 	 	 	 
131011	10	0	 	 	 	 	 
131011	11	0	 	 	 	 	 
131011	12	0	 	 	 	 	 
131012	0	1	3	0	4	98	621
131012	1	2	3	1	4	98	621
131012	2	3	3	1	4	98	621
131012	3	4	3	1	4	98	621
131012	4	5	3	1	4	98	621
131012	5	6	3	0	4	98	465
131012	6	7	3	1	4	98	465
131012	7	8	3	1	4	98	465
131012	8	9	3	1	4	98	465
131012	9	10	3	0	4	98	163
131012	10	11	3	1	4	98	163
131012	11	12	3	1	4	98	163
131012	12	29	3	0	98	98	356
131013	0	50	3	0	4	13	914
131013	1	1	3	0	4	13	36
131013	2	2	3	1	4	13	36
131013	3	3	3	1	4	13	36
131013	4	4	3	1	4	13	36
131013	5	5	3	1	4	13	36
131013	6	6	3	0	4	13	118
131013	7	7	3	1	4	13	118
131013	8	8	3	1	4	13	118
131013	9	9	2	1	4	13	118
131013	10	10	3	0	4	13	163
131013	11	11	3	1	4	13	163
131013	12	12	3	1	4	13	163
131014	0	2	3	1	 	 	 
131014	1	3	3	1	 	 	 
131014	2	4	3	1	 	 	 
131014	3	5	3	1	 	 	 
131014	4	5	3	0	4	13	118
131014	5	6	3	1	4	13	118
131014	6	7	3	1	4	13	118
131014	7	8	3	1	4	13	118
131014	8	9	3	1	4	13	118
131014	9	10	3	0	4	13	163
131014	10	11	3	1	4	13	163
131014	11	12	3	1	4	13	163
131014	12	12	3	1	4	13	163
131017	0	1	3	0	4	13	36
131017	1	2	3	1	4	13	36
131017	2	3	3	1	4	13	36
131017	3	4	3	1	4	13	36
131017	4	5	3	1	4	13	36
131017	5	6	3	0	4	13	118
131017	6	7	3	1	4	13	118
131017	7	8	3	1	4	13	118
131017	8	9	3	1	4	13	118
131017	9	10	3	0	4	13	163
131017	10	11	3	1	4	13	163
131017	11	12	3	1	4	13	163
131017	12	29	3	0	98	98	257
131019	0	1	3	0	4	13	36
131019	1	2	3	1	4	13	36
131019	2	3	3	1	4	13	36
131019	3	4	3	1	4	13	36
131019	4	5	3	1	4	13	36
131019	5	6	3	1	4	13	36
131019	6	7	3	0	4	13	118
131019	7	8	3	1	4	13	118
131019	8	9	3	1	4	13	118
131019	9	10	3	0	4	13	163
131019	10	11	3	1	4	13	163
131019	11	12	3	1	4	13	163
131019	12	29	3	0	98	98	279
131020	0	1	3	0	4	13	36
131020	1	2	3	1	4	13	36
131020	2	3	3	1	4	13	36
131020	3	4	3	1	4	13	36
131020	4	5	3	1	4	13	36
131020	5	6	3	0	4	13	118
131020	6	7	3	1	4	13	118
131020	7	8	3	1	4	13	118
131020	8	9	3	1	4	13	118
131020	9	0	 	 	 	 	 
131020	10	0	 	 	 	 	 
131020	11	0	 	 	 	 	 
131020	12	0	 	 	 	 	 
131021	0	1	3	0	4	13	36
131021	1	2	3	1	4	13	36
131021	2	3	3	1	4	13	36
131021	3	4	3	1	4	13	36
131021	4	5	3	1	4	13	36
131021	5	6	3	0	4	13	118
131021	6	7	3	1	4	13	118
131021	7	8	3	1	4	13	118
131021	8	9	3	1	4	13	118
131021	9	0	 	 	 	 	 
131021	10	0	 	 	 	 	 
131021	11	0	 	 	 	 	 
131021	12	0	 	 	 	 	 
131022	0	1	3	0	4	13	36
131022	1	2	3	1	4	13	36
131022	2	3	3	1	4	13	36
131022	3	4	3	1	4	13	36
131022	4	5	3	1	4	13	36
131022	5	6	3	0	4	13	118
131022	6	7	3	1	4	13	118
131022	7	8	3	1	4	13	118
131022	8	9	3	1	4	13	118
131022	9	10	1	0	4	13	389
131022	10	10	3	0	4	13	163
131022	11	11	3	1	4	13	163
131022	12	12	3	1	4	13	163
131023	0	0	 	 	 	 	 
131023	1	1	3	0	4	13	36
131023	2	2	3	1	4	13	36
131023	3	3	3	1	4	13	36
131023	4	4	3	1	4	13	36
131023	5	5	3	1	4	13	36
131023	6	6	3	0	4	13	118
131023	7	7	3	1	4	13	118
131023	8	8	3	1	4	13	118
131023	9	9	6	1	4	13	118
131023	10	10	3	0	4	13	163
131023	11	11	3	1	4	13	163
131023	12	12	3	1	4	13	163
131024	0	0	 	 	 	 	 
131024	1	1	3	0	4	13	36
131024	2	2	3	1	4	13	36
131024	3	3	3	1	4	13	36
131024	4	4	3	1	4	13	36
131024	5	5	3	1	4	13	36
131024	6	6	3	0	4	13	118
131024	7	7	3	1	4	13	118
131024	8	8	3	1	4	13	118
131024	9	9	3	1	4	13	118
131024	10	10	3	0	4	98	389
131024	11	11	3	1	4	98	389
131024	12	12	3	1	4	98	389
131025	0	1	3	0	4	13	36
131025	1	2	3	1	4	13	36
131025	2	3	3	1	4	13	36
131025	3	4	3	1	4	13	36
131025	4	5	6	1	4	13	36
131025	5	6	3	0	4	13	118
131025	6	7	3	1	4	13	118
131025	7	8	3	1	4	13	118
131025	8	9	3	1	4	13	118
131025	9	10	3	0	4	13	163
131025	10	11	3	1	4	13	163
131025	11	12	3	1	4	13	163
131025	12	21	3	0	98	98	250
131026	0	1	3	0	4	13	36
131026	1	2	3	1	4	13	36
131026	2	3	3	1	4	13	36
131026	3	4	3	1	4	13	36
131026	4	5	3	1	4	13	36
131026	5	6	3	0	4	13	118
131026	6	7	3	1	4	13	118
131026	7	8	3	1	4	13	118
131026	8	9	3	1	4	13	118
131026	9	10	3	0	4	13	163
131026	10	11	3	1	4	13	163
131026	11	12	3	1	4	13	163
131026	12	29	1	0	98	98	263
131028	0	0	 	 	 	 	 
131028	1	1	3	0	4	13	36
131028	2	2	3	1	4	13	36
131028	3	3	3	1	4	13	36
131028	4	4	3	1	4	13	36
131028	5	5	3	1	4	13	36
131028	6	6	3	0	4	13	118
131028	7	7	3	1	4	13	118
131028	8	8	3	1	4	13	118
131028	9	9	3	1	4	13	118
131028	10	10	3	0	4	13	163
131028	11	11	3	1	4	13	163
131028	12	12	3	1	4	13	163
131030	0	1	3	1	 	 	 
131030	1	2	3	1	 	 	 
131030	2	3	3	1	 	 	 
131030	3	4	3	1	 	 	 
131030	4	5	3	1	 	 	 
131030	5	6	3	0	4	13	118
131030	6	7	3	1	4	13	118
131030	7	8	3	1	4	13	118
131030	8	9	6	1	4	13	118
131030	9	10	3	0	4	13	389
131030	10	11	3	1	4	13	389
131030	11	12	3	1	4	13	389
131030	12	24	3	0	98	98	244
131031	0	1	3	0	4	13	36
131031	1	2	3	1	4	13	36
131031	2	3	3	1	4	13	36
131031	3	4	3	1	4	13	36
131031	4	5	3	1	4	13	36
131031	5	6	3	0	4	13	118
131031	6	7	3	1	4	13	118
131031	7	8	3	1	4	13	118
131031	8	9	3	1	4	13	118
131031	9	10	7	0	4	13	389
131031	10	11	7	1	4	13	389
131031	11	12	7	1	4	13	389
131031	12	0	 	 	 	 	 
131033	0	1	3	0	4	13	36
131033	1	2	3	1	4	13	36
131033	2	3	3	1	4	13	36
131033	3	4	3	1	4	13	36
131033	4	5	3	1	4	13	36
131033	5	6	3	0	4	13	118
131033	6	7	3	1	4	13	118
131033	7	8	3	1	4	13	118
131033	8	9	3	1	4	13	118
131033	9	10	3	0	4	98	163
131033	10	11	3	1	4	98	163
131033	11	12	3	1	4	98	163
131033	12	21	3	0	4	98	219
131036	0	1	3	0	4	13	36
131036	1	2	3	1	4	13	36
131036	2	3	3	1	4	13	36
131036	3	4	3	1	4	13	36
131036	4	5	3	1	4	13	36
131036	5	6	3	0	4	13	118
131036	6	7	3	1	4	13	118
131036	7	8	3	1	4	13	118
131036	8	9	3	1	4	13	118
131036	9	0	 	 	 	 	 
131036	10	0	 	 	 	 	 
131036	11	0	 	 	 	 	 
131036	12	0	 	 	 	 	 
131037	0	1	3	0	4	13	36
131037	1	2	3	1	4	13	36
131037	2	3	3	1	4	13	36
131037	3	4	3	1	4	13	36
131037	4	5	3	1	4	13	36
131037	5	6	3	0	4	98	464
131037	6	7	3	1	4	98	464
131037	7	8	3	1	4	98	464
131037	8	9	3	1	4	98	464
131037	9	10	3	0	4	98	163
131037	10	11	3	1	4	98	163
131037	11	12	3	1	4	98	163
131037	12	29	3	0	98	98	278
131038	0	1	3	0	4	13	36
131038	1	2	3	1	4	13	36
131038	2	3	3	1	4	13	36
131038	3	4	3	1	4	13	36
131038	4	5	3	1	4	13	36
131038	5	6	3	0	4	13	118
131038	6	7	3	1	4	13	118
131038	7	8	3	1	4	13	118
131038	8	9	3	1	4	13	118
131038	9	9	3	1	4	13	118
131038	10	10	3	0	4	13	163
131038	11	11	3	1	4	13	163
131038	12	12	3	1	4	13	163
131039	0	1	3	0	4	13	36
131039	1	2	3	1	4	13	36
131039	2	3	3	1	4	13	36
131039	3	4	3	1	4	13	36
131039	4	5	3	1	4	13	36
131039	5	6	3	0	4	13	118
131039	6	7	3	1	4	13	118
131039	7	8	3	1	4	13	118
131039	8	9	3	1	4	13	118
131039	9	10	1	0	4	13	390
131039	10	11	3	1	4	13	390
131039	11	12	3	1	4	13	390
131039	12	24	3	0	4	98	215
131040	0	1	3	0	4	13	36
131040	1	2	3	1	4	13	36
131040	2	3	3	1	4	13	36
131040	3	4	3	1	4	13	36
131040	4	5	3	1	4	13	36
131040	5	6	3	0	4	13	118
131040	6	7	3	1	4	13	118
131040	7	8	3	1	4	13	118
131040	8	9	3	1	4	13	118
131040	9	10	3	0	4	13	163
131040	10	11	3	1	4	13	163
131040	11	12	3	1	4	13	163
131040	12	14	3	0	98	98	284
131041	0	1	3	0	4	13	36
131041	1	2	3	1	4	13	36
131041	2	3	3	1	4	13	36
131041	3	4	3	1	4	13	36
131041	4	5	3	1	4	13	36
131041	5	6	3	0	4	13	118
131041	6	7	3	1	4	13	118
131041	7	8	3	1	4	13	118
131041	8	9	3	1	4	13	118
131041	9	10	3	0	4	13	163
131041	10	11	3	1	4	13	163
131041	11	29	3	0	4	13	163
131041	12	29	3	0	4	98	219
131042	0	1	6	0	4	13	36
131042	1	2	3	1	4	13	36
131042	2	3	3	1	4	13	36
131042	3	4	3	1	4	13	36
131042	4	5	3	1	4	13	36
131042	5	6	3	0	4	13	118
131042	6	7	3	1	4	13	118
131042	7	8	3	1	4	13	118
131042	8	9	3	1	4	13	118
131042	9	0	 	 	 	 	 
131042	10	0	 	 	 	 	 
131042	11	0	 	 	 	 	 
131042	12	0	 	 	 	 	 
131043	0	1	3	0	4	13	36
131043	1	2	3	1	4	13	36
131043	2	3	3	1	4	13	36
131043	3	4	3	1	4	13	36
131043	4	5	3	1	4	13	36
131043	5	6	3	0	4	13	118
131043	6	7	3	1	4	13	118
131043	7	8	3	1	4	13	118
131043	8	9	3	1	4	13	118
131043	9	0	 	 	 	 	 
131043	10	0	 	 	 	 	 
131043	11	0	 	 	 	 	 
131043	12	0	 	 	 	 	 
131044	0	1	3	1	 	 	 
131044	1	2	3	1	 	 	 
131044	2	3	3	1	 	 	 
131044	3	4	3	1	 	 	 
131044	4	5	3	1	 	 	 
131044	5	6	3	0	4	13	118
131044	6	7	3	1	4	13	118
131044	7	8	3	1	4	13	118
131044	8	9	3	1	4	13	118
131044	9	10	3	0	4	13	163
131044	10	11	3	1	4	13	163
131044	11	12	3	1	4	13	163
131044	12	0	 	 	 	 	 
131046	0	1	3	0	4	13	36
131046	1	2	3	1	4	13	36
131046	2	3	3	1	4	13	36
131046	3	4	3	1	4	13	36
131046	4	5	3	1	4	13	36
131046	5	6	3	0	4	13	118
131046	6	7	3	1	4	13	118
131046	7	8	3	1	4	13	118
131046	8	9	3	1	4	13	118
131046	9	10	3	0	4	13	163
131046	10	11	3	1	4	13	163
131046	11	12	3	1	4	13	163
131046	12	29	3	0	4	98	218
131047	0	1	3	0	4	13	36
131047	1	2	3	1	4	13	36
131047	2	3	3	1	4	13	36
131047	3	4	3	1	4	13	36
131047	4	5	3	1	4	13	36
131047	5	6	3	0	4	13	118
131047	6	7	3	1	4	13	118
131047	7	8	3	1	4	13	118
131047	8	9	3	1	4	13	118
131047	9	10	3	0	4	13	163
131047	10	11	3	1	4	13	163
131047	11	12	3	1	4	13	163
131047	12	0	 	 	 	 	 
131048	0	1	3	0	4	13	36
131048	1	2	3	1	4	13	36
131048	2	3	3	1	4	13	36
131048	3	4	3	1	4	13	36
131048	4	5	3	1	4	13	36
131048	5	6	3	0	4	13	118
131048	6	7	3	1	4	13	118
131048	7	8	3	1	4	13	118
131048	8	9	3	1	4	13	118
131048	9	0	 	 	 	 	 
131048	10	0	 	 	 	 	 
131048	11	0	 	 	 	 	 
131048	12	0	 	 	 	 	 
131050	0	1	3	0	4	13	36
131050	1	2	3	1	4	13	36
131050	2	3	3	1	4	13	36
131050	3	4	3	1	4	13	36
131050	4	5	3	1	4	13	36
131050	5	6	3	0	4	13	118
131050	6	7	3	1	4	13	118
131050	7	8	3	1	4	13	118
131050	8	9	3	1	4	13	118
131050	9	10	3	0	4	13	163
131050	10	11	3	1	4	13	163
131050	11	12	3	1	4	13	163
131050	12	21	3	0	4	98	219
131051	0	1	3	0	4	13	36
131051	1	2	3	1	4	13	36
131051	2	3	3	1	4	13	36
131051	3	4	3	1	4	13	36
131051	4	5	3	1	4	13	36
131051	5	6	3	0	4	13	118
131051	6	7	3	1	4	13	118
131051	7	8	3	1	4	13	118
131051	8	9	3	1	4	13	118
131051	9	10	3	0	4	13	163
131051	10	11	3	1	4	13	163
131051	11	12	3	1	4	13	163
131051	12	29	3	0	98	98	259
131052	0	1	3	0	4	13	36
131052	1	2	3	1	4	13	36
131052	2	3	3	1	4	13	36
131052	3	4	3	1	4	13	36
131052	4	5	3	1	4	13	36
131052	5	6	3	0	4	13	118
131052	6	7	3	1	4	13	118
131052	7	8	3	1	4	13	118
131052	8	9	3	1	4	13	118
131052	9	10	3	0	4	13	389
131052	10	11	3	1	4	13	389
131052	11	12	3	1	4	13	389
131052	12	21	3	0	4	13	212
131053	0	1	3	0	4	13	36
131053	1	2	3	1	4	13	36
131053	2	3	3	1	4	13	36
131053	3	4	3	1	4	13	36
131053	4	5	3	1	4	13	36
131053	5	6	3	0	4	13	118
131053	6	7	3	1	4	13	118
131053	7	8	3	1	4	13	118
131053	8	9	3	1	4	13	118
131053	9	10	3	0	4	98	163
131053	10	11	3	1	4	98	163
131053	11	12	3	1	4	98	163
131053	12	29	3	0	98	98	265
131054	0	1	3	0	4	13	36
131054	1	2	3	1	4	13	36
131054	2	3	3	1	4	13	36
131054	3	4	3	1	4	13	36
131054	4	5	3	1	4	13	36
131054	5	6	3	0	4	13	118
131054	6	7	3	1	4	13	118
131054	7	8	3	1	4	13	118
131054	8	9	3	1	4	13	118
131054	9	10	3	0	4	13	163
131054	10	11	3	1	4	13	163
131054	11	12	3	1	4	13	163
131054	12	29	3	0	4	98	218
131056	0	0	 	 	 	 	 
131056	1	1	3	0	4	13	36
131056	2	2	3	1	4	13	36
131056	3	3	3	1	4	13	36
131056	4	4	3	1	4	13	36
131056	5	5	3	1	4	13	36
131056	6	6	3	0	4	13	118
131056	7	7	3	1	4	13	118
131056	8	8	3	1	4	13	118
131056	9	9	3	1	4	13	118
131056	10	10	3	0	4	13	163
131056	11	11	3	1	4	13	163
131056	12	12	3	1	4	13	163
131058	0	50	3	0	4	13	912
131058	1	1	3	0	4	13	36
131058	2	2	3	1	4	13	36
131058	3	3	3	1	4	13	36
131058	4	4	3	1	4	13	36
131058	5	5	3	1	4	13	36
131058	6	6	3	0	4	13	118
131058	7	7	3	1	4	13	118
131058	8	8	3	1	4	13	118
131058	9	9	3	1	4	13	118
131058	10	10	1	0	4	13	390
131058	11	11	1	1	4	13	390
131058	12	0	 	 	 	 	 
141001	0	1	3	0	4	14	37
141001	1	2	3	1	4	14	37
141001	2	3	3	1	4	14	37
141001	3	4	3	1	4	14	37
141001	4	5	3	1	4	14	37
141001	5	6	3	0	4	14	119
141001	6	7	3	1	4	14	119
141001	7	8	3	1	4	14	119
141001	8	9	3	1	4	14	119
141001	9	0	 	 	 	 	 
141001	10	0	 	 	 	 	 
141001	11	0	 	 	 	 	 
141001	12	0	 	 	 	 	 
141002	0	50	3	0	4	14	922
141002	1	1	3	0	4	14	37
141002	2	2	3	1	4	14	37
141002	3	3	3	1	4	14	37
141002	4	4	3	1	4	14	37
141002	5	5	3	1	4	14	37
141002	6	6	3	0	4	14	119
141002	7	7	3	1	4	14	119
