CHILDCODE	NONFODR4	SPYRR4	SPNMR4
130050	2	400	 
130050	3	500	4
130050	4	0	 
130050	5	0	 
130050	6	20	 
130050	7	100	4
130050	8	0	 
130050	9	0	 
130050	10	150	4
130050	11	0	 
130050	12	2850	4
130050	13	0	 
130050	14	1665	4
130050	15	1200	4
130050	16	0	 
130050	17	1000	1
130050	18	2000	2
130050	19	0	 
130050	20	0	 
130050	21	0	 
130050	22	0	 
130050	23	0	 
130050	24	0	 
130050	25	0	 
130050	26	0	 
130050	27	0	 
130050	28	0	 
130050	29	0	 
130050	30	0	 
130050	31	0	 
130050	32	285	4
130050	33	0	 
130051	1	2000	 
130051	2	2500	 
130051	3	1500	4
130051	4	1000	0
130051	5	600	 
130051	6	800	 
130051	7	500	4
130051	8	400	0
130051	9	0	 
130051	10	150	4
130051	11	1800	0
130051	12	2850	4
130051	13	0	 
130051	14	4545	3
130051	15	600	3
130051	16	0	 
130051	17	400	1
130051	18	1200	1
130051	19	0	 
130051	20	0	 
130051	21	0	 
130051	22	1000	2
130051	23	0	 
130051	24	0	 
130051	25	0	 
130051	26	0	 
130051	27	0	 
130051	28	50	0
130051	29	100	4
130051	30	0	 
130051	31	0	 
130051	32	1285	1
130051	33	4000	1
130052	1	3000	 
130052	2	2000	 
130052	3	1500	1
130052	4	0	 
130052	5	1000	 
130052	6	400	 
130052	7	400	3
130052	8	0	 
130052	9	0	 
130052	10	150	4
130052	11	0	 
130052	12	2850	4
130052	13	0	 
130052	14	1350	4
130052	15	500	4
130052	16	0	 
130052	17	800	1
130052	18	3000	1
130052	19	0	 
130052	20	0	 
130052	21	0	 
130052	22	0	 
130052	23	0	 
130052	24	0	 
130052	25	0	 
130052	26	0	 
130052	27	0	 
130052	28	0	 
130052	29	100	4
130052	30	0	 
130052	31	0	 
130052	32	285	4
130052	33	0	 
130053	1	500	 
130053	2	800	 
130053	3	0	 
130053	4	1200	2
130053	5	400	 
130053	6	500	 
130053	7	0	 
130053	8	600	2
130053	9	370	2
130053	10	0	 
130053	11	3850	3
130053	12	0	 
130053	13	3900	2
130053	14	0	 
130053	15	1300	2
130053	16	0	 
130053	17	0	 
130053	18	200	1
130053	19	0	 
130053	20	0	 
130053	21	0	 
130053	22	0	 
130053	23	0	 
130053	24	0	 
130053	25	0	 
130053	26	0	 
130053	27	0	 
130053	28	0	 
130053	29	0	 
130053	30	0	 
130053	31	0	 
130053	32	0	 
130053	33	0	 
130054	1	1500	 
130054	2	1000	 
130054	3	600	0
130054	4	700	4
130054	5	600	 
130054	6	500	 
130054	7	300	0
130054	8	400	4
130054	9	150	4
130054	10	150	0
130054	11	2850	4
130054	12	2500	0
130054	13	1350	4
130054	14	900	0
130054	15	800	2
130054	16	0	 
130054	17	500	1
130054	18	1500	1
130054	19	0	 
130054	20	0	 
130054	21	0	 
130054	22	0	 
130054	23	0	 
130054	24	0	 
130054	25	0	 
130054	26	0	 
130054	27	0	 
130054	28	100	4
130054	29	100	0
130054	30	0	 
130054	31	0	 
130054	32	570	2
130054	33	0	 
130055	1	500	 
130055	2	300	 
130055	3	200	1
130055	4	300	4
130055	5	50	 
130055	6	40	 
130055	7	100	0
130055	8	100	4
130055	9	200	4
130055	10	150	0
130055	11	2850	4
130055	12	900	0
130055	13	0	 
130055	14	0	 
130055	15	2000	3
130055	16	0	 
130055	17	1000	1
130055	18	2000	1
130055	19	0	 
130055	20	0	 
130055	21	0	 
130055	22	0	 
130055	23	0	 
130055	24	0	 
130055	25	0	 
130055	26	0	 
130055	27	0	 
130055	28	100	4
130055	29	50	0
130055	30	0	 
130055	31	0	 
130055	32	570	2
130055	33	0	 
130056	1	1000	 
130056	2	1000	 
130056	3	0	 
130056	4	1500	2
130056	5	800	 
130056	6	500	 
130056	7	0	 
130056	8	900	2
130056	9	360	2
130056	10	0	 
130056	11	5850	3
130056	12	0	 
130056	13	2970	2
130056	14	0	 
130056	15	1400	2
130056	16	0	 
130056	17	0	 
130056	18	500	1
130056	19	0	 
130056	20	0	 
130056	21	0	 
130056	22	0	 
130056	23	0	 
130056	24	0	 
130056	25	0	 
130056	26	0	 
130056	27	0	 
130056	28	0	 
130056	29	0	 
130056	30	0	 
130056	31	0	 
130056	32	580	2
130056	33	0	 
130057	1	500	 
130057	2	500	 
130057	3	500	4
130057	4	1000	0
130057	5	200	 
130057	6	200	 
130057	7	200	4
130057	8	500	0
130057	9	240	0
130057	10	240	4
130057	11	3950	4
130057	12	2850	4
130057	13	2465	0
130057	14	2145	4
130057	15	1000	2
130057	16	0	 
130057	17	500	4
130057	18	3000	2
130057	19	0	 
130057	20	0	 
130057	21	0	 
130057	22	0	 
130057	23	0	 
130057	24	0	 
130057	25	0	 
130057	26	0	 
130057	27	0	 
130057	28	100	0
130057	29	100	0
130057	30	0	 
130057	31	0	 
130057	32	570	2
130057	33	0	 
130058	1	1000	 
130058	2	2000	 
130058	3	500	4
130058	4	800	0
130058	5	600	 
130058	6	1000	 
130058	7	200	4
130058	8	100	0
130058	9	200	0
130058	10	150	4
130058	11	3950	0
130058	12	2850	4
130058	13	2700	0
130058	14	1665	4
130058	15	2500	2
130058	16	0	 
130058	17	500	0
130058	18	1500	1
130058	19	0	 
130058	20	0	 
130058	21	0	 
130058	22	0	 
130058	23	0	 
130058	24	0	 
130058	25	0	 
130058	26	0	 
130058	27	0	 
130058	28	0	 
130058	29	0	 
130058	30	0	 
130058	31	0	 
130058	32	570	2
130058	33	0	 
130059	1	500	 
130059	2	200	 
130059	3	500	4
130059	4	500	0
130059	5	100	 
130059	6	200	 
130059	7	100	4
130059	8	150	0
130059	9	300	0
130059	10	150	4
130059	11	0	 
130059	12	2850	4
130059	13	0	 
130059	14	1666	4
130059	15	1500	4
130059	16	0	 
130059	17	1000	0
130059	18	2500	0
130059	19	0	 
130059	20	0	 
130059	21	0	 
130059	22	0	 
130059	23	0	 
130059	24	0	 
130059	25	0	 
130059	26	0	 
130059	27	0	 
130059	28	0	 
130059	29	0	 
130059	30	0	 
130059	31	0	 
130059	32	285	4
130059	33	0	 
130060	1	800	 
130060	2	700	 
130060	3	450	4
130060	4	450	0
130060	5	500	 
130060	6	400	 
130060	7	300	4
130060	8	250	1
130060	9	200	0
130060	10	160	4
130060	11	1800	0
130060	12	2850	4
130060	13	900	0
130060	14	1350	4
130060	15	1000	3
130060	16	0	 
130060	17	2000	0
130060	18	400	1
130060	19	0	 
130060	20	0	 
130060	21	0	 
130060	22	0	 
130060	23	0	 
130060	24	0	 
130060	25	0	 
130060	26	0	 
130060	27	0	 
130060	28	0	 
130060	29	0	 
130060	30	0	 
130060	31	0	 
130060	32	580	2
130060	33	0	 
130061	1	0	 
130061	2	300	 
130061	3	200	4
130061	4	300	4
130061	5	0	 
130061	6	100	 
130061	7	100	4
130061	8	100	0
130061	9	0	 
130061	10	150	4
130061	11	1500	0
130061	12	2850	4
130061	13	0	 
130061	14	1665	4
130061	15	400	2
130061	16	0	 
130061	17	0	 
130061	18	400	1
130061	19	0	 
130061	20	0	 
130061	21	0	 
130061	22	0	 
130061	23	0	 
130061	24	0	 
130061	25	0	 
130061	26	0	 
130061	27	0	 
130061	28	0	 
130061	29	0	 
130061	30	0	 
130061	31	0	 
130061	32	570	2
130061	33	0	 
130063	1	1000	 
130063	2	1000	 
130063	3	0	 
130063	4	300	2
130063	5	300	 
130063	6	500	 
130063	7	0	 
130063	8	0	 
130063	9	150	4
130063	10	0	 
130063	11	5000	2
130063	12	0	 
130063	13	4365	1
130063	14	0	 
130063	15	2500	2
130063	16	0	 
130063	17	1000	0
130063	18	2000	0
130063	19	0	 
130063	20	0	 
130063	21	0	 
130063	22	0	 
130063	23	0	 
130063	24	0	 
130063	25	0	 
130063	26	0	 
130063	27	0	 
130063	28	0	 
130063	29	0	 
130063	30	0	 
130063	31	0	 
130063	32	570	2
130063	33	0	 
130064	1	1000	 
130064	2	1000	 
130064	3	800	0
130064	4	600	4
130064	5	600	 
130064	6	500	 
130064	7	500	0
130064	8	450	4
130064	9	160	4
130064	10	220	0
130064	11	2850	4
130064	12	3500	0
130064	13	3510	4
130064	14	3150	0
130064	15	1400	2
130064	16	0	 
130064	17	0	 
130064	18	500	1
130064	19	0	 
130064	20	0	 
130064	21	0	 
130064	22	0	 
130064	23	0	 
130064	24	0	 
130064	25	0	 
130064	26	0	 
130064	27	0	 
130064	28	0	 
130064	29	0	 
130064	30	0	 
130064	31	0	 
130064	32	580	2
130064	33	0	 
130065	1	0	 
130065	2	200	 
130065	3	500	4
130065	4	0	 
130065	5	50	 
130065	6	100	 
130065	7	100	4
130065	8	0	 
130065	9	0	 
130065	10	150	4
130065	11	0	 
130065	12	2535	4
130065	13	0	 
130065	14	1350	4
130065	15	800	4
130065	16	0	 
130065	17	0	 
130065	18	1000	0
130065	19	0	 
130065	20	0	 
130065	21	0	 
130065	22	0	 
130065	23	0	 
130065	24	0	 
130065	25	0	 
130065	26	0	 
130065	27	0	 
130065	28	0	 
130065	29	50	4
130065	30	0	 
130065	31	0	 
130065	32	0	 
130065	33	0	 
130066	1	0	 
130066	2	0	 
130066	3	0	 
130066	4	0	 
130066	5	70	 
130066	6	50	 
130066	7	200	0
130066	8	50	4
130066	9	160	4
130066	10	0	 
130066	11	2850	4
130066	12	3800	0
130066	13	1850	4
130066	14	3600	0
130066	15	2000	2
130066	16	0	 
130066	17	10000	0
130066	18	2000	0
130066	19	0	 
130066	20	0	 
130066	21	0	 
130066	22	0	 
130066	23	0	 
130066	24	0	 
130066	25	0	 
130066	26	0	 
130066	27	0	 
130066	28	50	4
130066	29	100	0
130066	30	0	 
130066	31	0	 
130066	32	570	2
130066	33	0	 
130067	1	500	 
130067	2	1000	 
130067	3	200	4
130067	4	0	 
130067	5	100	 
130067	6	200	 
130067	7	100	4
130067	8	0	 
130067	9	0	 
130067	10	150	4
130067	11	0	 
130067	12	2850	4
130067	13	0	 
130067	14	1665	4
130067	15	1000	4
130067	16	0	 
130067	17	500	0
130067	18	2000	1
130067	19	0	 
130067	20	0	 
130067	21	0	 
130067	22	0	 
130067	23	0	 
130067	24	0	 
130067	25	0	 
130067	26	0	 
130067	27	0	 
130067	28	0	 
130067	29	0	 
130067	30	0	 
130067	31	0	 
130067	32	285	4
130067	33	0	 
130068	1	700	 
130068	2	500	 
130068	3	500	0
130068	4	500	4
130068	5	500	 
130068	6	400	 
130068	7	300	0
130068	8	300	4
130068	9	160	4
130068	10	200	0
130068	11	2850	4
130068	12	2200	0
130068	13	2070	4
130068	14	1800	0
130068	15	1500	2
130068	16	0	 
130068	17	500	0
130068	18	300	1
130068	19	0	 
130068	20	0	 
130068	21	0	 
130068	22	0	 
130068	23	0	 
130068	24	0	 
130068	25	0	 
130068	26	0	 
130068	27	0	 
130068	28	0	 
130068	29	0	 
130068	30	0	 
130068	31	0	 
130068	32	580	2
130068	33	0	 
130069	1	500	 
130069	2	1000	 
130069	3	300	0
130069	4	3000	1
130069	5	100	 
130069	6	500	 
130069	7	1500	1
130069	8	100	0
130069	9	150	0
130069	10	350	1
130069	11	1900	0
130069	12	6800	1
130069	13	900	0
130069	14	4365	1
130069	15	3500	1
130069	16	0	 
130069	17	500	0
130069	18	2000	1
130069	19	0	 
130069	20	0	 
130069	21	0	 
130069	22	0	 
130069	23	0	 
130069	24	0	 
130069	25	7	 
130069	26	0	 
130069	27	0	 
130069	28	0	 
130069	29	0	 
130069	30	0	 
130069	31	0	 
130069	32	855	1
130069	33	0	 
130070	1	300	 
130070	2	350	 
130070	3	0	 
130070	4	800	2
130070	5	250	 
130070	6	250	 
130070	7	0	 
130070	8	600	2
130070	9	350	1
130070	10	0	 
130070	11	7000	1
130070	12	0	 
130070	13	2500	2
130070	14	0	 
130070	15	750	2
130070	16	0	 
130070	17	0	 
130070	18	450	1
130070	19	0	 
130070	20	0	 
130070	21	0	 
130070	22	0	 
130070	23	0	 
130070	24	0	 
130070	25	0	 
130070	26	0	 
130070	27	0	 
130070	28	0	 
130070	29	0	 
130070	30	0	 
130070	31	0	 
130070	32	580	2
130070	33	0	 
130071	1	1000	 
130071	2	1000	 
130071	3	0	 
130071	4	1000	3
130071	5	500	 
130071	6	200	 
130071	7	0	 
130071	8	200	2
130071	9	160	4
130071	10	0	 
130071	11	2850	4
130071	12	0	 
130071	13	1350	4
130071	14	0	 
130071	15	1000	4
130071	16	0	 
130071	17	500	0
130071	18	1000	1
130071	19	0	 
130071	20	0	 
130071	21	0	 
130071	22	0	 
130071	23	0	 
130071	24	0	 
130071	25	0	 
130071	26	0	 
130071	27	0	 
130071	28	50	4
130071	29	0	 
130071	30	0	 
130071	31	0	 
130071	32	285	4
130071	33	0	 
130072	1	700	 
130072	2	1000	 
130072	3	600	0
130072	4	600	4
130072	5	1000	 
130072	6	1000	 
130072	7	400	0
130072	8	400	4
130072	9	160	4
130072	10	250	0
130072	11	2850	4
130072	12	0	 
130072	13	1350	4
130072	14	3500	0
130072	15	1200	2
130072	16	0	 
130072	17	0	 
130072	18	600	1
130072	19	0	 
130072	20	0	 
130072	21	0	 
130072	22	0	 
130072	23	0	 
130072	24	0	 
130072	25	0	 
130072	26	0	 
130072	27	0	 
130072	28	0	 
130072	29	4000	0
130072	30	0	 
130072	31	0	 
130072	32	580	2
130072	33	0	 
130073	1	0	 
130073	2	0	 
130073	3	0	 
130073	4	300	4
130073	5	0	 
130073	6	20	 
130073	7	0	 
130073	8	60	4
130073	9	150	4
130073	10	0	 
130073	11	0	 
130073	12	0	 
130073	13	2310	4
130073	14	0	 
130073	15	150	4
130073	16	0	 
130073	17	2000	1
130073	18	4000	1
130073	19	0	 
130073	20	0	 
130073	21	0	 
130073	22	0	 
130073	23	0	 
130073	24	0	 
130073	25	0	 
130073	26	0	 
130073	27	0	 
130073	28	0	 
130073	29	0	 
130073	30	0	 
130073	31	0	 
130073	32	0	 
130073	33	0	 
130074	1	300	 
130074	2	1000	 
130074	3	400	4
130074	4	200	0
130074	5	100	 
130074	6	500	 
130074	7	200	4
130074	8	100	0
130074	9	200	0
130074	10	150	4
130074	11	1900	0
130074	12	2850	4
130074	13	900	0
130074	14	1665	4
130074	15	2500	3
130074	16	0	 
130074	17	500	0
130074	18	2000	1
130074	19	0	 
130074	20	0	 
130074	21	0	 
130074	22	0	 
130074	23	0	 
130074	24	0	 
130074	25	0	 
130074	26	0	 
130074	27	0	 
130074	28	0	 
130074	29	0	 
130074	30	0	 
130074	31	0	 
130074	32	570	2
130074	33	0	 
130075	1	800	 
130075	2	700	 
130075	3	300	0
130075	4	500	4
130075	5	400	 
130075	6	300	 
130075	7	200	0
130075	8	250	4
130075	9	160	4
130075	10	200	0
130075	11	2850	4
130075	12	1900	0
130075	13	1350	4
130075	14	900	0
130075	15	1000	2
130075	16	0	 
130075	17	0	 
130075	18	450	1
130075	19	0	 
130075	20	0	 
130075	21	0	 
130075	22	0	 
130075	23	0	 
130075	24	0	 
130075	25	0	 
130075	26	0	 
130075	27	0	 
130075	28	0	 
130075	29	0	 
130075	30	0	 
130075	31	0	 
130075	32	580	2
130075	33	0	 
130076	1	1000	 
130076	2	2500	 
130076	3	0	 
130076	4	500	4
130076	5	500	 
130076	6	1000	 
130076	7	0	 
130076	8	100	4
130076	9	150	4
130076	10	0	 
130076	11	2850	4
130076	12	0	 
130076	13	1665	4
130076	14	0	 
130076	15	1000	4
130076	16	0	 
130076	17	500	0
130076	18	2000	0
130076	19	0	 
130076	20	0	 
130076	21	0	 
130076	22	0	 
130076	23	0	 
130076	24	0	 
130076	25	0	 
130076	26	0	 
130076	27	0	 
130076	28	0	 
130076	29	0	 
130076	30	0	 
130076	31	0	 
130076	32	285	4
130076	33	0	 
130077	1	1000	 
130077	2	500	 
130077	3	1400	2
130077	4	400	0
130077	5	500	 
130077	6	0	 
130077	7	400	2
130077	8	200	0
130077	9	0	 
130077	10	320	2
130077	11	0	 
130077	12	3820	3
130077	13	0	 
130077	14	2250	3
130077	15	900	2
130077	16	0	 
130077	17	0	 
130077	18	5000	1
130077	19	0	 
130077	20	0	 
130077	21	0	 
130077	22	0	 
130077	23	0	 
130077	24	0	 
130077	25	0	 
130077	26	0	 
130077	27	0	 
130077	28	0	 
130077	29	40	2
130077	30	0	 
130077	31	0	 
130077	32	570	2
130077	33	0	 
130078	1	1000	 
130078	2	1000	 
130078	3	500	0
130078	4	500	4
130078	5	200	 
130078	6	500	 
130078	7	200	0
130078	8	200	4
130078	9	150	4
130078	10	150	0
130078	11	2850	4
130078	12	3950	0
130078	13	1350	4
130078	14	5065	0
130078	15	700	2
130078	16	0	 
130078	17	1000	0
130078	18	5000	1
130078	19	0	 
130078	20	0	 
130078	21	0	 
130078	22	0	 
130078	23	0	 
130078	24	0	 
130078	25	0	 
130078	26	0	 
130078	27	0	 
130078	28	100	4
130078	29	100	0
130078	30	0	 
130078	31	0	 
130078	32	1630	1
130078	33	0	 
130079	1	1000	 
130079	2	2000	 
130079	3	1000	4
130079	4	2000	0
130079	5	300	 
130079	6	500	 
130079	7	200	4
130079	8	400	0
130079	9	0	 
130079	10	150	4
130079	11	2850	0
130079	12	2850	4
130079	13	5715	0
130079	14	5715	4
130079	15	2000	2
130079	16	0	 
130079	17	1500	0
130079	18	500	1
130079	19	0	 
130079	20	0	 
130079	21	0	 
130079	22	0	 
130079	23	0	 
130079	24	0	 
130079	25	0	 
130079	26	0	 
130079	27	0	 
130079	28	0	 
130079	29	0	 
130079	30	0	 
130079	31	0	 
130079	32	570	2
130079	33	0	 
130080	1	300	 
130080	2	300	 
130080	3	800	2
130080	4	0	 
130080	5	200	 
130080	6	200	 
130080	7	350	2
130080	8	0	 
130080	9	0	 
130080	10	360	2
130080	11	0	 
130080	12	4950	3
130080	13	0	 
130080	14	2250	3
130080	15	900	2
130080	16	0	 
130080	17	0	 
130080	18	400	1
130080	19	0	 
130080	20	0	 
130080	21	0	 
130080	22	0	 
130080	23	0	 
130080	24	0	 
130080	25	0	 
130080	26	0	 
130080	27	0	 
130080	28	0	 
130080	29	0	 
130080	30	0	 
130080	31	0	 
130080	32	580	2
130080	33	0	 
130081	1	1200	 
130081	2	1500	 
130081	3	0	 
130081	4	4000	2
130081	5	500	 
130081	6	500	 
130081	7	0	 
130081	8	1500	2
130081	9	300	2
130081	10	0	 
130081	11	5700	2
130081	12	0	 
130081	13	2700	2
130081	14	0	 
130081	15	1000	2
130081	16	200	2
130081	17	0	 
130081	18	250	2
130081	19	0	 
130081	20	0	 
130081	21	0	 
130081	22	0	 
130081	23	0	 
130081	24	0	 
130081	25	0	 
130081	26	0	 
130081	27	0	 
130081	28	0	 
130081	29	0	 
130081	30	0	 
130081	31	0	 
130081	32	570	2
130081	33	0	 
130082	1	200	 
130082	2	400	 
130082	3	0	 
130082	4	400	4
130082	5	40	 
130082	6	60	 
130082	7	0	 
130082	8	200	4
130082	9	150	4
130082	10	0	 
130082	11	2850	4
130082	12	0	 
130082	13	1665	4
130082	14	0	 
130082	15	500	4
130082	16	0	 
130082	17	3000	0
130082	18	10000	0
130082	19	0	 
130082	20	0	 
130082	21	0	 
130082	22	0	 
130082	23	0	 
130082	24	0	 
130082	25	0	 
130082	26	0	 
130082	27	0	 
130082	28	0	 
130082	29	0	 
130082	30	0	 
130082	31	0	 
130082	32	285	4
130082	33	0	 
130083	1	3000	 
130083	2	3000	 
130083	3	0	 
130083	4	3000	2
130083	5	1000	 
130083	6	800	 
130083	7	0	 
130083	8	1500	2
130083	9	160	4
130083	10	0	 
130083	11	2850	4
130083	12	0	 
130083	13	1350	4
130083	14	0	 
130083	15	1000	4
130083	16	0	 
130083	17	0	 
130083	18	1000	1
130083	19	0	 
130083	20	0	 
130083	21	0	 
130083	22	0	 
130083	23	0	 
130083	24	0	 
130083	25	0	 
130083	26	0	 
130083	27	0	 
130083	28	100	4
130083	29	0	 
130083	30	0	 
130083	31	0	 
130083	32	285	4
130083	33	0	 
130085	1	500	 
130085	2	500	 
130085	3	0	 
130085	4	500	4
130085	5	300	 
130085	6	300	 
130085	7	0	 
130085	8	500	4
130085	9	160	4
130085	10	0	 
130085	11	2850	4
130085	12	0	 
130085	13	0	 
130085	14	0	 
130085	15	550	4
130085	16	0	 
130085	17	1000	0
130085	18	300	1
130085	19	0	 
130085	20	0	 
130085	21	0	 
130085	22	0	 
130085	23	0	 
130085	24	0	 
130085	25	0	 
130085	26	0	 
130085	27	0	 
130085	28	0	 
130085	29	0	 
130085	30	0	 
130085	31	0	 
130085	32	285	4
130085	33	0	 
130086	1	600	 
130086	2	500	 
130086	3	500	4
130086	4	500	0
130086	5	400	 
130086	6	350	 
130086	7	300	4
130086	8	200	0
130086	9	0	 
130086	10	160	4
130086	11	0	 
130086	12	2850	4
130086	13	0	 
130086	14	1350	4
130086	15	500	4
130086	16	0	 
130086	17	0	 
130086	18	500	1
130086	19	0	 
130086	20	0	 
130086	21	0	 
130086	22	0	 
130086	23	0	 
130086	24	0	 
130086	25	0	 
130086	26	0	 
130086	27	0	 
130086	28	0	 
130086	29	0	 
130086	30	0	 
130086	31	0	 
130086	32	285	4
130086	33	0	 
130087	1	600	 
130087	2	600	 
130087	3	400	0
130087	4	500	4
130087	5	500	 
130087	6	450	 
130087	7	300	0
130087	8	300	4
130087	9	160	4
130087	10	200	0
130087	11	2850	4
130087	12	2000	0
130087	13	1350	4
130087	14	900	0
130087	15	1000	2
130087	16	0	 
130087	17	0	 
130087	18	300	1
130087	19	0	 
130087	20	0	 
130087	21	0	 
130087	22	0	 
130087	23	0	 
130087	24	0	 
130087	25	0	 
130087	26	0	 
130087	27	0	 
130087	28	0	 
130087	29	0	 
130087	30	0	 
130087	31	0	 
130087	32	580	2
130087	33	0	 
130088	1	200	 
130088	2	300	 
130088	3	500	0
130088	4	300	4
130088	5	100	 
130088	6	150	 
130088	7	200	0
130088	8	50	4
130088	9	150	4
130088	10	250	0
130088	11	2850	4
130088	12	3950	0
130088	13	1665	4
130088	14	2700	0
130088	15	2000	2
130088	16	0	 
130088	17	4000	1
130088	18	3000	0
130088	19	0	 
130088	20	0	 
130088	21	0	 
130088	22	0	 
130088	23	0	 
130088	24	0	 
130088	25	0	 
130088	26	0	 
130088	27	0	 
130088	28	0	 
130088	29	0	 
130088	30	0	 
130088	31	0	 
130088	32	570	2
130088	33	0	 
130089	1	1000	 
130089	2	800	 
130089	3	0	 
130089	4	700	4
130089	5	400	 
130089	6	350	 
130089	7	0	 
130089	8	300	4
130089	9	160	4
130089	10	0	 
130089	11	2850	4
130089	12	0	 
130089	13	1350	4
130089	14	0	 
130089	15	700	4
130089	16	0	 
130089	17	1500	0
130089	18	1000	1
130089	19	0	 
130089	20	0	 
130089	21	0	 
130089	22	0	 
130089	23	0	 
130089	24	0	 
130089	25	0	 
130089	26	0	 
130089	27	0	 
130089	28	0	 
130089	29	0	 
130089	30	0	 
130089	31	0	 
130089	32	285	4
130089	33	0	 
130090	1	500	 
130090	2	500	 
130090	3	300	2
130090	4	300	0
130090	5	400	 
130090	6	200	 
130090	7	150	2
130090	8	100	0
130090	9	0	 
130090	10	150	4
130090	11	0	 
130090	12	2320	3
130090	13	0	 
130090	14	1350	4
130090	15	2000	2
130090	16	0	 
130090	17	500	0
130090	18	1200	1
130090	19	0	 
130090	20	0	 
130090	21	0	 
130090	22	0	 
130090	23	0	 
130090	24	0	 
130090	25	0	 
130090	26	0	 
130090	27	0	 
130090	28	0	 
130090	29	100	2
130090	30	0	 
130090	31	0	 
130090	32	570	2
130090	33	0	 
130091	1	2000	 
130091	2	1000	 
130091	3	1000	2
130091	4	1000	0
130091	5	300	 
130091	6	300	 
130091	7	500	2
130091	8	200	0
130091	9	0	 
130091	10	320	2
130091	11	0	 
130091	12	3820	3
130091	13	0	 
130091	14	2320	3
130091	15	1500	2
130091	16	0	 
130091	17	3000	0
130091	18	1000	1
130091	19	0	 
130091	20	0	 
130091	21	0	 
130091	22	0	 
130091	23	0	 
130091	24	0	 
130091	25	0	 
130091	26	0	 
130091	27	0	 
130091	28	0	 
130091	29	100	2
130091	30	0	 
130091	31	0	 
130091	32	570	2
130091	33	0	 
130092	1	700	 
130092	2	500	 
130092	3	1500	1
